x, y, z, bx, by, bz, tx, ty, tz, end_width, LA.vx, LA.vy, LA.vz, LA.end, HA
0.03843862, 0.00074164744, 0.19739963, -0.1589329, -0.030506857, -0.1774101, -0.17844875, 0.037632633, 0.021310598, 3.4391274e-08, -0.7946644723415375, -0.15253428369760513, -0.8870504796504974, 1, 0
0.021721745, -0.0057976996, 0.1668776, -0.14221616, -0.023967072, -0.14688817, -0.16173188, 0.044171978, 0.05183263, 0.07027366, -0.7110808044672012, -0.11983536183834076, -0.7344408333301544, 1, 0
-0.0060628573, -0.011020587, 0.1276022, -0.1144316, -0.018743746, -0.10761279, -0.13394728, 0.049394865, 0.091108024, 0.07881735, -0.5721579864621162, -0.09371872991323471, -0.5380639433860779, 1, 0
-0.025741076, -0.015163006, 0.10203142, -0.09475341, -0.014600888, -0.082042, -0.114269055, 0.053537287, 0.11667881, 0.07985611, -0.4737670347094536, -0.07300443947315216, -0.4102100059390068, 1, 0
-0.04252477, -0.018394765, 0.08318322, -0.07796974, -0.011368692, -0.06319381, -0.09748536, 0.056769043, 0.13552701, 0.07998243, -0.3898486867547035, -0.056843459606170654, -0.3159690648317337, 1, 0
-0.056290574, -0.02091515, 0.069598824, -0.06420341, -0.008848084, -0.049609028, -0.08371956, 0.05928943, 0.1491114, 0.079997815, -0.3210170567035675, -0.04424042068421841, -0.24804513901472092, 1, 0
-0.06784284, -0.022870718, 0.05918532, -0.05265098, -0.006892517, -0.03919536, -0.07216729, 0.061244994, 0.15952492, 0.0799997, -0.26325490325689316, -0.0344625860452652, -0.19597679376602173, 1, 0
-0.07754267, -0.024386415, 0.050904267, -0.042951122, -0.0053768195, -0.030914273, -0.062467463, 0.062760696, 0.16780597, 0.07999994, -0.2147556096315384, -0.02688409760594368, -0.15457136556506157, 1, 0
-0.08557271, -0.025561944, 0.044348862, -0.034921072, -0.004201291, -0.024358863, -0.05443742, 0.06393622, 0.17436136, 0.07999998, -0.1746053621172905, -0.021006455644965172, -0.1217943150550127, 1, 0
-0.09217915, -0.026474262, 0.039167527, -0.028314635, -0.0032889731, -0.019177528, -0.047830984, 0.06484854, 0.1795427, 0.07999999, -0.14157317578792572, -0.016444865614175797, -0.09588764049112797, 1, 0
-0.09758376, -0.027184304, 0.035078544, -0.022910021, -0.002578931, -0.015088543, -0.04242637, 0.06555858, 0.18363169, 0.07999998, -0.11455010622739792, -0.012894654646515846, -0.07544271647930145, 1, 0
-0.101990014, -0.027738148, 0.03185379, -0.01850377, -0.0020250864, -0.01186379, -0.03802012, 0.06611243, 0.18685643, 0.07999998, -0.09251885116100311, -0.010125432163476944, -0.05931895226240158, 1, 0
-0.105571635, -0.028170973, 0.029312884, -0.0149221495, -0.0015922617, -0.009322884, -0.0344385, 0.06654525, 0.18939735, 0.07999998, -0.07461074739694595, -0.00796130858361721, -0.04661441780626774, 1, 0
-0.10847105, -0.028510062, 0.027314054, -0.012022734, -0.0012531728, -0.007324053, -0.031539083, 0.06688434, 0.19139618, 0.079999976, -0.06011366844177246, -0.00626586377620697, -0.03662026487290859, 1, 0
-0.11081696, -0.02877608, 0.025740637, -0.0096768215, -0.0009871554, -0.0057506356, -0.02919317, 0.067150354, 0.19296959, 0.07999996, 0, 0, 0, -1, 1
-0.110828765, -0.028790925, 0.025736263, -0.010047376, 0.0067307316, -0.0057359897, -0.029181369, 0.0671652, 0.19297397, 0.036183402, -0.14590684324502945, 0.33582601696252823, 0.9648698568344116, -1, 2
-0.13294686, -0.015453084, 0.03561355, -0.0095576495, 0.0026960624, -0.0039841793, -0.0070632696, 0.053827364, 0.18309668, 0.037383404, -0.0353163480758667, 0.26913681998848915, 0.9154833853244781, -1, 2
-0.13503657, -0.0045142383, 0.06716519, -0.008863017, 0.00079715345, -0.0042961314, -0.0049735606, 0.04288852, 0.15154505, 0.038036056, -0.02486780285835266, 0.21444259211421013, 0.7577252388000488, -1, 2
-0.13506526, 0.0043189037, 0.09577767, -0.009125248, 0.0009583542, -0.004923716, -0.004944876, 0.034055375, 0.12293256, 0.03821217, -0.024724379181861877, 0.17027687281370163, 0.614662803709507, -1, 2
-0.13638517, 0.011464511, 0.1172725, -0.009076312, 0.00276447, -0.004976243, -0.0036249608, 0.026909769, 0.101437725, 0.038284156, -0.01812480390071869, 0.1345488429069519, 0.5071886256337166, -1, 2
-0.13700354, 0.017187279, 0.1358109, -0.0091086775, 0.0059595983, -0.00519605, -0.0030065924, 0.021187, 0.08289933, 0.0383133, -0.015032961964607239, 0.1059349998831749, 0.41449666023254395, -1, 2
-0.1375562, 0.021721277, 0.15102261, -0.009106949, 0.010319412, -0.0052969605, -0.0024539381, 0.016653001, 0.067687616, 0.038334, -0.01226969063282013, 0.08326500654220581, 0.33843807876110077, -1, 2
-0.13793847, 0.025263721, 0.16368802, -0.009118989, 0.015651269, -0.005401209, -0.0020716637, 0.013110558, 0.05502221, 0.03837075, -0.01035831868648529, 0.06555278785526752, 0.27511104941368103, -1, 2
-0.13824332, 0.027998041, 0.17411809, -0.0091201365, 0.019458223, -0.005479321, -0.0017668158, 0.010376237, 0.044592142, 0.03846602, -0.008834078907966614, 0.05188118666410446, 0.2229607105255127, -1, 2
-0.13849062, 0.030123029, 0.18268195, -0.009124815, 0.019743543, -0.0055396855, -0.0015195161, 0.00825125, 0.03602828, 0.03846876, -0.007597580552101135, 0.04125624895095825, 0.1801414042711258, -1, 2
-0.13870016, 0.031786837, 0.1896773, -0.009128019, 0.019748632, -0.005585432, -0.001309976, 0.006587442, 0.02903293, 0.038465448, -0.0065498799085617065, 0.03293721005320549, 0.14516465365886688, -1, 2
