time, LA.acc, pos, decMax, accMax, vMax, vel, target, HA
0.000000, 0.939017, 0.000000, -5.000000, 6.000000, 10.000000, 0.000000, 100.000000, 0
1.000000, 1.395608, 0.004695, -5.000000, 6.000000, 10.000000, 0.093902, 100.000000, 0
2.000000, 2.737753, 0.021063, -5.000000, 6.000000, 10.000000, 0.233463, 100.000000, 0
3.000000, 3.200158, 0.058098, -5.000000, 6.000000, 10.000000, 0.507238, 100.000000, 0
4.000000, 4.216793, 0.124823, -5.000000, 6.000000, 10.000000, 0.827254, 100.000000, 0
5.000000, 5.589211, 0.228632, -5.000000, 6.000000, 10.000000, 1.248933, 100.000000, 0
6.000000, 6.016803, 0.381472, -5.000000, 6.000000, 10.000000, 1.807854, 100.000000, 0
7.000000, 5.736681, 0.592341, -5.000000, 6.000000, 10.000000, 2.409534, 100.000000, 0
8.000000, 6.231266, 0.861978, -5.000000, 6.000000, 10.000000, 2.983203, 100.000000, 0
9.000000, 6.100350, 1.191454, -5.000000, 6.000000, 10.000000, 3.606329, 100.000000, 0
10.000000, 7.062338, 1.582589, -5.000000, 6.000000, 10.000000, 4.216364, 100.000000, 0
11.000000, 6.185861, 2.039537, -5.000000, 6.000000, 10.000000, 4.922598, 100.000000, 0
12.000000, 6.510481, 2.562726, -5.000000, 6.000000, 10.000000, 5.541184, 100.000000, 0
13.000000, 6.391704, 3.149397, -5.000000, 6.000000, 10.000000, 6.192232, 100.000000, 0
14.000000, 5.936079, 3.800579, -5.000000, 6.000000, 10.000000, 6.831403, 100.000000, 0
15.000000, 5.831593, 4.513399, -5.000000, 6.000000, 10.000000, 7.425010, 100.000000, 0
16.000000, 4.488016, 5.285059, -5.000000, 6.000000, 10.000000, 8.008170, 100.000000, 1
17.000000, 4.142226, 6.108316, -5.000000, 6.000000, 10.000000, 8.456971, 100.000000, 1
18.000000, 2.674305, 6.974724, -5.000000, 6.000000, 10.000000, 8.871194, 100.000000, 1
19.000000, 0.338123, 7.875215, -5.000000, 6.000000, 10.000000, 9.138625, 100.000000, 1
20.000000, -0.386370, 8.790768, -5.000000, 6.000000, 10.000000, 9.172437, 100.000000, 1
21.000000, -0.260783, 9.706080, -5.000000, 6.000000, 10.000000, 9.133800, 100.000000, 1
22.000000, -1.007644, 10.618156, -5.000000, 6.000000, 10.000000, 9.107722, 100.000000, 1
23.000000, 0.017540, 11.523890, -5.000000, 6.000000, 10.000000, 9.006957, 100.000000, 1
24.000000, -0.447312, 12.424673, -5.000000, 6.000000, 10.000000, 9.008711, 100.000000, 1
25.000000, -0.006583, 13.323308, -5.000000, 6.000000, 10.000000, 8.963980, 100.000000, 1
26.000000, -0.092340, 14.219673, -5.000000, 6.000000, 10.000000, 8.963322, 100.000000, 1
27.000000, -0.339727, 15.115543, -5.000000, 6.000000, 10.000000, 8.954088, 100.000000, 1
28.000000, -0.036869, 16.009253, -5.000000, 6.000000, 10.000000, 8.920115, 100.000000, 1
29.000000, 0.429123, 16.901080, -5.000000, 6.000000, 10.000000, 8.916428, 100.000000, 1
30.000000, 0.188456, 17.794869, -5.000000, 6.000000, 10.000000, 8.959340, 100.000000, 1
31.000000, -0.374636, 18.691745, -5.000000, 6.000000, 10.000000, 8.978186, 100.000000, 1
