x, y, z, bx, by, bz, tx, ty, tz, end_width, LA.vx, LA.vy, LA.vz, LA.end, HA
0.03843862, 0.00074164744, 0.19739963, 0.14325717, 0.05859735, 0.01998953, -0.06660207, -0.049887244, 0.02, 3.4391274e-08, 1, 0.3121562859372463, 0.051873076512897576, 0.6418630565440383, 0
0.051411062, 0.0158793, 0.18215688, 0.14325705, 0.058597784, 0.019989435, -0.06660207, -0.049887244, 0.02, 0.07027446, 0.7079793314324154, 1, -1, 1, 0
0.074633576, 0.041478977, 0.14945795, 0.143257, 0.058598224, 0.019989418, -0.06660207, -0.049887244, 0.02, 0.07881759, 0.5522772948283119, 1, -1, -0.03667692982170456, 0
0.09613261, 0.0642329, 0.102632016, 0.14325698, 0.058598664, 0.019989414, -0.06660207, -0.049887244, 0.02, 0.07985648, 1, 0.19319170322344179, 0.010973015394138641, 1, 0
0.11282623, 0.07485365, 0.04977952, 0.14325754, 0.05859884, 0.019989828, -0.06660207, -0.049887244, 0.02, 0.07998269, 0.55698372893927, -0.32784522665484517, -1, 1, 0
0.1293339, 0.06971937, 0.00460907, 0.14325768, 0.058598842, 0.019989965, -0.06660207, -0.049887244, 0.02, 0.08000011, -0.3318155649257134, -0.09019905367266778, -0.6792796701354296, -1, 0
0.1426862, 0.051552843, 0.0043168855, 0.15030351, 0.062674746, 0.022263397, -0.06660207, -0.049887244, 0.02, 0.03601969, -0.4089723749482539, -1, -0.5652958563724566, -0.5052214327952955, 0
0.14722258, 0.03025039, 0.0043678987, 0.15436137, 0.045279197, 0.02234693, -0.06660207, -0.049887244, 0.02, 0.035950214, 0.36894222572390334, -1, 0.39409740699927476, -0.3956360277283778, 0
0.14374578, 0.008621471, 0.010825674, 0.15129198, 0.013150581, 0.028983448, -0.06660207, -0.049887244, 0.02, 0.034588322, -0.8160246517243164, -0.821146860669717, 0.41907583071631516, -0.6752573462229322, 0
0.12851912, -0.0049851276, 0.018406987, 0.13704765, -0.016136518, 0.036789924, -0.06660207, -0.049887244, 0.02, 0.03268129, -1, -0.5311694395334832, 0.2637773417790312, -1, 0
0.10574672, -0.021418206, 0.0357681, 0.11542876, -0.035658915, 0.05412742, -0.06660207, -0.049887244, 0.02, 0.035583552, -0.9628977833975864, -0.48067016699481946, 0.46141193423015353, 0.16873237434310817, 0
0.08502718, -0.035276, 0.049260292, 0.09371936, -0.053624958, 0.0664593, -0.06660207, -0.049887244, 0.02, 0.038356658, -1, -0.5003782016729308, 0.713840136992568, -1, 0
0.041095834, -0.051258575, 0.049968854, 0.050203614, -0.06917054, 0.06707308, -0.06660207, -0.049887244, 0.02, 0.039216697, -1, -0.168730693937565, -0.15998529742982814, -1, 0
0.012239385, -0.05354643, 0.060098656, 0.021173993, -0.07299937, 0.07772306, -0.06660207, -0.049887244, 0.02, 0.039293356, -1, 0.5343990956291033, -0.0881468615624693, -0.947428177119048, 0
-0.017040255, -0.040126864, 0.058101017, -0.008937608, -0.05616609, 0.07500349, -0.06660207, -0.049887244, 0.02, 0.039502066, -1, 0.3218809635571118, 0.5923747281814666, -0.40320617262044134, 0
-0.049406875, -0.040869653, 0.0521337, -0.0405114, -0.03922846, 0.06920907, -0.06660207, -0.049887244, 0.02, 0.039423022, 0.09418553206543379, 0.29580468787462433, -1, -0.3639409017501669, 0
-0.07259118, -0.050383225, 0.0346916, -0.06405592, -0.034852877, 0.05096625, -0.06660207, -0.049887244, 0.02, 0.039856195, -0.8407689012894813, -0.056867777464367025, 1, -0.9983746117139841, 0
-0.08718452, -0.043428496, 0.026212918, -0.07752431, -0.033487998, 0.043401174, -0.06660207, -0.049887244, 0.02, 0.040127866, -0.006957934884353188, 0.452330956030877, -0.2031914710749523, -1, 0
-0.08670115, -0.043464825, 0.026270129, -0.07718007, -0.032066677, 0.04344424, -0.06660207, -0.049887244, 0.02, 0.04021111, 1, -0.6099503859184283, 1, -0.9832826746658612, 0
-0.08629177, -0.043510757, 0.026585136, -0.07680351, -0.03065456, 0.043776114, -0.06660207, -0.049887244, 0.02, 0.040239092, -0.04630050801296477, -0.21495592771141195, 0.019134862287819163, -0.9648497238055901, 0
-0.08614806, -0.04353756, 0.026698733, -0.07667441, -0.029245058, 0.04389002, -0.06660207, -0.049887244, 0.02, 0.040251505, -0.8408362274537688, -0.6273130753159535, -0.8145246444661041, -0.9169747901167917, 0
-0.0860985, -0.043561462, 0.026738467, -0.07662978, -0.027837196, 0.043929826, -0.06660207, -0.049887244, 0.02, 0.040261272, 0.5780031071242613, -0.23270181652631497, 0.16160532785701684, 0.06208929188041612, 0
-0.08608211, -0.04358921, 0.026752377, -0.07661488, -0.026430612, 0.0439435, -0.06660207, -0.049887244, 0.02, 0.040272485, -0.49783994269045706, 0.37808438427185403, -0.37549869938126396, -1, 0
-0.086077966, -0.043629635, 0.02675732, -0.07661084, -0.02502447, 0.043947827, -0.06660207, -0.049887244, 0.02, 0.04029056, -0.07220232845779428, -0.3678127831424336, -0.5497604499047085, -1, 0
-0.08607958, -0.043718465, 0.026760124, -0.07661211, -0.023751287, 0.0439497, -0.06660207, -0.049887244, 0.02, 0.040328912, -0.18027460604427598, 0.5565520526756805, -0.28994383950273794, -1, 0
-0.08608113, -0.043748043, 0.026759552, -0.0766142, -0.02408081, 0.043948412, -0.06660207, -0.049887244, 0.02, 0.04032867, 0.2509441306228787, 0.2820393239142013, -0.08032366723908167, -0.7168604618416933, 0
-0.08608221, -0.043760266, 0.026758483, -0.07661567, -0.02451125, 0.04394714, -0.06660207, -0.049887244, 0.02, 0.040315922, 1, 0.5718782808549912, 0.1784633989738367, -1, 0
-0.08608287, -0.043767236, 0.026757512, -0.07661651, -0.024937583, 0.04394626, -0.06660207, -0.049887244, 0.02, 0.0403045, 0.597738452107348, 0.7077777708598058, 0.03305876641748431, -0.8412550862979571, 0
