time, LA.acc, pos, decMax, accMax, vMax, vel, target, HA
0.000000, 0.928853, 0.000000, -5.000000, 6.000000, 30.000000, 0.000000, 100.000000, 0
1.000000, 1.945339, 0.004644, -5.000000, 6.000000, 30.000000, 0.092885, 100.000000, 0
2.000000, 3.010779, 0.023659, -5.000000, 6.000000, 30.000000, 0.287419, 100.000000, 0
3.000000, 3.927211, 0.067455, -5.000000, 6.000000, 30.000000, 0.588497, 100.000000, 0
4.000000, 4.980655, 0.145941, -5.000000, 6.000000, 30.000000, 0.981218, 100.000000, 0
5.000000, 5.935816, 0.268966, -5.000000, 6.000000, 30.000000, 1.479284, 100.000000, 0
6.000000, 5.928498, 0.446574, -5.000000, 6.000000, 30.000000, 2.072865, 100.000000, 0
7.000000, 5.912259, 0.683503, -5.000000, 6.000000, 30.000000, 2.665715, 100.000000, 0
8.000000, 6.039768, 0.979635, -5.000000, 6.000000, 30.000000, 3.256941, 100.000000, 0
9.000000, 6.108750, 1.335528, -5.000000, 6.000000, 30.000000, 3.860918, 100.000000, 0
10.000000, 6.173623, 1.752164, -5.000000, 6.000000, 30.000000, 4.471793, 100.000000, 0
11.000000, 5.967418, 2.230211, -5.000000, 6.000000, 30.000000, 5.089155, 100.000000, 0
12.000000, 5.911470, 2.768964, -5.000000, 6.000000, 30.000000, 5.685897, 100.000000, 0
13.000000, 5.980599, 3.367111, -5.000000, 6.000000, 30.000000, 6.277044, 100.000000, 0
14.000000, 5.845567, 4.024718, -5.000000, 6.000000, 30.000000, 6.875104, 100.000000, 0
15.000000, 5.961483, 4.741456, -5.000000, 6.000000, 30.000000, 7.459660, 100.000000, 0
16.000000, 6.072531, 5.517230, -5.000000, 6.000000, 30.000000, 8.055809, 100.000000, 0
17.000000, 6.214216, 6.353173, -5.000000, 6.000000, 30.000000, 8.663062, 100.000000, 0
18.000000, 5.792453, 7.250551, -5.000000, 6.000000, 30.000000, 9.284483, 100.000000, 0
19.000000, 5.961882, 8.207961, -5.000000, 6.000000, 30.000000, 9.863729, 100.000000, 0
20.000000, 5.954907, 9.224144, -5.000000, 6.000000, 30.000000, 10.459917, 100.000000, 0
21.000000, 6.072048, 10.299910, -5.000000, 6.000000, 30.000000, 11.055408, 100.000000, 0
22.000000, 6.071939, 11.435811, -5.000000, 6.000000, 30.000000, 11.662612, 100.000000, 0
23.000000, 6.039494, 12.632432, -5.000000, 6.000000, 30.000000, 12.269806, 100.000000, 0
24.000000, 6.012956, 13.889610, -5.000000, 6.000000, 30.000000, 12.873756, 100.000000, 0
25.000000, 5.866794, 15.207050, -5.000000, 6.000000, 30.000000, 13.475051, 100.000000, 0
26.000000, 5.908162, 16.583889, -5.000000, 6.000000, 30.000000, 14.061731, 100.000000, 0
27.000000, 6.078173, 18.019603, -5.000000, 6.000000, 30.000000, 14.652547, 100.000000, 0
28.000000, 6.066740, 19.515249, -5.000000, 6.000000, 30.000000, 15.260364, 100.000000, 0
29.000000, 5.945694, 21.071619, -5.000000, 6.000000, 30.000000, 15.867038, 100.000000, 0
30.000000, 5.778443, 22.688051, -5.000000, 6.000000, 30.000000, 16.461607, 100.000000, 0
31.000000, 5.981192, 24.363104, -5.000000, 6.000000, 30.000000, 17.039452, 100.000000, 0
32.000000, 5.949601, 26.096955, -5.000000, 6.000000, 30.000000, 17.637571, 100.000000, 0
33.000000, 5.910996, 27.890460, -5.000000, 6.000000, 30.000000, 18.232531, 100.000000, 0
34.000000, 6.118800, 29.743268, -5.000000, 6.000000, 30.000000, 18.823631, 100.000000, 0
35.000000, 6.033084, 31.656225, -5.000000, 6.000000, 30.000000, 19.435511, 100.000000, 0
36.000000, 6.039099, 33.629942, -5.000000, 6.000000, 30.000000, 20.038819, 100.000000, 0
37.000000, 5.862561, 35.664019, -5.000000, 6.000000, 30.000000, 20.642729, 100.000000, 0
38.000000, 5.952687, 37.757605, -5.000000, 6.000000, 30.000000, 21.228985, 100.000000, 0
39.000000, 5.915209, 39.910267, -5.000000, 6.000000, 30.000000, 21.824254, 100.000000, 0
40.000000, 5.964456, 42.122268, -5.000000, 6.000000, 30.000000, 22.415775, 100.000000, 0
41.000000, 5.989957, 44.393668, -5.000000, 6.000000, 30.000000, 23.012220, 100.000000, 0
42.000000, 4.907135, 46.724840, -5.000000, 6.000000, 30.000000, 23.611216, 100.000000, 2
43.000000, 3.954548, 49.110497, -5.000000, 6.000000, 30.000000, 24.101929, 100.000000, 2
44.000000, 3.135448, 51.540463, -5.000000, 6.000000, 30.000000, 24.497384, 100.000000, 2
45.000000, 2.198107, 54.005878, -5.000000, 6.000000, 30.000000, 24.810929, 100.000000, 2
46.000000, 1.075141, 56.497962, -5.000000, 6.000000, 30.000000, 25.030740, 100.000000, 2
47.000000, 0.060177, 59.006411, -5.000000, 6.000000, 30.000000, 25.138254, 100.000000, 2
48.000000, -0.744719, 61.520538, -5.000000, 6.000000, 30.000000, 25.144271, 100.000000, 2
49.000000, -1.580983, 64.031241, -5.000000, 6.000000, 30.000000, 25.069799, 100.000000, 2
