time, LA.acc, pos, decMax, accMax, vMax, vel, target, HA
0.000000, 0.987803, 0.000000, -5.000000, 6.000000, 10.000000, 0.000000, 100.000000, 0
1.000000, 1.879122, 0.004939, -5.000000, 6.000000, 10.000000, 0.098780, 100.000000, 0
2.000000, 2.947551, 0.024213, -5.000000, 6.000000, 10.000000, 0.286693, 100.000000, 0
3.000000, 3.840032, 0.067620, -5.000000, 6.000000, 10.000000, 0.581448, 100.000000, 0
4.000000, 4.843359, 0.144965, -5.000000, 6.000000, 10.000000, 0.965451, 100.000000, 0
5.000000, 5.917842, 0.265726, -5.000000, 6.000000, 10.000000, 1.449787, 100.000000, 0
6.000000, 6.003361, 0.440294, -5.000000, 6.000000, 10.000000, 2.041571, 100.000000, 0
7.000000, 5.947336, 0.674468, -5.000000, 6.000000, 10.000000, 2.641907, 100.000000, 0
8.000000, 6.046253, 0.968396, -5.000000, 6.000000, 10.000000, 3.236641, 100.000000, 0
9.000000, 6.020070, 1.322291, -5.000000, 6.000000, 10.000000, 3.841266, 100.000000, 0
10.000000, 6.212468, 1.736518, -5.000000, 6.000000, 10.000000, 4.443273, 100.000000, 0
11.000000, 6.037172, 2.211907, -5.000000, 6.000000, 10.000000, 5.064520, 100.000000, 0
12.000000, 6.102096, 2.748545, -5.000000, 6.000000, 10.000000, 5.668237, 100.000000, 0
13.000000, 6.078341, 3.345879, -5.000000, 6.000000, 10.000000, 6.278446, 100.000000, 0
14.000000, 5.987216, 4.004116, -5.000000, 6.000000, 10.000000, 6.886281, 100.000000, 0
15.000000, 5.966319, 4.722680, -5.000000, 6.000000, 10.000000, 7.485002, 100.000000, 0
16.000000, 5.931285, 5.501012, -5.000000, 6.000000, 10.000000, 8.081634, 100.000000, 0
17.000000, 6.130842, 6.338832, -5.000000, 6.000000, 10.000000, 8.674762, 100.000000, 0
18.000000, 5.906416, 7.236962, -5.000000, 6.000000, 10.000000, 9.287847, 100.000000, 0
19.000000, 4.639179, 8.195279, -5.000000, 6.000000, 10.000000, 9.878488, 100.000000, 1
20.000000, 3.561905, 9.206323, -5.000000, 6.000000, 10.000000, 10.342406, 100.000000, 1
21.000000, 2.509749, 10.258374, -5.000000, 6.000000, 10.000000, 10.698597, 100.000000, 1
22.000000, 1.308220, 11.340782, -5.000000, 6.000000, 10.000000, 10.949572, 100.000000, 1
23.000000, 0.313257, 12.442280, -5.000000, 6.000000, 10.000000, 11.080394, 100.000000, 1
24.000000, -0.089462, 13.551886, -5.000000, 6.000000, 10.000000, 11.111719, 100.000000, 1
25.000000, -0.001317, 14.662610, -5.000000, 6.000000, 10.000000, 11.102773, 100.000000, 1
26.000000, -0.018468, 15.772881, -5.000000, 6.000000, 10.000000, 11.102641, 100.000000, 1
27.000000, -0.067945, 16.883053, -5.000000, 6.000000, 10.000000, 11.100794, 100.000000, 1
28.000000, -0.007374, 17.992793, -5.000000, 6.000000, 10.000000, 11.094000, 100.000000, 1
29.000000, 0.085825, 19.102156, -5.000000, 6.000000, 10.000000, 11.093263, 100.000000, 1
30.000000, 0.037691, 20.211911, -5.000000, 6.000000, 10.000000, 11.101845, 100.000000, 1
31.000000, -0.074927, 21.322284, -5.000000, 6.000000, 10.000000, 11.105614, 100.000000, 1
32.000000, 0.140231, 22.432471, -5.000000, 6.000000, 10.000000, 11.098121, 100.000000, 1
33.000000, 0.080590, 23.542984, -5.000000, 6.000000, 10.000000, 11.112144, 100.000000, 1
34.000000, -0.033523, 24.654602, -5.000000, 6.000000, 10.000000, 11.120203, 100.000000, 1
35.000000, 0.067257, 25.766454, -5.000000, 6.000000, 10.000000, 11.116851, 100.000000, 1
36.000000, 0.121152, 26.878476, -5.000000, 6.000000, 10.000000, 11.123577, 100.000000, 1
37.000000, 0.004648, 27.991439, -5.000000, 6.000000, 10.000000, 11.135692, 100.000000, 1
38.000000, -0.028511, 29.105032, -5.000000, 6.000000, 10.000000, 11.136157, 100.000000, 1
39.000000, 0.115087, 30.218505, -5.000000, 6.000000, 10.000000, 11.133306, 100.000000, 1
40.000000, -0.131428, 31.332411, -5.000000, 6.000000, 10.000000, 11.144814, 100.000000, 1
41.000000, -0.013108, 32.446235, -5.000000, 6.000000, 10.000000, 11.131672, 100.000000, 1
42.000000, -0.047096, 33.559337, -5.000000, 6.000000, 10.000000, 11.130361, 100.000000, 1
43.000000, 0.007227, 34.672137, -5.000000, 6.000000, 10.000000, 11.125651, 100.000000, 1
44.000000, 0.167327, 35.784739, -5.000000, 6.000000, 10.000000, 11.126374, 100.000000, 1
45.000000, -0.001024, 36.898213, -5.000000, 6.000000, 10.000000, 11.143107, 100.000000, 1
46.000000, -0.040561, 38.012518, -5.000000, 6.000000, 10.000000, 11.143004, 100.000000, 1
47.000000, -0.031526, 39.126616, -5.000000, 6.000000, 10.000000, 11.138948, 100.000000, 1
48.000000, -0.060696, 40.240353, -5.000000, 6.000000, 10.000000, 11.135796, 100.000000, 1
49.000000, -0.159633, 41.353629, -5.000000, 6.000000, 10.000000, 11.129726, 100.000000, 1
50.000000, -0.098812, 42.465803, -5.000000, 6.000000, 10.000000, 11.113763, 100.000000, 1
51.000000, 0.079714, 43.576686, -5.000000, 6.000000, 10.000000, 11.103881, 100.000000, 1
52.000000, 0.110470, 44.687472, -5.000000, 6.000000, 10.000000, 11.111853, 100.000000, 1
53.000000, -0.132557, 45.799210, -5.000000, 6.000000, 10.000000, 11.122900, 100.000000, 1
54.000000, -0.097175, 46.910837, -5.000000, 6.000000, 10.000000, 11.109644, 100.000000, 1
55.000000, 0.156957, 48.021316, -5.000000, 6.000000, 10.000000, 11.099927, 100.000000, 1
56.000000, 0.015874, 49.132093, -5.000000, 6.000000, 10.000000, 11.115622, 100.000000, 1
57.000000, -0.016190, 50.243735, -5.000000, 6.000000, 10.000000, 11.117210, 100.000000, 1
58.000000, 0.141817, 51.355375, -5.000000, 6.000000, 10.000000, 11.115591, 100.000000, 1
59.000000, -0.199364, 52.467643, -5.000000, 6.000000, 10.000000, 11.129772, 100.000000, 1
60.000000, 0.056796, 53.579623, -5.000000, 6.000000, 10.000000, 11.109836, 100.000000, 1
61.000000, -0.001415, 54.690891, -5.000000, 6.000000, 10.000000, 11.115516, 100.000000, 1
62.000000, 0.051560, 55.802435, -5.000000, 6.000000, 10.000000, 11.115374, 100.000000, 1
63.000000, -0.119754, 56.914231, -5.000000, 6.000000, 10.000000, 11.120530, 100.000000, 1
64.000000, 0.111675, 58.025685, -5.000000, 6.000000, 10.000000, 11.108555, 100.000000, 1
65.000000, 0.055733, 59.137099, -5.000000, 6.000000, 10.000000, 11.119722, 100.000000, 1
