x, y, z, end_width, bx1, by1, bz1, bx2, by2, bz2, tx1, ty1, tz1, tx2, ty2, tz2, LA.vx, LA.vy, LA.vz, LA.end, HA
0.03810030714208672, 0.000864098616592712, 0.19771443039098877, 0.00010283464468725253, 0.09673866237226601, -0.10006207821570226, 0.0201009433735968, -0.011942127872249145, -0.06813336065061064, 0.05052739446065239, 0.035760183199868394, -0.07441013585601877, 0.020560632260926352, 0.034867361063506436, -0.07499275745715014, 0.06038134424820963, 0.1648332529111463, -0.336916419690678, -1, 1, 0
0.05255224397985465, -0.0168791670539196, 0.17560720039281297, 0.06921031123851663, 0.09712468490711615, -0.10035622786378277, 0.02047580616060816, -0.013263397304309463, -0.07041474219017659, 0.02777753374989496, 0.03484449030775058, -0.07523281190391845, 0.01901278877834072, 0.036282792485668645, -0.07419885100128688, 0.0599913802393817, 0.8344192079673272, -1, -1, 1, 0
0.051992501667657495, -0.03332311583279907, 0.1268509690189652, 0.07873292488440269, 0.0961107759025256, -0.10187180999664452, 0.019011068964988397, -0.012415347291573398, -0.06943947958372518, 0.01969065435888471, 0.03551213989076254, -0.07390531539727418, 0.019948767756525907, 0.03527916331242338, -0.07450916072207434, 0.06042441668649449, 0.12034031503563176, -0.5843190513796849, -0.8613082600269868, -0.10438172735070617, 0
0.05472492744955998, -0.046736332124312836, 0.08844091142114326, 0.07957083610817212, 0.09616011610234541, -0.10157669952369895, 0.02003312186325839, -0.01292985517862965, -0.06947271162317169, 0.019297654191688603, 0.034480969331125114, -0.07408473974146942, 0.020115345869959923, 0.03455072798424772, -0.07469768986566543, 0.05985005511340375, 0.2448967018051857, -1, -0.48498243498511806, 0.8494089854724267, 0
0.05725498697748269, -0.05782446653682212, 0.06478643645139219, 0.0801237552975278, 0.09656313826926519, -0.10072394386948388, 0.01948274768971439, -0.012537769696455415, -0.06948913641673651, 0.020378150095133232, 0.03617944343991925, -0.07395779832116808, 0.019335996485659413, 0.03524697559552863, -0.07388150527730161, 0.060587831625106364, -0.3192038750646664, -1, -0.4853852891939353, 1, 0
0.06326984887859047, -0.06735887656308157, 0.05324201386417725, 0.08048679774921357, 0.0950938892499559, -0.10018467714470647, 0.019592162617648557, -0.01224411262138893, -0.06970995752230348, 0.019556290301821114, 0.035128028563343294, -0.0741114653383005, 0.020421854804465466, 0.03557367286059043, -0.07467848797607908, 0.059999474917857336, -0.6163067915990588, -0.720216928207745, -0.9685263352187253, 0.9436034035974649, 0
0.0683630191143793, -0.07297540160369959, 0.04667355595731259, 0.08009257020015378, 0.09608355551400034, -0.10012372820831053, 0.019756004776834292, -0.012864990081329793, -0.07018198438008474, 0.02065919697545234, 0.03642267205523545, -0.07455612503716882, 0.01992148247585177, 0.03482409115962864, -0.07508062152004999, 0.06060132925985347, 0.8770432794882326, -0.2571811738678393, -0.6859717888137247, 0.5154150447696528, 0
0.0717025996092842, -0.07896476160512331, 0.040446450784518716, 0.07981764466482429, 0.10158286019147852, -0.10148609834431294, 0.020380832924101342, -0.011212184633282116, -0.06862390537981555, 0.02028636306811898, 0.03575006040039879, -0.07545320554286636, 0.020074885584254628, 0.03601194016617688, -0.07508497878754851, 0.060552886198871794, 0.11488888591994767, -0.23441343041427878, -0.1543632443886803, 0.5320436995277422, 0
0.07605962789398332, -0.0831927883746305, 0.03676528281363361, 0.0800428968941757, 0.10290570024474627, -0.1021932274987613, 0.0195530132394183, -0.01156595322300153, -0.06931388047644862, 0.019839655950501453, 0.03553151062054973, -0.07426482073647674, 0.020492024736533984, 0.03453695281202325, -0.0747357168687733, 0.06079611192333595, 0.41058856860127474, -0.5687750303051144, -1, 1, 0
0.07944702074441884, -0.08704005209568498, 0.03305653272112125, 0.079740083716673, 0.10396279876772446, -0.10256712516987802, 0.019587387098905267, -0.012661992317962225, -0.07034643631244017, 0.02055652341464545, 0.035162651326424495, -0.07465581915258991, 0.020260254729415905, 0.0348838981221621, -0.07510057974285629, 0.05992170461192044, 0.5062059174170452, -0.2934861154841939, -0.5894626733988743, 1, 0
0.08181829097784903, -0.09081251278946507, 0.031806715789372074, 0.07896458926306853, 0.10358513415561324, -0.10316835891034133, 0.019901920509352224, -0.012475127732942176, -0.06937256334720904, 0.020522004216228462, 0.03495593616418302, -0.07432726098536387, 0.020302524463286453, 0.0353123088957004, -0.07401912505551289, 0.059592611377954276, -0.4095070936878521, -0.2758243588282294, -0.3993474382824266, 0.7649509291001628, 0
0.08501247261819152, -0.09234814444820803, 0.028229476582862383, 0.07942607790556741, 0.10462986348246027, -0.10205370646367966, 0.020071011538078085, -0.013728760163655304, -0.06862920780389983, 0.02028487757489478, 0.035117930680917196, -0.07470672373671478, 0.019905095222897018, 0.034935625428996364, -0.07424083486638677, 0.05978940333688673, -0.16988287576541639, -0.18006226227684902, 0.07874170190174344, 0.8139457599703475, 0
