time, LA.acc, pos, decMax, accMax, vMax, vel, target, HA
0.000000, 1.344768, 0.000000, -4.000000, 4.000000, 30.000000, 0.000000, 100.000000, 0
1.000000, 1.932974, 0.006724, -4.000000, 4.000000, 30.000000, 0.134477, 100.000000, 0
2.000000, 3.323386, 0.029836, -4.000000, 4.000000, 30.000000, 0.327774, 100.000000, 0
3.000000, 2.815624, 0.079231, -4.000000, 4.000000, 30.000000, 0.660113, 100.000000, 0
4.000000, 4.144164, 0.159320, -4.000000, 4.000000, 30.000000, 0.941675, 100.000000, 0
5.000000, 4.613275, 0.274208, -4.000000, 4.000000, 30.000000, 1.356092, 100.000000, 0
6.000000, 4.168534, 0.432884, -4.000000, 4.000000, 30.000000, 1.817419, 100.000000, 0
7.000000, 3.726726, 0.635469, -4.000000, 4.000000, 30.000000, 2.234272, 100.000000, 0
8.000000, 3.857121, 0.877530, -4.000000, 4.000000, 30.000000, 2.606945, 100.000000, 0
9.000000, 4.528121, 1.157510, -4.000000, 4.000000, 30.000000, 2.992657, 100.000000, 0
10.000000, 2.379972, 1.479416, -4.000000, 4.000000, 30.000000, 3.445469, 100.000000, 0
11.000000, 1.521072, 1.835863, -4.000000, 4.000000, 30.000000, 3.683467, 100.000000, 0
12.000000, 2.455782, 2.211815, -4.000000, 4.000000, 30.000000, 3.835574, 100.000000, 0
13.000000, 2.851691, 2.607651, -4.000000, 4.000000, 30.000000, 4.081152, 100.000000, 0
14.000000, 4.117717, 3.030025, -4.000000, 4.000000, 30.000000, 4.366321, 100.000000, 0
15.000000, 3.616703, 3.487245, -4.000000, 4.000000, 30.000000, 4.778093, 100.000000, 0
16.000000, 4.111038, 3.983138, -4.000000, 4.000000, 30.000000, 5.139763, 100.000000, 0
17.000000, 5.491306, 4.517670, -4.000000, 4.000000, 30.000000, 5.550867, 100.000000, 0
18.000000, 4.989575, 5.100213, -4.000000, 4.000000, 30.000000, 6.099997, 100.000000, 0
19.000000, 5.893240, 5.735160, -4.000000, 4.000000, 30.000000, 6.598955, 100.000000, 0
20.000000, 5.749855, 6.424522, -4.000000, 4.000000, 30.000000, 7.188279, 100.000000, 0
21.000000, 3.804721, 7.172099, -4.000000, 4.000000, 30.000000, 7.763264, 100.000000, 0
22.000000, 3.821854, 7.967449, -4.000000, 4.000000, 30.000000, 8.143737, 100.000000, 0
23.000000, 3.883810, 8.800932, -4.000000, 4.000000, 30.000000, 8.525922, 100.000000, 0
24.000000, 2.626451, 9.672944, -4.000000, 4.000000, 30.000000, 8.914303, 100.000000, 0
25.000000, 2.390304, 10.577506, -4.000000, 4.000000, 30.000000, 9.176948, 100.000000, 0
26.000000, 1.864552, 11.507152, -4.000000, 4.000000, 30.000000, 9.415978, 100.000000, 0
27.000000, 2.695434, 12.458073, -4.000000, 4.000000, 30.000000, 9.602434, 100.000000, 0
28.000000, 4.808240, 13.431794, -4.000000, 4.000000, 30.000000, 9.871977, 100.000000, 0
29.000000, 3.237617, 14.443033, -4.000000, 4.000000, 30.000000, 10.352801, 100.000000, 0
30.000000, 4.241384, 15.494501, -4.000000, 4.000000, 30.000000, 10.676563, 100.000000, 0
31.000000, 5.559128, 16.583364, -4.000000, 4.000000, 30.000000, 11.100701, 100.000000, 0
32.000000, 4.422384, 17.721230, -4.000000, 4.000000, 30.000000, 11.656614, 100.000000, 0
33.000000, 2.441974, 18.909003, -4.000000, 4.000000, 30.000000, 12.098853, 100.000000, 0
34.000000, 4.166869, 20.131098, -4.000000, 4.000000, 30.000000, 12.343050, 100.000000, 0
35.000000, 2.658053, 21.386237, -4.000000, 4.000000, 30.000000, 12.759737, 100.000000, 0
36.000000, 2.358988, 22.675501, -4.000000, 4.000000, 30.000000, 13.025542, 100.000000, 0
37.000000, 3.270557, 23.989851, -4.000000, 4.000000, 30.000000, 13.261441, 100.000000, 0
38.000000, 4.560063, 25.332347, -4.000000, 4.000000, 30.000000, 13.588497, 100.000000, 0
39.000000, 4.877746, 26.713997, -4.000000, 4.000000, 30.000000, 14.044503, 100.000000, 0
40.000000, 2.911440, 28.142836, -4.000000, 4.000000, 30.000000, 14.532278, 100.000000, 0
41.000000, 4.156269, 29.610621, -4.000000, 4.000000, 30.000000, 14.823422, 100.000000, 0
42.000000, 4.521586, 31.113745, -4.000000, 4.000000, 30.000000, 15.239048, 100.000000, 0
43.000000, 3.884390, 32.660258, -4.000000, 4.000000, 30.000000, 15.691207, 100.000000, 0
44.000000, 2.993428, 34.248800, -4.000000, 4.000000, 30.000000, 16.079646, 100.000000, 0
45.000000, 2.664499, 35.871732, -4.000000, 4.000000, 30.000000, 16.378989, 100.000000, 0
46.000000, 4.332535, 37.522953, -4.000000, 4.000000, 30.000000, 16.645439, 100.000000, 0
47.000000, 5.083515, 39.209160, -4.000000, 4.000000, 30.000000, 17.078692, 100.000000, 0
48.000000, 3.170776, 40.942447, -4.000000, 4.000000, 30.000000, 17.587044, 100.000000, 0
49.000000, 4.819145, 42.717005, -4.000000, 4.000000, 30.000000, 17.904121, 100.000000, 0
50.000000, 4.662654, 44.531513, -4.000000, 4.000000, 30.000000, 18.386036, 100.000000, 0
51.000000, 4.022371, 46.393430, -4.000000, 4.000000, 30.000000, 18.852301, 100.000000, 0
52.000000, 3.507782, 48.298772, -4.000000, 4.000000, 30.000000, 19.254538, 100.000000, 0
53.000000, 4.119912, 50.241765, -4.000000, 4.000000, 30.000000, 19.605317, 100.000000, 0
54.000000, 3.715776, 52.222896, -4.000000, 4.000000, 30.000000, 20.017308, 100.000000, 2
55.000000, 3.585373, 54.243205, -4.000000, 4.000000, 30.000000, 20.388885, 100.000000, 2
56.000000, 0.285101, 56.300021, -4.000000, 4.000000, 30.000000, 20.747423, 100.000000, 2
57.000000, -0.975241, 58.376189, -4.000000, 4.000000, 30.000000, 20.775933, 100.000000, 2
58.000000, -1.303212, 60.448906, -4.000000, 4.000000, 30.000000, 20.678409, 100.000000, 2
59.000000, -2.740181, 62.510231, -4.000000, 4.000000, 30.000000, 20.548088, 100.000000, 2
60.000000, -3.199718, 64.551338, -4.000000, 4.000000, 30.000000, 20.274069, 100.000000, 2
61.000000, -4.768477, 66.562747, -4.000000, 4.000000, 30.000000, 19.954098, 100.000000, 2
62.000000, -3.510257, 68.534314, -4.000000, 4.000000, 30.000000, 19.477250, 100.000000, 2
63.000000, -4.294126, 70.464488, -4.000000, 4.000000, 30.000000, 19.126224, 100.000000, 2
64.000000, -4.269077, 72.355640, -4.000000, 4.000000, 30.000000, 18.696812, 100.000000, 2
65.000000, -4.802892, 74.203975, -4.000000, 4.000000, 30.000000, 18.269904, 100.000000, 2
66.000000, -3.493845, 76.006951, -4.000000, 4.000000, 30.000000, 17.789615, 100.000000, 2
67.000000, -3.259892, 77.768444, -4.000000, 4.000000, 30.000000, 17.440230, 100.000000, 2
68.000000, -3.382045, 79.496167, -4.000000, 4.000000, 30.000000, 17.114241, 100.000000, 2
69.000000, -3.849726, 81.190681, -4.000000, 4.000000, 30.000000, 16.776037, 100.000000, 2
70.000000, -4.523365, 82.849036, -4.000000, 4.000000, 30.000000, 16.391064, 100.000000, 2
71.000000, -4.298232, 84.465526, -4.000000, 4.000000, 30.000000, 15.938728, 100.000000, 2
72.000000, -5.729696, 86.037907, -4.000000, 4.000000, 30.000000, 15.508904, 100.000000, 2
73.000000, -3.370614, 87.560149, -4.000000, 4.000000, 30.000000, 14.935935, 100.000000, 2
74.000000, -4.235157, 89.036890, -4.000000, 4.000000, 30.000000, 14.598873, 100.000000, 2
75.000000, -5.000680, 90.475601, -4.000000, 4.000000, 30.000000, 14.175358, 100.000000, 2
76.000000, -4.221130, 91.868134, -4.000000, 4.000000, 30.000000, 13.675290, 100.000000, 2
77.000000, -5.163030, 93.214557, -4.000000, 4.000000, 30.000000, 13.253177, 100.000000, 2
78.000000, -4.822378, 94.514059, -4.000000, 4.000000, 30.000000, 12.736874, 100.000000, 2
79.000000, -4.527741, 95.763635, -4.000000, 4.000000, 30.000000, 12.254636, 100.000000, 2
80.000000, -4.941481, 96.966460, -4.000000, 4.000000, 30.000000, 11.801862, 100.000000, 2
81.000000, -3.941009, 98.121939, -4.000000, 4.000000, 30.000000, 11.307714, 100.000000, 2
82.000000, -4.869195, 99.233005, -4.000000, 4.000000, 30.000000, 10.913613, 100.000000, 2
83.000000, -3.458527, 100.300020, -4.000000, 4.000000, 30.000000, 10.426693, 100.000000, 2
84.000000, -3.259872, 101.325397, -4.000000, 4.000000, 30.000000, 10.080841, 100.000000, 2
85.000000, -3.180327, 102.317182, -4.000000, 4.000000, 30.000000, 9.754853, 100.000000, 2
86.000000, -5.469940, 103.276765, -4.000000, 4.000000, 30.000000, 9.436821, 100.000000, 2
87.000000, -5.308576, 104.193098, -4.000000, 4.000000, 30.000000, 8.889827, 100.000000, 2
88.000000, -5.267646, 105.055538, -4.000000, 4.000000, 30.000000, 8.358969, 100.000000, 2
89.000000, -4.523440, 105.865096, -4.000000, 4.000000, 30.000000, 7.832205, 100.000000, 2
90.000000, -4.986581, 106.625699, -4.000000, 4.000000, 30.000000, 7.379861, 100.000000, 2
91.000000, -4.800002, 107.338753, -4.000000, 4.000000, 30.000000, 6.881203, 100.000000, 2
92.000000, -4.776625, 108.002873, -4.000000, 4.000000, 30.000000, 6.401202, 100.000000, 2
93.000000, -3.976290, 108.619110, -4.000000, 4.000000, 30.000000, 5.923540, 100.000000, 2
94.000000, -3.273171, 109.191583, -4.000000, 4.000000, 30.000000, 5.525911, 100.000000, 2
95.000000, -3.920647, 109.727808, -4.000000, 4.000000, 30.000000, 5.198594, 100.000000, 2
96.000000, -3.111728, 110.228064, -4.000000, 4.000000, 30.000000, 4.806529, 100.000000, 2
97.000000, -4.550656, 110.693158, -4.000000, 4.000000, 30.000000, 4.495356, 100.000000, 2
98.000000, -5.608515, 111.119941, -4.000000, 4.000000, 30.000000, 4.040291, 100.000000, 2
99.000000, -2.654779, 111.495927, -4.000000, 4.000000, 30.000000, 3.479439, 100.000000, 2
100.000000, -2.935443, 111.830597, -4.000000, 4.000000, 30.000000, 3.213961, 100.000000, 2
101.000000, -4.741595, 112.137316, -4.000000, 4.000000, 30.000000, 2.920417, 100.000000, 2
102.000000, -3.470020, 112.405650, -4.000000, 4.000000, 30.000000, 2.446257, 100.000000, 2
103.000000, -3.190894, 112.632925, -4.000000, 4.000000, 30.000000, 2.099255, 100.000000, 2
104.000000, -3.781504, 112.826896, -4.000000, 4.000000, 30.000000, 1.780166, 100.000000, 2
105.000000, -3.157994, 112.986005, -4.000000, 4.000000, 30.000000, 1.402016, 100.000000, 2
106.000000, -4.030397, 113.110417, -4.000000, 4.000000, 30.000000, 1.086216, 100.000000, 2
107.000000, -4.375068, 113.198887, -4.000000, 4.000000, 30.000000, 0.683176, 100.000000, 2
108.000000, -3.256990, 113.245329, -4.000000, 4.000000, 30.000000, 0.245670, 100.000000, 2
109.000000, -4.003234, 113.257612, -4.000000, 4.000000, 30.000000, 0.000000, 100.000000, 2
110.000000, -3.396241, 113.257612, -4.000000, 4.000000, 30.000000, 0.000000, 100.000000, 2
111.000000, -4.317411, 113.257612, -4.000000, 4.000000, 30.000000, 0.000000, 100.000000, 2
112.000000, -5.154834, 113.257612, -4.000000, 4.000000, 30.000000, 0.000000, 100.000000, 2
