x, y, vx, vy, heading, l_x, l_y, l_vx, l_vy, l_heading, f_x, f_y, f_vx, f_vy, f_heading, r_x, r_y, r_vx, r_vy, r_heading, LA.steer, LA.acc, HA
185.302, -0.019, 24.557, -0.133, -0.005, 185.302, -4.019, 24.557, -0.133, -0.005, 204.168, 0.0, 22.383, 0.0, 0.0, 310.095, 4.0, 22.737, 0.0, 0.0, 0.062, -1.775, 3
188.36, 0.098, 24.322, 0.79, 0.032, 188.36, -3.902, 24.322, 0.79, 0.032, 206.965, 0.0, 22.371, 0.0, 0.0, 312.906, 4.0, 21.987, 0.0, 0.0, 0.117, 0.438, 3
191.384, 0.446, 24.259, 2.527, 0.104, 191.384, -3.554, 24.259, 2.527, 0.104, 209.761, 0.0, 22.361, 0.0, 0.0, 315.623, 4.0, 21.237, 0.0, 0.0, 0.064, 3.679, 3
194.417, 0.902, 24.595, 3.548, 0.143, 194.417, -3.098, 24.595, 3.548, 0.143, 212.556, 0.0, 22.351, 0.0, 0.0, 318.189, 3.456, 20.243, -3.158, -0.155, 0.028, 1.895, 3
197.492, 1.409, 24.763, 4.017, 0.161, 197.492, -2.591, 24.763, 4.017, 0.161, 215.349, 0.0, 22.342, 0.0, 0.0, 320.649, 2.865, 19.293, -4.163, -0.213, -0.008, -1.232, 3
200.584, 1.893, 24.63, 3.873, 0.156, 200.584, -2.107, 24.63, 3.873, 0.156, 218.138, 0.0, 22.252, 0.0, 0.0, 323.022, 2.318, 18.527, -4.158, -0.221, 0.011, -1.474, 3
203.651, 2.399, 24.422, 4.007, 0.163, 220.916, 0.0, 22.163, 0.0, 0.0, 385.195, 4.0, 17.147, 0.0, 0.0, 237.749, 8.258, 16.818, -0.354, -0.021, -0.015, -1.847, 3
206.7, 2.866, 24.23, 3.744, 0.153, 223.683, 0.0, 22.079, 0.0, 0.0, 387.324, 4.0, 16.835, 0.0, 0.0, 239.829, 8.209, 16.325, -0.367, -0.022, 0.001, -1.062, 3
209.723, 3.334, 24.097, 3.734, 0.154, 226.44, 0.0, 22.005, 0.0, 0.0, 389.418, 4.0, 16.594, 0.0, 0.0, 241.853, 8.167, 15.943, -0.337, -0.021, -0.015, 0.014, 3
212.74, 3.769, 24.132, 3.512, 0.145, 229.187, 0.0, 21.938, 0.0, 0.0, 391.484, 4.0, 16.411, 0.0, 0.0, 243.84, 8.133, 15.959, -0.297, -0.019, -0.007, -0.077, 3
