x, y, vx, vy, heading, l_x, l_y, l_vx, l_vy, l_heading, f_x, f_y, f_vx, f_vy, f_heading, r_x, r_y, r_vx, r_vy, r_heading, LA.steer, LA.acc, HA
142.658, 0.0, 25.0, 0.0, 0.0, 142.658, -4.0, 25.0, 0.0, 0.0, 271.27, 0.0, 21.634, 0.0, 0.0, 172.551, 4.0, 21.324, 0.0, 0.0, 0.0668913063144603, -3.696538822491907, 3.0
145.774, 0.182, 24.892, 1.279, 0.051, 145.774, -3.818, 24.892, 1.279, 0.051, 273.958, 0.0, 21.267, 0.0, 0.0, 175.185, 4.0, 20.574, 0.0, 0.0, 0.06459825616468431, -1.2338303988827164, 3.0
148.862, 0.548, 24.652, 2.72, 0.11, 148.862, -3.452, 24.652, 2.72, 0.11, 276.603, 0.0, 20.955, 0.0, 0.0, 177.725, 4.0, 19.824, 0.0, 0.0, 0.07895625045046556, 1.4946873705607377, 3.0
151.931, 0.986, 24.564, 3.41, 0.138, 151.931, -3.014, 24.564, 3.41, 0.138, 279.211, 0.0, 20.689, 0.0, 0.0, 180.172, 4.0, 19.074, 0.0, 0.0, 0.02635004159596327, 2.433305034506263, 3.0
154.992, 1.456, 24.436, 3.711, 0.151, 154.992, -2.544, 24.436, 3.711, 0.151, 281.787, 0.0, 20.461, 0.0, 0.0, 182.525, 4.0, 18.324, 0.0, 0.0, 0.001326121964795709, 0.4180616749082654, 3.0
158.043, 1.917, 24.349, 3.676, 0.15, 158.043, -2.083, 24.349, 3.676, 0.15, 284.336, 0.0, 20.265, 0.0, 0.0, 184.784, 4.0, 17.579, 0.0, 0.0, -0.006222012608610563, 1.205499203679977, 3.0
161.092, 2.347, 24.411, 3.473, 0.141, 286.862, 0.0, 20.096, 0.0, 0.0, 186.954, 4.0, 16.944, 0.0, 0.0, 261.092, 8.0, 24.411, 3.473, 0.141, 0.026611912696342437, -1.450123608608905, 3.0
164.138, 2.793, 24.314, 3.55, 0.145, 289.368, 0.0, 19.951, 0.0, 0.0, 189.015, 4.215, 16.368, 1.414, 0.086, 257.232, 9.982, 20.0, -4.073, -0.201, 0.0012380675577296435, -0.9516746977319853, 3.0
167.17, 3.249, 24.168, 3.619, 0.149, 291.856, 0.0, 19.826, 0.0, 0.0, 191.05, 4.212, 15.988, 0.505, 0.032, 259.75, 9.558, 20.152, -3.552, -0.174, 0.02045458294051191, -1.2100545653166341, 3.0
170.192, 3.686, 24.14, 3.507, 0.144, 294.33, 0.0, 19.718, 0.0, 0.0, 193.033, 4.187, 15.611, 0.076, 0.005, 262.287, 9.212, 20.297, -2.961, -0.145, 0.014034227969489768, -1.5944635123932973, 3.0
173.201, 4.152, 24.029, 3.692, 0.152, 296.791, 0.0, 19.627, 0.0, 0.0, 194.97, 4.157, 15.281, -0.109, -0.007, 216.352, 6.032, 18.608, 4.018, 0.213, 0.0032701805228206975, 2.44400645627264, 3.0
