x, y, z, bx, by, bz, tx, ty, tz, end_width, LA.vx, LA.vy, LA.vz, LA.end, HA
0.03843862, 0.00074164744, 0.19739963, 0.13764013, 0.050360605, 0.019986924, 0.06863429, 0.029806627, 0.16395444, 3.4391274e-08, 0.4517213944512734, 0.37897216382596655, -0.48211625811084646, 0.5377324190621787, 0
0.06029987, 0.010769344, 0.17950585, 0.13763921, 0.050357714, 0.019989124, 0.06863429, 0.029806627, 0.16395444, 0.070274256, 0.40924564451637835, 0.007853956211043178, -0.7945921434580268, 0.6649962245730311, 0
0.06386039, 0.018819652, 0.12269559, 0.13763817, 0.050357267, 0.019988986, 0.06863429, 0.029806627, 0.16395444, 0.078817755, 0.04251922946197667, 0.3188691883501654, -1, 0.5696145911764805, 0
0.06863316, 0.025111623, 0.07711614, 0.13763747, 0.050357837, 0.019989345, 0.06863429, 0.029806627, 0.16395444, 0.07985637, 0.718874542772338, 0.24885389806929314, -0.5735961139053332, 0.5975038769572429, 0
0.073234804, 0.030063713, 0.044069022, 0.13763747, 0.050358366, 0.019989876, 0.06863429, 0.029806627, 0.16395444, 0.0799826, 0.33777703207728926, 0.24054670748487694, -0.40913424214090294, 0.5627613866876784, 0
0.07941643, 0.034037236, 0.0250713, 0.13763747, 0.050358467, 0.019989977, 0.06863429, 0.029806627, 0.16395444, 0.07999793, 0.489686797688616, -0.12859795864883047, -0.49989128783804293, 0.3172748700489443, 0
0.087728605, 0.03730909, 0.018888524, 0.13763747, 0.05035849, 0.019989995, 0.06863429, 0.029806627, 0.16395444, 0.07999978, 0.479396082270535, -0.27139040265093367, -1, 0.6617268439403464, 0
0.09436697, 0.03987536, 0.01576853, 0.13763747, 0.050358493, 0.019989999, 0.06863429, 0.029806627, 0.16395444, 0.07999999, 0.2129391425315718, 0.43890331162675483, 0.40053085409911326, 0.5900585498697194, 0
0.099591136, 0.041886114, 0.013179471, 0.13763747, 0.050358493, 0.019989999, 0.06863429, 0.029806627, 0.16395444, 0.07999998, 0.08364083309802459, 0.12450310839251343, -0.12967705235456115, -0.19511340044829706, 0
0.10402407, 0.0434808, 0.011081067, 0.13763747, 0.050358493, 0.01999, 0.06863429, 0.029806627, 0.16395444, 0.08, -0.11444653709467145, -0.3241081769594059, 0.3251115468646949, -0.11498549725495721, 0
0.10784013, 0.04474807, 0.009368454, 0.13763747, 0.050358493, 0.01999, 0.06863429, 0.029806627, 0.16395444, 0.07999999, 0.5122329998688581, 0.08563039178492314, -0.431374399206341, 0.4351007044251971, 0
