x, y, z, bx, by, bz, tx, ty, tz, end_width, LA.vx, LA.vy, LA.vz, LA.end, HA
0.03843862, 0.00074164744, 0.19739963, 0.058210578, 0.10775584, 0.01998676, -0.11976952, -0.0054200706, 0.02, 3.4391274e-08, 0.24554897169644896, -0.46509765433912964, -1, 0.0536448432385595, 0
0.047347557, 0.019870365, 0.17362055, 0.058211394, 0.10775241, 0.01998904, -0.11976952, -0.0054200706, 0.02, 0.070273995, -0.4656678695367489, 0.4269131024747528, -1, 0.44683728526186595, 0
0.04199673, 0.038004402, 0.11942558, 0.058212418, 0.10775102, 0.019989397, -0.11976952, -0.0054200706, 0.02, 0.078817934, 0.06074270681159225, -0.4181454222564175, -0.6918557707308478, 0.8573969909506104, 0
0.03978153, 0.05184969, 0.07877746, 0.058212962, 0.10775053, 0.019989666, -0.11976952, -0.0054200706, 0.02, 0.07985658, 0.3546064534295105, 0.7644886514574989, -0.44979904739207843, 0.8169460035469726, 0
0.039440107, 0.0630945, 0.05199534, 0.058212884, 0.10775069, 0.019989936, -0.11976952, -0.0054200706, 0.02, 0.07998274, 0.3991734166286883, 0.30845343422446136, -0.4471640308686232, 0.32041049237112784, 0
0.044429306, 0.072270125, 0.044289052, 0.06191364, 0.11503025, 0.019910268, -0.11976952, -0.0054200706, 0.02, 0.07992699, 0.08991773512122658, 0.30705940758827743, -0.16890804042310892, 0.13206635569979303, 0
0.05040115, 0.08122804, 0.04440326, 0.06710061, 0.12286221, 0.019963171, -0.11976952, -0.0054200706, 0.02, 0.079942875, -0.18564958098814505, 0.04064428363981387, 0.04705901339524818, 0.4903073474418068, 0
0.055709735, 0.089870036, 0.045558445, 0.07192797, 0.13085087, 0.019981688, -0.11976952, -0.0054200706, 0.02, 0.079936415, 0.7192693338645243, -0.3798331909625393, -0.26397595752594283, 0.530167614798557, 0
0.0603412, 0.09832113, 0.04600614, 0.07652065, 0.13932037, 0.01993641, -0.11976952, -0.0054200706, 0.02, 0.07993184, 0.4147313813148322, 0.18054485151252622, -0.3129738498332908, 0.4510327551923413, 0
0.06472354, 0.10674616, 0.04614204, 0.08088642, 0.147776, 0.019926343, -0.11976952, -0.0054200706, 0.02, 0.07994036, 0.4086463675264047, -0.653937977946514, -0.04101872214000363, 0.47988898291978704, 0
0.06883368, 0.11515369, 0.04595399, 0.084924914, 0.15625823, 0.01996405, -0.11976952, -0.0054200706, 0.02, 0.07993173, -0.2353267686741049, -0.3126953425280199, -0.5884171726925916, 0.5995159923196729, 0
0.07275966, 0.12358859, 0.045736812, 0.08890996, 0.16453077, 0.019934902, -0.11976952, -0.0054200706, 0.02, 0.08006001, -0.0017803315358685262, 0.5466753027399749, -0.29053441019908466, 0.6049930222057194, 0
0.07638574, 0.13196133, 0.04517254, 0.092767574, 0.17323776, 0.019980827, -0.11976952, -0.0054200706, 0.02, 0.080004215, 0.43708777343368027, 0.02938070371315568, -0.3533050749032614, 0.5957359561786403, 0
0.07998607, 0.1403695, 0.04487996, 0.09638388, 0.1816693, 0.019990942, -0.11976952, -0.0054200706, 0.02, 0.079987265, 0.02140136484323949, 0.07612542983287152, -0.10933769377165789, 0.7605927779619288, 0
0.08345831, 0.14876324, 0.04479704, 0.09997697, 0.1902964, 0.019979237, -0.11976952, -0.0054200706, 0.02, 0.07999464, -0.28843270567049456, 0.501491938872458, 0.5883284967892533, 0.861898611303194, 0
0.086761236, 0.15716332, 0.044785146, 0.103340834, 0.19883342, 0.019979877, -0.11976952, -0.0054200706, 0.02, 0.07999349, 0.31338852664850947, 0.14945090240631909, -0.11630942293428419, 0.3937860554490871, 0
0.08987417, 0.16554354, 0.044785768, 0.10645703, 0.20723285, 0.019976055, -0.11976952, -0.0054200706, 0.02, 0.079994924, 0.4170040270231394, 0.050792347565259216, -0.36720651522929537, 0.7791733247251366, 0
0.0927959, 0.17387511, 0.044793144, 0.1093619, 0.21554141, 0.019979412, -0.11976952, -0.0054200706, 0.02, 0.0799927, 0.7266226304509587, 0.37627456819930216, -0.26080007551804013, 0.7932835268979861, 0
0.09572883, 0.18216115, 0.04531146, 0.11194456, 0.22314443, 0.019984532, -0.11976952, -0.0054200706, 0.02, 0.07994066, -0.0687468667191983, 0.1853595345618327, -0.6030804717993249, 0.06481122544914747, 0
0.09807571, 0.19020519, 0.045008462, 0.114210665, 0.23119982, 0.019982645, -0.11976952, -0.0054200706, 0.02, 0.08005495, -0.16108862434155158, -0.3307016651070218, 0.3423249403862838, 0.1517075493640791, 0
0.10045034, 0.19821097, 0.04510647, 0.11632911, 0.23853679, 0.019960115, -0.11976952, -0.0054200706, 0.02, 0.07995169, 0.3484100350124424, -0.11175414310575943, -0.3183979354256369, 0.08977385358455703, 0
