x, y, vx, vy, heading, l_x, l_y, l_vx, l_vy, l_heading, f_x, f_y, f_vx, f_vy, f_heading, r_x, r_y, r_vx, r_vy, r_heading, LA.steer, LA.acc, HA
111.287, 0.005, 24.764, 0.033, 0.001, 111.287, -3.995, 24.764, 0.033, 0.001, 137.195, 0.0, 23.161, 0.0, 0.0, 178.335, 4.0, 23.51, 0.0, 0.0, 0.082, 0.692, 3
114.38, 0.189, 24.816, 1.299, 0.052, 114.38, -3.811, 24.816, 1.299, 0.052, 140.09, 0.0, 23.15, 0.0, 0.0, 181.271, 4.0, 23.435, 0.0, 0.0, 0.1, 0.435, 3
117.465, 0.571, 24.741, 2.849, 0.115, 117.465, -3.429, 24.741, 2.849, 0.115, 142.983, 0.0, 23.14, 0.0, 0.0, 184.197, 4.0, 23.365, 0.0, 0.0, 0.021, 0.407, 3
120.554, 0.973, 24.752, 3.178, 0.128, 120.554, -3.027, 24.752, 3.178, 0.128, 145.875, 0.0, 23.13, 0.0, 0.0, 187.103, 4.151, 23.254, 1.406, 0.06, -0.001, -1.035, 3
123.643, 1.367, 24.626, 3.145, 0.127, 123.643, -2.633, 24.626, 3.145, 0.127, 148.765, 0.0, 23.1, 0.0, 0.0, 189.96, 4.701, 22.918, 3.77, 0.163, 0.019, -1.389, 3
126.708, 1.801, 24.415, 3.414, 0.139, 126.708, -2.199, 24.415, 3.414, 0.139, 151.651, 0.0, 23.062, 0.0, 0.0, 192.801, 5.285, 22.724, 4.442, 0.193, 0.007, -1.906, 3
129.748, 2.241, 24.165, 3.479, 0.143, 154.533, 0.0, 23.027, 0.0, 0.0, 195.641, 5.824, 22.684, 4.295, 0.187, 229.748, 8, 24.165, 3.479, 0.143, -0.001, 0.17, 3
132.77, 2.673, 24.189, 3.461, 0.142, 157.41, 0.0, 22.994, 0.0, 0.0, 232.77, 4, 24.189, 3.461, 0.142, 198.487, 6.289, 22.725, 3.797, 0.166, 0.002, -2.347, 3
135.781, 3.107, 23.896, 3.442, 0.143, 160.283, 0.0, 22.964, 0.0, 0.0, 235.781, 4, 23.896, 3.442, 0.143, 201.34, 6.673, 22.796, 3.19, 0.139, 0.003, -1.406, 3
138.76, 3.542, 23.716, 3.458, 0.145, 163.152, 0.0, 22.936, 0.0, 0.0, 238.76, 4, 23.716, 3.458, 0.145, 204.2, 6.982, 22.852, 2.591, 0.113, -0.001, -2.036, 3
141.714, 3.972, 23.465, 3.413, 0.144, 166.018, 0.0, 22.91, 0.0, 0.0, 241.714, 4, 23.465, 3.413, 0.144, 207.063, 7.225, 22.889, 2.057, 0.09, 0.004, -1.215, 3
144.64, 4.405, 23.307, 3.445, 0.147, 168.88, 0.0, 22.885, 0.0, 0.0, 244.64, 4, 23.307, 3.445, 0.147, 209.93, 7.413, 22.935, 1.608, 0.07, 0.004, 0.797, 3
147.556, 4.845, 23.396, 3.521, 0.149, 171.74, 0.0, 22.862, 0.0, 0.0, 247.556, 4, 23.396, 3.521, 0.149, 212.801, 7.559, 22.968, 1.242, 0.054, -0.004, -0.582, 3
150.479, 5.277, 23.332, 3.457, 0.147, 174.597, 0.0, 22.84, 0.0, 0.0, 250.479, 4, 23.332, 3.457, 0.147, 215.674, 7.669, 22.99, 0.949, 0.041, 0.003, 0.286, 3
153.396, 5.716, 23.361, 3.504, 0.149, 177.451, 0.0, 22.82, 0.0, 0.0, 253.396, 4, 23.361, 3.504, 0.149, 218.55, 7.753, 23.007, 0.72, 0.031, 0.021, -3.152, 3
156.293, 6.193, 22.929, 3.722, 0.161, 256.293, 4, 22.929, 3.722, 0.161, 221.427, 7.816, 22.968, 0.542, 0.024, 295.856, 10.674, 20.435, -4.396, -0.212, -0.025, -0.424, 3
159.165, 6.609, 22.927, 3.387, 0.147, 259.165, 4, 22.927, 3.387, 0.147, 224.292, 7.863, 22.831, 0.405, 0.018, 298.411, 10.143, 20.398, -4.238, -0.205, 0.006, -0.566, 3
162.026, 7.043, 22.846, 3.452, 0.15, 262.026, 4, 22.846, 3.452, 0.15, 227.141, 7.898, 22.706, 0.303, 0.013, 262.026, 12, 22.846, 3.452, 0.15, 0.025, -2.056, 3
164.863, 7.523, 22.539, 3.743, 0.165, 264.863, 4, 22.539, 3.743, 0.165, 229.974, 7.924, 22.593, 0.226, 0.01, 264.863, 12, 22.539, 3.743, 0.165, -0.007, -1.417, 3
167.675, 7.977, 22.378, 3.631, 0.161, 267.675, 4, 22.378, 3.631, 0.161, 232.794, 7.944, 22.491, 0.168, 0.007, 267.675, 12, 22.378, 3.631, 0.161, -0.02, 1.232, 3
170.485, 8.393, 22.57, 3.403, 0.15, 270.485, 4, 22.57, 3.403, 0.15, 235.57, 8.291, 22.248, 2.586, 0.116, 270.485, 12, 22.57, 3.403, 0.15, -0.002, -1.649, 3
173.298, 8.813, 22.371, 3.341, 0.148, 273.298, 4, 22.371, 3.341, 0.148, 238.303, 8.881, 21.904, 4.208, 0.19, 273.298, 12, 22.371, 3.341, 0.148, 0.001, -1.064, 3
176.089, 9.232, 22.237, 3.338, 0.149, 276.089, 4, 22.237, 3.338, 0.149, 241.026, 9.463, 21.755, 4.502, 0.204, 276.089, 12, 22.237, 3.338, 0.149, 0.006, -0.663, 3
178.863, 9.661, 22.143, 3.403, 0.153, 278.863, 4, 22.143, 3.403, 0.153, 243.75, 9.981, 21.739, 4.18, 0.19, 278.863, 12, 22.143, 3.403, 0.153, -0.015, -0.346, 3
181.633, 10.058, 22.127, 3.217, 0.144, 319.164, 8.26, 20.902, -0.74, -0.035, 246.481, 10.419, 21.848, 3.626, 0.164, 268.261, 16.0, 20.862, 0.0, 0.0, 0.008, -0.909, 3
184.392, 10.475, 22.0, 3.299, 0.149, 321.778, 8.197, 20.918, -0.564, -0.027, 249.228, 10.776, 21.991, 3.013, 0.136, 270.868, 16.0, 20.844, 0.0, 0.0, 0.009, -0.433, 3
187.137, 10.904, 21.93, 3.401, 0.154, 324.394, 8.148, 20.932, -0.429, -0.02, 251.99, 11.062, 22.11, 2.431, 0.11, 273.473, 16.0, 20.828, 0.0, 0.0, -0.008, -0.414, 3
189.879, 11.314, 21.893, 3.3, 0.15, 327.011, 8.112, 20.944, -0.325, -0.016, 254.763, 11.286, 22.204, 1.921, 0.086, 276.076, 16.0, 20.812, 0.0, 0.0, 0.012, -0.058, 3
192.611, 11.75, 21.862, 3.449, 0.156, 329.63, 8.084, 20.954, -0.246, -0.012, 257.545, 11.46, 22.279, 1.496, 0.067, 278.677, 16.0, 20.798, 0.0, 0.0, -0.012, -0.869, 3
195.343, 12.159, 21.777, 3.292, 0.15, 332.249, 8.063, 20.964, -0.185, -0.009, 260.335, 11.593, 22.34, 1.153, 0.052, 281.276, 16.0, 20.785, 0.0, 0.0, 0.0, -0.244, 3
198.064, 12.57, 21.747, 3.288, 0.15, 334.87, 8.048, 20.972, -0.14, -0.007, 263.131, 11.694, 22.39, 0.88, 0.039, 283.874, 16.0, 20.772, 0.0, 0.0, -0.001, 0.141, 3
200.783, 12.978, 21.766, 3.274, 0.149, 337.492, 8.036, 20.981, -0.105, -0.005, 265.932, 11.771, 22.433, 0.668, 0.03, 286.47, 16.0, 20.761, 0.0, 0.0, -0.006, 1.495, 3
203.513, 13.378, 21.962, 3.231, 0.146, 340.115, 8.027, 20.988, -0.079, -0.004, 268.739, 11.829, 22.471, 0.504, 0.022, 289.064, 16.0, 20.75, 0.0, 0.0, 0.01, -0.208, 3
206.255, 13.8, 21.918, 3.345, 0.151, 342.739, 8.02, 20.995, -0.06, -0.003, 271.549, 11.873, 22.505, 0.379, 0.017, 291.658, 16.0, 20.741, 0.0, 0.0, 0.006, 0.237, 3
208.994, 14.229, 21.937, 3.417, 0.155, 274.364, 11.905, 22.537, 0.284, 0.013, 294.25, 16.0, 20.731, 0.0, 0.0, 220.694, 20.087, 18.333, -0.251, -0.014, -0.015, 0.505, 3
211.743, 14.627, 22.028, 3.238, 0.146, 277.182, 11.93, 22.565, 0.212, 0.009, 296.841, 16.0, 20.723, 0.0, 0.0, 222.994, 20.067, 18.528, -0.193, -0.01, -0.105, 5.638, 0
214.548, 14.833, 22.884, 1.988, 0.087, 280.004, 11.948, 22.592, 0.158, 0.007, 299.431, 16.0, 20.715, 0.0, 0.0, 225.317, 20.051, 18.715, -0.147, -0.008, -0.066, 7.926, 0
217.458, 14.953, 23.933, 1.158, 0.048, 282.829, 11.961, 22.618, 0.118, 0.005, 302.02, 16.0, 20.708, 0.0, 0.0, 227.664, 20.039, 18.893, -0.113, -0.006, -0.015, 12.745, 0
220.517, 15.068, 25.534, 0.995, 0.039, 285.657, 11.971, 22.641, 0.088, 0.004, 304.608, 16.0, 20.701, 0.0, 0.0, 230.033, 20.03, 19.063, -0.086, -0.005, 0.003, 17.058, 0
223.797, 15.203, 27.663, 1.138, 0.041, 288.488, 11.979, 22.663, 0.065, 0.003, 307.196, 16.0, 20.695, 0.0, 0.0, 232.423, 20.022, 19.224, -0.066, -0.003, -0.031, 18.761, 0
227.355, 15.269, 30.026, 0.574, 0.019, 291.322, 11.984, 22.684, 0.048, 0.002, 309.782, 16.0, 20.689, 0.0, 0.0, 234.832, 20.017, 19.377, -0.05, -0.003, 0.0, 13.549, 0
231.179, 15.343, 31.719, 0.618, 0.019, 294.159, 11.988, 22.703, 0.036, 0.002, 312.368, 16.0, 20.684, 0.0, 0.0, 237.261, 20.013, 19.522, -0.038, -0.002, -0.011, 11.767, 0
235.205, 15.386, 33.194, 0.34, 0.01, 296.997, 11.991, 22.722, 0.026, 0.001, 314.954, 16.0, 20.679, 0.0, 0.0, 239.707, 20.01, 19.66, -0.029, -0.001, 0.012, 11.503, 0
239.414, 15.469, 34.626, 0.714, 0.021, 299.838, 11.994, 22.739, 0.02, 0.001, 317.538, 16.0, 20.674, 0.0, 0.0, 242.17, 20.007, 19.79, -0.022, -0.001, -0.005, 11.394, 0
243.802, 15.541, 36.053, 0.574, 0.016, 302.681, 11.995, 22.755, 0.014, 0.001, 320.122, 16.0, 20.67, 0.0, 0.0, 244.648, 20.006, 19.912, -0.016, -0.001, 0.002, 9.475, 0
248.358, 15.622, 37.236, 0.668, 0.018, 305.526, 11.997, 22.77, 0.011, 0.0, 322.706, 16.0, 20.666, 0.0, 0.0, 247.142, 20.004, 20.027, -0.012, -0.001, -0.003, 7.271, 0
253.05, 15.696, 38.146, 0.59, 0.015, 308.373, 11.997, 22.784, 0.008, 0.0, 325.289, 16.0, 20.662, 0.0, 0.0, 249.65, 20.003, 20.135, -0.009, -0.0, -0.009, 7.457, 0
257.858, 15.737, 39.082, 0.284, 0.007, 311.222, 11.998, 22.797, 0.006, 0.0, 327.872, 16.0, 20.659, 0.0, 0.0, 252.171, 20.002, 20.237, -0.007, -0.0, 0.011, 7.542, 0
262.782, 15.818, 40.019, 0.728, 0.018, 314.072, 11.999, 22.81, 0.004, 0.0, 330.454, 16.0, 20.656, 0.0, 0.0, 254.705, 20.002, 20.332, -0.005, -0.0, -0.008, 5.262, 0
267.784, 15.877, 40.02, 0.421, 0.011, 316.924, 11.999, 22.821, 0.003, 0.0, 333.036, 16.0, 20.653, 0.0, 0.0, 348.925, 20.0, 18.374, -0.0, -0.0, 0.078, -0.005, 3
272.772, 16.254, 39.863, 3.54, 0.089, 319.777, 11.999, 22.832, 0.002, 0.0, 335.617, 16.0, 20.65, 0.0, 0.0, 351.222, 20.0, 18.358, -0.0, -0.0, 0.047, -0.922, 3
277.728, 16.893, 39.536, 5.41, 0.136, 322.631, 11.999, 22.842, 0.002, 0.0, 338.198, 16.0, 20.647, 0.0, 0.0, 353.516, 20.0, 18.344, -0.0, -0.0, 0.007, 0.511, 3
282.669, 17.597, 39.563, 5.68, 0.143, 325.487, 12.0, 22.851, 0.001, 0.0, 340.779, 16.0, 20.645, 0.0, 0.0, 355.808, 20.0, 18.331, -0.0, -0.0, 0.004, 0.24, 3
287.613, 18.324, 39.569, 5.847, 0.147, 343.36, 16.0, 20.643, 0.0, 0.0, 358.099, 20.0, 18.32, -0.0, -0.0, 315.797, 24.0, 19.104, -0.0, -0.0, 0.023, -2.041, 3
292.534, 19.147, 39.173, 6.706, 0.17, 345.94, 16.0, 20.641, 0.0, 0.0, 360.389, 20.0, 18.311, -0.0, -0.0, 318.186, 24.0, 19.132, -0.0, -0.0, -0.024, -0.311, 3
297.444, 19.888, 39.282, 5.775, 0.146, 348.52, 16.0, 20.639, 0.0, 0.0, 362.677, 20.0, 18.303, -0.0, -0.0, 320.579, 24.0, 19.16, -0.0, -0.0, 0.018, -0.853, 3
302.339, 20.681, 39.071, 6.439, 0.163, 351.1, 16.0, 20.637, 0.0, 0.0, 364.965, 20.0, 18.296, -0.0, -0.0, 322.975, 24.0, 19.187, -0.0, -0.0, -0.029, -1.648, 3
307.232, 21.367, 39.034, 5.297, 0.135, 353.679, 16.0, 20.636, 0.0, 0.0, 367.252, 20.0, 18.291, -0.0, -0.0, 325.375, 24.0, 19.215, -0.0, -0.0, 0.018, -1.914, 3
312.091, 22.1, 38.699, 5.941, 0.152, 369.538, 20.0, 18.287, -0.0, -0.0, 327.778, 24.0, 19.243, -0.0, -0.0, 344.008, 28.0, 17.885, 0.0, 0.0, -0.006, -1.696, 3
316.923, 22.816, 38.524, 5.678, 0.146, 371.824, 20.0, 18.284, -0.0, -0.0, 330.184, 24.0, 19.27, -0.0, -0.0, 346.245, 28.0, 17.926, 0.0, 0.0, 0.023, 0.783, 3
321.728, 23.618, 38.484, 6.556, 0.169, 374.109, 20.0, 18.282, -0.0, -0.0, 332.594, 24.0, 19.297, -0.0, -0.0, 348.488, 28.0, 17.967, 0.0, 0.0, -0.004, 0.486, 3
326.544, 24.424, 38.566, 6.432, 0.165, 376.394, 20.0, 18.282, -0.0, -0.0, 335.007, 24.0, 19.324, -0.0, -0.0, 350.735, 28.0, 18.007, 0.0, 0.0, -0.038, -0.775, 3
331.383, 25.074, 38.684, 4.969, 0.128, 378.68, 20.0, 18.282, -0.0, -0.0, 337.424, 24.0, 19.35, -0.0, -0.0, 352.988, 28.0, 18.046, 0.0, 0.0, 0.018, -0.974, 3
336.183, 25.921, 36.937, 5.184, 0.139, 380.965, 20.0, 18.284, -0.0, -0.0, 339.866, 23.83, 18.561, -0.0, -0.0, 355.245, 28.0, 18.084, 0.0, 0.0, -0.088, -33.817, 1
340.611, 26.543, 32.51, 4.562, 0.139, 342.091, 23.83, 16.336, -0.0, -0.0, 357.507, 28.0, 18.121, 0.0, 0.0, 340.611, 30.543, 32.51, 4.562, 0.139, -0.077, -29.519, 1
344.508, 27.09, 28.613, 4.016, 0.139, 344.049, 23.83, 14.378, -0.0, -0.0, 359.774, 28.0, 18.157, 0.0, 0.0, 344.508, 31.09, 28.613, 4.016, 0.139, -0.096, -24.979, 1
347.937, 27.571, 25.183, 3.534, 0.139, 345.773, 23.83, 12.655, -0.0, -0.0, 362.045, 28.0, 18.193, 0.0, 0.0, 347.937, 31.571, 25.183, 3.534, 0.139, -0.06, -24.555, 1
350.956, 27.995, 22.165, 3.111, 0.139, 347.29, 23.83, 11.138, -0.0, -0.0, 364.321, 28.0, 18.227, 0.0, 0.0, 350.956, 31.995, 22.165, 3.111, 0.139, -0.081, -18.694, 1
353.613, 28.367, 19.508, 2.738, 0.139, 348.625, 23.83, 9.803, -0.0, -0.0, 366.548, 27.603, 18.093, -2.47, -0.136, 353.613, 32.367, 19.508, 2.738, 0.139, -0.097, -16.213, 1
355.951, 28.696, 17.17, 2.41, 0.139, 349.8, 23.83, 8.628, -0.0, -0.0, 368.748, 26.993, 17.827, -4.073, -0.225, 355.951, 32.696, 17.17, 2.41, 0.139, -0.073, -15.744, 1
358.009, 28.984, 15.112, 2.121, 0.139, 350.834, 23.83, 7.594, -0.0, -0.0, 370.964, 26.427, 17.781, -4.351, -0.24, 358.009, 32.984, 15.112, 2.121, 0.139, -0.07, -10.427, 1
359.82, 29.239, 13.3, 1.867, 0.139, 351.744, 23.83, 6.683, -0.0, -0.0, 420.285, 28.0, 19.807, 0.0, 0.0, 359.82, 33.239, 13.3, 1.867, 0.139, -0.084, -8.154, 0
361.415, 29.462, 11.706, 1.643, 0.139, 352.545, 23.83, 5.882, -0.0, -0.0, 422.761, 28.0, 19.804, 0.0, 0.0, 361.415, 33.462, 11.706, 1.643, 0.139, -0.079, -8.734, 0
362.818, 29.659, 10.303, 1.446, 0.139, 353.25, 23.83, 5.177, -0.0, -0.0, 425.236, 28.0, 19.801, 0.0, 0.0, 362.818, 33.659, 10.303, 1.446, 0.139, -0.065, -5.082, 0
364.053, 29.833, 9.068, 1.273, 0.139, 380.036, 24.929, 18.42, -2.373, -0.128, 427.711, 28.0, 19.798, 0.0, 0.0, 364.053, 33.833, 9.068, 1.273, 0.139, -0.069, -7.553, 0
