x, y, vx, vy, heading, l_x, l_y, l_vx, l_vy, l_heading, f_x, f_y, f_vx, f_vy, f_heading, r_x, r_y, r_vx, r_vy, r_heading, LA.steer, LA.acc, HA
145.087, -0.011, 24.995, -0.076, -0.003, 145.087, -4.011, 24.995, -0.076, -0.003, 162.034, 0.0, 22.018, 0.0, 0.0, 230.272, 4.153, 22.937, 1.404, 0.061, 0.08, -0.672, 3
148.203, 0.156, 24.884, 1.164, 0.047, 148.203, -3.844, 24.884, 1.164, 0.047, 164.755, 0.0, 21.268, 0.0, 0.0, 233.082, 4.706, 22.477, 3.753, 0.165, 0.102, -0.595, 3
151.292, 0.525, 24.686, 2.73, 0.11, 151.292, -3.475, 24.686, 2.73, 0.11, 167.382, 0.0, 20.518, 0.0, 0.0, 235.862, 5.289, 22.173, 4.413, 0.196, 0.047, -0.545, 3
154.361, 0.968, 24.528, 3.44, 0.139, 154.361, -3.032, 24.528, 3.44, 0.139, 169.916, 0.0, 19.768, 0.0, 0.0, 238.629, 5.826, 22.033, 4.262, 0.191, 0.018, -0.458, 3
157.419, 1.437, 24.432, 3.705, 0.15, 157.419, -2.563, 24.432, 3.705, 0.15, 172.355, 0.0, 19.018, 0.0, 0.0, 308.399, 4.0, 20.745, 0.0, 0.0, 0.001, -0.601, 3
160.47, 1.902, 24.354, 3.715, 0.151, 160.47, -2.098, 24.354, 3.715, 0.151, 174.702, 0.0, 18.268, 0.0, 0.0, 310.991, 4.0, 20.699, 0.0, 0.0, -0.002, -0.445, 3
163.512, 2.362, 24.304, 3.676, 0.15, 176.954, 0.0, 17.518, 0.0, 0.0, 313.576, 4.0, 20.655, 0.0, 0.0, 246.927, 6.976, 22.152, 2.591, 0.116, -0.002, -0.509, 3
166.549, 2.816, 24.247, 3.63, 0.149, 179.116, 0.0, 16.898, 0.0, 0.0, 316.156, 4.0, 20.614, 0.0, 0.0, 249.704, 7.218, 22.191, 2.063, 0.093, 0.001, -0.403, 3
169.577, 3.272, 24.194, 3.639, 0.149, 181.208, 0.0, 16.439, 0.0, 0.0, 318.731, 4.0, 20.575, 0.0, 0.0, 252.482, 7.406, 22.212, 1.615, 0.073, 0.004, -0.469, 3
172.598, 3.734, 24.128, 3.686, 0.152, 183.247, 0.0, 16.094, 0.0, 0.0, 321.302, 4.0, 20.538, 0.0, 0.0, 255.262, 7.551, 22.22, 1.25, 0.056, -0.006, -0.632, 3
175.612, 4.182, 24.062, 3.59, 0.148, 185.248, 0.0, 15.835, 0.0, 0.0, 323.867, 4.0, 20.502, 0.0, 0.0, 258.041, 7.662, 22.244, 0.96, 0.043, 0.006, -0.552, 3
178.615, 4.643, 23.982, 3.663, 0.152, 187.218, 0.0, 15.641, 0.0, 0.0, 326.429, 4.0, 20.468, 0.0, 0.0, 260.824, 7.746, 22.273, 0.732, 0.033, -0.006, -0.489, 3
181.613, 5.087, 23.935, 3.561, 0.148, 189.167, 0.0, 15.498, 0.0, 0.0, 328.986, 4.0, 20.436, 0.0, 0.0, 263.61, 7.81, 22.298, 0.555, 0.025, -0.002, -0.522, 3
184.602, 5.527, 23.875, 3.522, 0.146, 191.1, 0.0, 15.395, 0.0, 0.0, 331.539, 4.0, 20.405, 0.0, 0.0, 266.398, 7.858, 22.319, 0.419, 0.019, 0.001, -0.525, 3
187.584, 5.969, 23.808, 3.529, 0.147, 193.021, 0.0, 15.325, 0.0, 0.0, 334.088, 4.0, 20.375, 0.0, 0.0, 269.189, 7.894, 22.338, 0.315, 0.014, 0.001, -0.561, 3
190.556, 6.413, 23.735, 3.539, 0.148, 336.634, 4.0, 20.347, 0.0, 0.0, 271.982, 7.921, 22.355, 0.236, 0.011, 256.155, 12.0, 21.723, 0.0, 0.0, 0.003, -0.539, 3
193.519, 6.862, 23.662, 3.576, 0.15, 339.176, 4.0, 20.319, 0.0, 0.0, 274.777, 7.941, 22.369, 0.176, 0.008, 258.866, 12.0, 21.624, 0.0, 0.0, 0.003, -0.235, 3
