x, y, vx, vy, heading, l_x, l_y, l_vx, l_vy, l_heading, f_x, f_y, f_vx, f_vy, f_heading, r_x, r_y, r_vx, r_vy, r_heading, LA.steer, LA.acc, HA
139.643, -0.033, 26.425, -0.242, -0.009, 139.643, -4.033, 26.425, -0.242, -0.009, 203.74, 0.0, 23.84, 0.0, 0.0, 268.483, 4.0, 21.365, 0.0, 0.0, 0.059, 5.399, 3
142.972, 0.079, 27.088, 0.818, 0.03, 142.972, -3.921, 27.088, 0.818, 0.03, 206.719, 0.0, 23.815, 0.0, 0.0, 271.146, 4.0, 21.172, 0.0, 0.0, 0.122, -0.511, 3
146.332, 0.481, 26.864, 3.052, 0.113, 146.332, -3.519, 26.864, 3.052, 0.113, 209.695, 0.0, 23.789, 0.0, 0.0, 273.785, 4.0, 21.003, 0.0, 0.0, 0.044, -0.537, 3
149.673, 0.97, 26.694, 3.846, 0.143, 149.673, -3.03, 26.694, 3.846, 0.143, 212.667, 0.0, 23.763, 0.0, 0.0, 276.404, 4.0, 20.855, 0.0, 0.0, 0.001, -0.542, 3
153.007, 1.454, 26.624, 3.86, 0.144, 153.007, -2.546, 26.624, 3.86, 0.144, 215.637, 0.0, 23.736, 0.0, 0.0, 279.005, 4.0, 20.723, 0.0, 0.0, 0.011, -0.5, 3
156.328, 1.963, 26.532, 4.051, 0.152, 156.328, -2.037, 26.532, 4.051, 0.152, 218.603, 0.0, 23.71, 0.0, 0.0, 281.591, 4.0, 20.607, 0.0, 0.0, 0.002, -0.497, 3
159.641, 2.474, 26.465, 4.078, 0.153, 221.565, 0.0, 23.684, 0.0, 0.0, 284.162, 4.0, 20.505, 0.0, 0.0, 188.212, 8.0, 22.965, 0.0, 0.0, -0.011, -0.435, 3
162.951, 2.956, 26.441, 3.874, 0.145, 224.525, 0.0, 23.658, 0.0, 0.0, 286.722, 4.0, 20.414, 0.0, 0.0, 191.082, 8.0, 22.931, 0.0, 0.0, 0.008, -0.555, 3
166.251, 3.46, 26.351, 4.007, 0.151, 227.481, 0.0, 23.632, 0.0, 0.0, 289.27, 4.0, 20.334, 0.0, 0.0, 193.947, 8.0, 22.9, 0.0, 0.0, -0.005, -0.441, 3
169.544, 3.948, 26.31, 3.906, 0.147, 230.434, 0.0, 23.606, 0.0, 0.0, 291.808, 4.0, 20.259, 0.0, 0.0, 196.808, 8.0, 22.87, 0.0, 0.0, -0.002, -0.522, 3
172.831, 4.432, 26.25, 3.868, 0.146, 233.383, 0.0, 23.581, 0.0, 0.0, 294.338, 4.0, 20.19, 0.0, 0.0, 199.665, 8.0, 22.841, 0.0, 0.0, 0.009, -0.419, 3
176.107, 4.935, 26.175, 4.011, 0.152, 236.33, 0.0, 23.559, 0.0, 0.0, 296.859, 4.0, 20.125, 0.0, 0.0, 202.519, 8.0, 22.815, 0.0, 0.0, -0.006, -0.506, 3
179.378, 5.423, 26.128, 3.904, 0.148, 239.274, 0.0, 23.539, 0.0, 0.0, 299.372, 4.0, 20.065, 0.0, 0.0, 205.37, 8.0, 22.789, 0.0, 0.0, 0.003, -0.444, 3
182.641, 5.917, 26.066, 3.942, 0.15, 242.216, 0.0, 23.536, 0.0, 0.0, 301.878, 4.0, 20.009, 0.0, 0.0, 208.218, 8.0, 22.765, 0.0, 0.0, 0.003, -0.481, 3
185.895, 6.416, 25.998, 3.984, 0.152, 304.377, 4.0, 19.957, 0.0, 0.0, 211.062, 8.0, 22.742, 0.0, 0.0, 191.926, 12.0, 19.867, 0.0, 0.0, -0.076, -3.589, 1
189.149, 6.733, 25.719, 2.634, 0.102, 306.869, 4.0, 19.909, 0.0, 0.0, 213.904, 8.0, 22.72, 0.0, 0.0, 194.403, 12.0, 19.703, 0.0, 0.0, -0.056, -3.226, 1
192.357, 6.933, 25.394, 1.682, 0.066, 309.356, 4.0, 19.86, 0.0, 0.0, 216.743, 8.0, 22.699, 0.0, 0.0, 196.859, 12.0, 19.545, 0.0, 0.0, -0.033, -2.718, 1
