x, y, vx, vy, heading, l_x, l_y, l_vx, l_vy, l_heading, f_x, f_y, f_vx, f_vy, f_heading, r_x, r_y, r_vx, r_vy, r_heading, LA.steer, LA.acc, HA
183.421, -0.007, 24.86, -0.067, -0.003, 183.421, -4.007, 24.86, -0.067, -0.003, 225.007, 0.0, 23.152, 0.0, 0.0, 205.389, 4.0, 23.901, 0.0, 0.0, -0.012, -2.325, 3
185.489, 0.027, 24.786, 0.28, 0.011, 185.489, -3.973, 24.786, 0.28, 0.011, 226.931, 0.0, 22.882, 0.0, 0.0, 207.379, 4.0, 23.814, 0.0, 0.0, 0.047, 0.371, 3
187.552, 0.148, 24.796, 1.126, 0.045, 187.552, -3.852, 24.796, 1.126, 0.045, 228.833, 0.0, 22.639, 0.0, 0.0, 209.362, 4.0, 23.726, 0.0, 0.0, 0.104, -0.059, 3
189.609, 0.364, 24.765, 2.119, 0.085, 189.609, -3.636, 24.765, 2.119, 0.085, 230.715, 0.0, 22.419, 0.0, 0.0, 211.337, 4.0, 23.637, 0.0, 0.0, 0.088, 0.773, 3
191.667, 0.602, 24.746, 2.618, 0.105, 191.667, -3.398, 24.746, 2.618, 0.105, 232.578, 0.0, 22.219, 0.0, 0.0, 213.305, 4.0, 23.546, 0.0, 0.0, 0.046, 0.703, 3
193.724, 0.866, 24.726, 2.994, 0.121, 193.724, -3.134, 24.726, 2.994, 0.121, 234.426, 0.0, 22.037, 0.0, 0.0, 215.265, 4.0, 23.453, 0.0, 0.0, 0.032, 0.293, 3
195.779, 1.14, 24.686, 3.195, 0.129, 195.779, -2.86, 24.686, 3.195, 0.129, 236.259, 0.0, 21.871, 0.0, 0.0, 217.218, 4.0, 23.359, 0.0, 0.0, 0.019, 1.012, 3
197.831, 1.432, 24.616, 3.413, 0.138, 197.831, -2.568, 24.616, 3.413, 0.138, 238.078, 0.0, 21.72, 0.0, 0.0, 219.162, 4.0, 23.263, 0.0, 0.0, 0.025, 0.078, 3
199.882, 1.737, 24.636, 3.573, 0.144, 199.882, -2.263, 24.636, 3.573, 0.144, 239.886, 0.0, 21.582, 0.0, 0.0, 221.099, 4.0, 23.165, 0.0, 0.0, 0.009, -0.362, 3
201.933, 2.042, 24.695, 3.645, 0.147, 241.681, 0.0, 21.456, 0.0, 0.0, 223.027, 4.0, 23.065, 0.0, 0.0, 262.213, 9.316, 20.896, 4.4, 0.208, 0.004, 2.142, 3
