x, y, vx, vy, heading, l_x, l_y, l_vx, l_vy, l_heading, f_x, f_y, f_vx, f_vy, f_heading, r_x, r_y, r_vx, r_vy, r_heading, LA.steer, LA.acc, HA
179.973, 8.0, 25.0, 0.0, 0.0, 375.061, 4.329, 22.366, 2.437, 0.109, 223.458, 8.0, 20.065, 0.0, 0.0, 202.831, 12.0, 23.148, 0.0, 0.0, 0.0, -0.0, 2
184.14, 8.0, 25.0, 0.0, 0.0, 378.688, 5.102, 21.451, 4.257, 0.196, 226.741, 8.0, 19.118, 0.0, 0.0, 206.685, 12.0, 23.083, 0.0, 0.0, 0.0, -0.0, 2
188.306, 8.0, 25.0, 0.0, 0.0, 382.225, 5.826, 20.927, 4.192, 0.198, 229.879, 8.0, 18.387, 0.0, 0.0, 210.528, 12.0, 23.021, 0.0, 0.0, 0.0, -0.0, 2
192.473, 8.0, 25.0, 0.0, 0.0, 292.473, 4, 25.0, 0.0, 0.0, 232.906, 8.0, 17.811, 0.0, 0.0, 214.361, 12.0, 22.964, 0.0, 0.0, 0.0, -0.0, 2
196.64, 8.0, 25.0, 0.0, 0.0, 296.64, 4, 25.0, 0.0, 0.0, 235.815, 7.79, 17.306, -0.748, -0.043, 218.177, 12.0, 22.786, 0.0, 0.0, 0.0, -0.0, 2
200.806, 8.0, 25.0, 0.0, 0.0, 300.806, 4, 25.0, 0.0, 0.0, 238.674, 7.811, 16.891, -0.083, -0.005, 221.964, 12.0, 22.611, 0.0, 0.0, 0.0, -0.0, 2
204.973, 8.0, 25.0, 0.0, 0.0, 266.519, 5.573, 20.241, -3.555, -0.174, 241.465, 7.848, 16.531, 0.141, 0.009, 225.723, 12.0, 22.455, 0.0, 0.0, 0.0, -0.0, 2
209.14, 8.0, 25.0, 0.0, 0.0, 269.924, 5.124, 20.514, -2.792, -0.135, 244.203, 7.884, 16.278, 0.19, 0.012, 229.456, 12.0, 22.315, 0.0, 0.0, 0.0, -0.0, 2
213.306, 8.0, 25.0, 0.0, 0.0, 273.368, 4.791, 20.741, -2.086, -0.1, 246.909, 7.913, 16.32, 0.179, 0.011, 233.167, 12.0, 22.189, 0.0, 0.0, 0.0, -0.0, 2
217.473, 8.0, 25.0, 0.0, 0.0, 276.842, 4.551, 20.924, -1.512, -0.072, 249.646, 7.937, 16.579, 0.149, 0.009, 236.858, 12.0, 22.074, 0.0, 0.0, 0.0, -0.0, 2
