x, y, vx, vy, heading, l_x, l_y, l_vx, l_vy, l_heading, f_x, f_y, f_vx, f_vy, f_heading, r_x, r_y, r_vx, r_vy, r_heading, LA.steer, LA.acc, HA
143.697, 0.001, 24.982, 0.009, 0.0, 143.697, -3.999, 24.982, 0.009, 0.0, 222.279, 0.0, 23.719, 0.0, 0.0, 174.165, 4.0, 22.725, 0.0, 0.0, 0.12664047506280787, 4.504841616226387, 3.0
146.81, 0.18, 24.844, 1.257, 0.051, 146.81, -3.82, 24.844, 1.257, 0.051, 225.237, 0.0, 23.556, 0.0, 0.0, 176.998, 4.0, 22.566, 0.0, 0.0, 0.054888828393411526, 2.007593164905991, 3.0
149.895, 0.551, 24.668, 2.755, 0.111, 149.895, -3.449, 24.668, 2.755, 0.111, 228.175, 0.0, 23.404, 0.0, 0.0, 179.813, 4.0, 22.421, 0.0, 0.0, 0.06701259716710359, -3.886531874100487, 3.0
152.958, 0.993, 24.402, 3.424, 0.139, 152.958, -3.007, 24.402, 3.424, 0.139, 231.094, 0.0, 23.26, 0.0, 0.0, 182.61, 4.0, 22.289, 0.0, 0.0, 0.0035815823613547845, -4.13067392403936, 3.0
155.999, 1.462, 24.291, 3.703, 0.151, 155.999, -2.538, 24.291, 3.703, 0.151, 233.996, 0.0, 23.125, 0.0, 0.0, 185.391, 4.0, 22.168, 0.0, 0.0, 0.00984576599882803, -3.484347053521334, 3.0
159.032, 1.921, 24.204, 3.667, 0.15, 159.032, -2.079, 24.204, 3.667, 0.15, 236.881, 0.0, 22.998, 0.0, 0.0, 188.157, 4.0, 22.057, 0.0, 0.0, -0.001479194167777268, 1.2609857318287974, 3.0
162.058, 2.374, 24.19, 3.627, 0.149, 239.751, 0.0, 22.878, 0.0, 0.0, 190.91, 4.0, 21.955, 0.0, 0.0, 174.876, 8.0, 21.331, 0.0, 0.0, -0.017556842989646982, 2.8090129102763206, 3.0
165.072, 2.849, 24.037, 3.763, 0.155, 242.606, 0.0, 22.764, 0.0, 0.0, 193.65, 4.0, 21.862, 0.0, 0.0, 177.541, 8.0, 21.292, 0.0, 0.0, -0.06418249643230702, 9.87176196500783, 0.0
168.112, 3.174, 24.556, 2.784, 0.113, 245.447, 0.0, 22.658, 0.0, 0.0, 196.38, 4.0, 21.776, 0.0, 0.0, 180.201, 8.0, 21.254, 0.0, 0.0, -0.09706235169610344, 4.5644077264033625, 0.0
171.228, 3.346, 25.438, 1.579, 0.062, 248.275, 0.0, 22.557, 0.0, 0.0, 199.098, 4.0, 21.697, 0.0, 0.0, 182.856, 8.0, 21.218, 0.0, 0.0, -0.029138385491136586, 16.821889065791474, 0.0
