x, y, vx, vy, heading, l_x, l_y, l_vx, l_vy, l_heading, f_x, f_y, f_vx, f_vy, f_heading, r_x, r_y, r_vx, r_vy, r_heading, LA.steer, LA.acc, HA
143.561, 0.0, 25.0, 0.0, 0.0, 143.561, -4.0, 25.0, 0.0, 0.0, 281.96, 0.0, 23.694, 0.0, 0.0, 243.561, 4.0, 25.0, 0.0, 0.0, 0.1130197646581369, -2.3604081574780635, 3.0
146.682, 0.193, 25.015, 1.364, 0.054, 146.682, -3.807, 25.015, 1.364, 0.054, 284.921, 0.0, 23.688, 0.0, 0.0, 246.682, 4.0, 25.015, 1.364, 0.054, 0.08570572491719475, -0.603488323316709, 3.0
149.791, 0.568, 24.903, 2.815, 0.113, 149.791, -3.432, 24.903, 2.815, 0.113, 287.882, 0.0, 23.681, 0.0, 0.0, 249.791, 4.0, 24.903, 2.815, 0.113, 0.014280722718163795, 4.619166869446969, 3.0
152.892, 0.998, 24.79, 3.359, 0.135, 152.892, -3.002, 24.79, 3.359, 0.135, 290.842, 0.0, 23.675, 0.0, 0.0, 252.892, 4.0, 24.79, 3.359, 0.135, -0.005899522355261694, -2.1013835731477406, 3.0
155.985, 1.445, 24.71, 3.55, 0.143, 155.985, -2.555, 24.71, 3.55, 0.143, 293.801, 0.0, 23.669, 0.0, 0.0, 255.985, 4.0, 24.71, 3.55, 0.143, 0.0012554533892690407, 3.064746665733674, 3.0
159.07, 1.897, 24.645, 3.602, 0.145, 159.07, -2.103, 24.645, 3.602, 0.145, 296.759, 0.0, 23.663, 0.0, 0.0, 259.07, 4.0, 24.645, 3.602, 0.145, -0.015270381829082864, -2.758433984760541, 3.0
162.14, 2.373, 24.456, 3.763, 0.153, 299.717, 0.0, 23.658, 0.0, 0.0, 262.14, 4.0, 24.456, 3.763, 0.153, 262.14, 8.0, 24.456, 3.763, 0.153, 0.03861852287850605, -1.6047998560642092, 3.0
165.19, 2.852, 24.319, 3.807, 0.155, 302.674, 0.0, 23.652, 0.0, 0.0, 265.19, 4.0, 24.319, 3.807, 0.155, 265.19, 8.0, 24.319, 3.807, 0.155, 0.02552469175110212, 2.5192857213934063, 3.0
168.229, 3.317, 24.277, 3.731, 0.152, 305.63, 0.0, 23.647, 0.0, 0.0, 268.229, 4.0, 24.277, 3.731, 0.152, 232.179, 9.982, 20.226, -4.088, -0.199, -0.02789527791902539, -4.232156132186674, 3.0
171.259, 3.78, 24.145, 3.692, 0.152, 308.586, 0.0, 23.642, 0.0, 0.0, 271.259, 4.0, 24.145, 3.692, 0.152, 234.722, 9.557, 20.3, -3.547, -0.173, 0.032512670025871146, -4.0264503076814275, 3.0
