x, y, vx, vy, heading, l_x, l_y, l_vx, l_vy, l_heading, f_x, f_y, f_vx, f_vy, f_heading, r_x, r_y, r_vx, r_vy, r_heading, LA.steer, LA.acc, HA
178.302, 8.0, 25.0, 0.0, 0.0, 222.705, 4.0, 23.483, 0.0, 0.0, 200.566, 8.15, 23.302, 1.396, 0.06, 328.956, 12.0, 21.545, 0.0, 0.0, 0.051, 3.276, 3
181.442, 8.115, 25.396, 0.822, 0.032, 225.636, 4.0, 23.394, 0.0, 0.0, 203.41, 8.699, 22.528, 3.718, 0.164, 331.618, 12.0, 20.795, 0.0, 0.0, 0.102, 7.031, 3
184.636, 8.452, 26.163, 2.566, 0.098, 228.557, 4.0, 23.312, 0.0, 0.0, 206.223, 8.954, 22.293, 1.958, 0.088, 334.186, 12.0, 20.045, 0.0, 0.0, 0.058, 5.813, 3
187.92, 8.914, 26.764, 3.677, 0.137, 231.468, 4.0, 23.236, 0.0, 0.0, 209.002, 8.912, 21.97, 0.168, 0.008, 336.66, 12.0, 19.295, 0.0, 0.0, 0.025, 3.293, 3
191.274, 9.437, 27.105, 4.191, 0.153, 234.369, 4.0, 23.166, 0.0, 0.0, 211.73, 8.8, 21.574, -0.643, -0.03, 339.041, 12.0, 18.559, 0.0, 0.0, -0.003, 4.141, 3
194.684, 9.956, 27.625, 4.212, 0.151, 237.262, 4.0, 23.1, 0.0, 0.0, 214.41, 8.668, 21.209, -0.936, -0.044, 254.685, 10.161, 20.385, 3.917, 0.19, 0.003, 0.676, 3
198.14, 10.491, 27.7, 4.281, 0.153, 217.047, 8.542, 20.896, -0.972, -0.046, 257.247, 10.56, 20.44, 3.348, 0.162, 198.14, 14.491, 27.7, 4.281, 0.153, -0.05, 4.39, 0
201.642, 10.901, 28.379, 3.366, 0.118, 219.648, 8.431, 20.628, -0.891, -0.043, 259.814, 10.883, 20.48, 2.757, 0.134, 201.642, 14.901, 28.379, 3.366, 0.118, -0.091, 7.688, 0
205.249, 11.084, 29.498, 1.549, 0.052, 222.217, 8.339, 20.508, -0.77, -0.038, 262.382, 11.139, 20.497, 2.215, 0.108, 205.249, 15.084, 29.498, 1.549, 0.052, -0.059, 11.384, 0
209.0, 11.113, 30.961, 0.243, 0.008, 224.785, 8.264, 20.613, -0.644, -0.031, 264.95, 11.34, 20.493, 1.75, 0.085, 209.0, 15.113, 30.961, 0.243, 0.008, -0.026, 7.219, 0
212.908, 11.067, 31.861, -0.4, -0.013, 227.367, 8.203, 20.712, -0.523, -0.025, 267.514, 11.496, 20.476, 1.367, 0.067, 212.908, 15.067, 31.861, -0.4, -0.013, 0.027, 5.846, 0
216.921, 11.101, 32.593, 0.308, 0.009, 229.96, 8.156, 20.803, -0.415, -0.02, 270.074, 11.616, 20.453, 1.059, 0.052, 216.921, 15.101, 32.593, 0.308, 0.009, 0.029, 2.626, 0
221.007, 11.232, 32.905, 1.1, 0.033, 232.564, 8.119, 20.888, -0.326, -0.016, 272.631, 11.708, 20.428, 0.815, 0.04, 221.007, 15.232, 32.905, 1.1, 0.033, -0.011, 5.03, 0
225.147, 11.334, 33.542, 0.808, 0.024, 235.178, 8.09, 20.966, -0.252, -0.012, 275.184, 11.778, 20.404, 0.625, 0.031, 225.147, 15.334, 33.542, 0.808, 0.024, 0.004, 3.668, 0
229.358, 11.448, 33.997, 0.93, 0.027, 237.802, 8.068, 21.039, -0.194, -0.009, 277.734, 11.832, 20.38, 0.477, 0.023, 229.358, 15.448, 33.997, 0.93, 0.027, -0.001, 7.704, 0
233.648, 11.562, 34.961, 0.922, 0.026, 240.435, 8.051, 21.107, -0.148, -0.007, 280.281, 11.873, 20.359, 0.363, 0.018, 233.648, 15.562, 34.961, 0.922, 0.026, -0.017, 4.346, 0
238.042, 11.617, 35.514, 0.397, 0.011, 243.076, 8.039, 21.17, -0.113, -0.005, 282.826, 11.904, 20.34, 0.276, 0.014, 238.042, 15.617, 35.514, 0.397, 0.011, 0.01, 5.882, 0
242.512, 11.704, 36.244, 0.74, 0.02, 245.725, 8.029, 21.228, -0.085, -0.004, 285.367, 11.927, 20.324, 0.21, 0.01, 242.512, 15.704, 36.244, 0.74, 0.02, -0.015, 7.69, 0
247.083, 11.744, 37.212, 0.261, 0.007, 248.381, 8.022, 21.283, -0.064, -0.003, 287.907, 11.945, 20.31, 0.159, 0.008, 247.083, 15.744, 37.212, 0.261, 0.007, -0.007, 3.882, 0
251.755, 11.751, 37.698, 0.033, 0.001, 251.043, 8.016, 21.333, -0.049, -0.002, 290.446, 11.958, 20.298, 0.121, 0.006, 251.755, 15.751, 37.698, 0.033, 0.001, 0.001, 4.126, 0
256.488, 11.759, 38.214, 0.064, 0.002, 253.712, 8.012, 21.379, -0.037, -0.002, 292.983, 11.969, 20.289, 0.091, 0.004, 256.488, 15.759, 38.214, 0.064, 0.002, 0.01, 6.769, 0
261.3, 11.806, 39.058, 0.435, 0.011, 256.386, 8.009, 21.422, -0.027, -0.001, 295.518, 11.976, 20.282, 0.069, 0.003, 261.3, 15.806, 39.058, 0.435, 0.011, -0.009, -0.066, 1
266.182, 11.822, 39.052, 0.078, 0.002, 259.065, 8.007, 21.462, -0.021, -0.001, 298.053, 11.982, 20.276, 0.052, 0.003, 266.182, 15.822, 39.052, 0.078, 0.002, 0.021, -7.294, 1
271.025, 11.915, 38.131, 0.841, 0.022, 261.75, 8.005, 21.498, -0.015, -0.001, 300.588, 11.986, 20.272, 0.039, 0.002, 271.025, 15.915, 38.131, 0.841, 0.022, -0.031, -12.597, 1
275.726, 11.901, 36.564, -0.246, -0.007, 352.991, 8.0, 21.083, 0.0, 0.0, 303.122, 11.99, 20.27, 0.03, 0.001, 275.726, 15.901, 36.564, -0.246, -0.007, -0.057, -10.101, 2
280.238, 11.666, 35.243, -2.044, -0.058, 355.624, 8.0, 21.032, 0.0, 0.0, 305.655, 11.992, 20.269, 0.023, 0.001, 280.238, 15.666, 35.243, -2.044, -0.058, -0.101, -7.248, 2
284.57, 11.063, 34.027, -5.027, -0.147, 358.251, 8.0, 20.984, 0.0, 0.0, 308.189, 11.994, 20.269, 0.017, 0.001, 284.57, 15.063, 34.027, -5.027, -0.147, -0.076, -1.592, 2
288.769, 10.182, 33.429, -7.207, -0.212, 360.872, 8.0, 20.939, 0.0, 0.0, 310.723, 11.996, 20.271, 0.013, 0.001, 288.769, 14.182, 33.429, -7.207, -0.212, -0.033, -4.924, 2
292.898, 9.179, 32.616, -7.998, -0.24, 302.426, 4.0, 22.41, 0.0, 0.0, 363.488, 8.0, 20.897, 0.0, 0.0, 313.257, 11.997, 20.273, 0.01, 0.0, 0.001, -0.863, 0
296.971, 8.183, 32.516, -7.951, -0.24, 305.227, 4.0, 22.399, 0.0, 0.0, 366.098, 8.0, 20.858, 0.0, 0.0, 315.791, 11.997, 20.276, 0.007, 0.0, 0.025, 5.671, 0
301.083, 7.263, 33.37, -7.413, -0.219, 308.026, 4.0, 22.389, 0.0, 0.0, 368.704, 8.0, 20.821, 0.0, 0.0, 318.325, 11.998, 20.28, 0.006, 0.0, 0.082, 2.957, 0
