x, y, vx, vy, heading, l_x, l_y, l_vx, l_vy, l_heading, f_x, f_y, f_vx, f_vy, f_heading, r_x, r_y, r_vx, r_vy, r_heading, LA.steer, LA.acc, HA
143.561, 0.0, 25.0, 0.0, 0.0, 143.561, -4.0, 25.0, 0.0, 0.0, 281.96, 0.0, 23.694, 0.0, 0.0, 243.561, 4.0, 25.0, 0.0, 0.0, 0.10029164897282805, 1.455269389608474, 3.0
146.682, 0.193, 25.015, 1.364, 0.054, 146.682, -3.807, 25.015, 1.364, 0.054, 284.921, 0.0, 23.688, 0.0, 0.0, 246.682, 4.0, 25.015, 1.364, 0.054, 0.09686174132763785, 1.0827848182988535, 3.0
149.791, 0.568, 24.903, 2.815, 0.113, 149.791, -3.432, 24.903, 2.815, 0.113, 287.882, 0.0, 23.681, 0.0, 0.0, 249.791, 4.0, 24.903, 2.815, 0.113, 0.02061386249236489, -1.843731150413472, 3.0
152.892, 0.998, 24.79, 3.359, 0.135, 152.892, -3.002, 24.79, 3.359, 0.135, 290.842, 0.0, 23.675, 0.0, 0.0, 252.892, 4.0, 24.79, 3.359, 0.135, 0.045698341511501574, 1.616906501332291, 3.0
155.985, 1.445, 24.71, 3.55, 0.143, 155.985, -2.555, 24.71, 3.55, 0.143, 293.801, 0.0, 23.669, 0.0, 0.0, 255.985, 4.0, 24.71, 3.55, 0.143, 0.006013163286305491, -1.6433740831499941, 3.0
159.07, 1.897, 24.645, 3.602, 0.145, 159.07, -2.103, 24.645, 3.602, 0.145, 296.759, 0.0, 23.663, 0.0, 0.0, 259.07, 4.0, 24.645, 3.602, 0.145, 0.019475247779969534, 3.529976591502959, 3.0
162.14, 2.373, 24.456, 3.763, 0.153, 299.717, 0.0, 23.658, 0.0, 0.0, 262.14, 4.0, 24.456, 3.763, 0.153, 262.14, 8.0, 24.456, 3.763, 0.153, 0.03956268625787977, -1.3395739328708582, 3.0
165.19, 2.852, 24.319, 3.807, 0.155, 302.674, 0.0, 23.652, 0.0, 0.0, 265.19, 4.0, 24.319, 3.807, 0.155, 265.19, 8.0, 24.319, 3.807, 0.155, -0.023524054965699856, 1.9798705571312358, 3.0
168.229, 3.317, 24.277, 3.731, 0.152, 305.63, 0.0, 23.647, 0.0, 0.0, 268.229, 4.0, 24.277, 3.731, 0.152, 232.179, 9.982, 20.226, -4.088, -0.199, -0.013983925368145172, -3.6585263708003763, 3.0
171.259, 3.78, 24.145, 3.692, 0.152, 308.586, 0.0, 23.642, 0.0, 0.0, 271.259, 4.0, 24.145, 3.692, 0.152, 234.722, 9.557, 20.3, -3.547, -0.173, -0.027505364807678866, 0.5835463699738355, 3.0
174.277, 4.239, 24.133, 3.672, 0.151, 311.541, 0.0, 23.638, 0.0, 0.0, 274.277, 4.0, 24.133, 3.672, 0.151, 237.273, 9.211, 20.365, -2.948, -0.144, -0.03151775023235272, -2.142834884817911, 3.0
177.293, 4.67, 24.063, 3.467, 0.143, 314.495, 0.0, 23.633, 0.0, 0.0, 277.293, 4.0, 24.063, 3.467, 0.143, 239.829, 8.935, 20.408, -2.384, -0.116, 0.003973087198709216, -4.498540756585253, 3.0
180.295, 5.121, 23.957, 3.581, 0.148, 317.449, 0.0, 23.629, 0.0, 0.0, 280.295, 4.0, 23.957, 3.581, 0.148, 242.387, 8.718, 20.43, -1.892, -0.092, -0.008852969919301375, -1.1595395412628235, 3.0
183.289, 5.566, 23.93, 3.555, 0.147, 320.403, 0.0, 23.624, 0.0, 0.0, 283.289, 4.0, 23.93, 3.555, 0.147, 244.917, 8.376, 20.285, -2.902, -0.142, -0.012228111957363109, 1.2712456221563515, 3.0
186.28, 6.002, 23.917, 3.497, 0.145, 286.28, 4.0, 23.917, 3.497, 0.145, 247.376, 7.665, 19.871, -4.907, -0.242, 213.37, 11.94, 19.091, 0.146, 0.008, 0.010275514708399797, -1.9616627368807398, 3.0
189.263, 6.447, 23.784, 3.538, 0.148, 289.263, 4.0, 23.784, 3.538, 0.148, 249.84, 6.979, 19.753, -5.283, -0.261, 215.763, 11.953, 19.255, 0.119, 0.006, 0.025359302951159124, 0.6617586069495888, 3.0
192.233, 6.88, 23.671, 3.464, 0.145, 292.233, 4.0, 23.671, 3.464, 0.145, 252.322, 6.374, 19.828, -4.918, -0.243, 218.177, 11.964, 19.412, 0.095, 0.005, 0.026940525965675657, 2.9189424875049568, 3.0
195.191, 7.332, 23.712, 3.597, 0.151, 254.824, 5.865, 19.963, -4.262, -0.21, 295.191, 8.0, 23.712, 3.597, 0.151, 220.61, 11.972, 19.561, 0.075, 0.004, 0.028820140308490214, -1.3023263987434346, 3.0
198.156, 7.76, 23.688, 3.443, 0.144, 257.341, 5.451, 20.088, -3.541, -0.174, 298.156, 8.0, 23.688, 3.443, 0.144, 223.061, 11.979, 19.612, 0.059, 0.003, 0.006377798644463251, -3.116352557996084, 3.0
201.111, 8.215, 23.597, 3.607, 0.152, 259.868, 5.12, 20.183, -2.863, -0.141, 301.111, 8.0, 23.597, 3.607, 0.152, 225.507, 11.984, 19.479, 0.045, 0.002, 0.018167213311862555, -0.4883181682909995, 3.0
204.054, 8.672, 23.458, 3.637, 0.154, 262.403, 4.86, 20.247, -2.273, -0.112, 304.054, 8.0, 23.458, 3.637, 0.154, 227.936, 11.988, 19.351, 0.034, 0.002, 0.012374344320883747, -2.715009768094586, 3.0
206.99, 9.101, 23.49, 3.459, 0.146, 264.941, 4.658, 20.288, -1.781, -0.088, 306.99, 8.0, 23.49, 3.459, 0.146, 230.35, 11.991, 19.238, 0.026, 0.001, -0.011047538211955752, -0.7967455187620696, 3.0
209.92, 9.546, 23.355, 3.531, 0.15, 267.455, 5.058, 20.276, 1.831, 0.09, 309.92, 8.0, 23.355, 3.531, 0.15, 232.751, 11.993, 19.141, 0.02, 0.001, -0.010663356103083475, 0.22755229038442604, 3.0
212.831, 9.995, 23.181, 3.568, 0.153, 269.955, 5.532, 20.092, 3.234, 0.16, 312.831, 8.0, 23.181, 3.568, 0.153, 235.14, 11.994, 19.059, 0.015, 0.001, -0.004947482229644918, -0.8602417631107306, 3.0
