x, y, vx, vy, heading, l_x, l_y, l_vx, l_vy, l_heading, f_x, f_y, f_vx, f_vy, f_heading, r_x, r_y, r_vx, r_vy, r_heading, LA.steer, LA.acc, HA
140.759, -0.011, 25.419, -0.078, -0.003, 140.759, -4.011, 25.419, -0.078, -0.003, 283.345, 0.0, 21.966, 0.0, 0.0, 240.759, 4.0, 25.419, -0.078, -0.003, 0.02401964936249682, 0.12369223122750905, 3.0
143.933, 0.138, 25.406, 1.052, 0.041, 143.933, -3.862, 25.406, 1.052, 0.041, 286.084, 0.0, 21.8, 0.0, 0.0, 243.933, 4.0, 25.406, 1.052, 0.041, 0.09903531076391578, -4.668449387322719, 3.0
147.084, 0.523, 25.173, 2.857, 0.113, 147.084, -3.477, 25.173, 2.857, 0.113, 288.802, 0.0, 21.64, 0.0, 0.0, 247.084, 4.0, 25.173, 2.857, 0.113, 0.023163448818137693, 4.448291154458447, 3.0
150.224, 0.971, 25.209, 3.518, 0.139, 150.224, -3.029, 25.209, 3.518, 0.139, 291.5, 0.0, 21.488, 0.0, 0.0, 250.224, 4.0, 25.209, 3.518, 0.139, 0.036026789944053506, -0.2924566622207139, 3.0
153.366, 1.45, 25.097, 3.791, 0.15, 153.366, -2.55, 25.097, 3.791, 0.15, 294.146, 0.346, 21.2, 2.457, 0.115, 253.366, 4.0, 25.097, 3.791, 0.15, 0.0028837099363240677, -3.6770367010820277, 3.0
156.5, 1.945, 25.073, 3.94, 0.156, 156.5, -2.055, 25.073, 3.94, 0.156, 296.743, 0.933, 20.801, 4.092, 0.194, 256.5, 4.0, 25.073, 3.94, 0.156, -0.05625365543460843, -2.8056409413718044, 3.0
159.641, 2.414, 25.182, 3.781, 0.149, 299.324, 1.504, 20.597, 4.396, 0.21, 259.641, 4.0, 25.182, 3.781, 0.149, 188.945, 9.169, 17.799, 4.124, 0.228, 0.023718927896006714, 3.381038108759173, 3.0
162.787, 2.881, 25.127, 3.733, 0.148, 262.787, 0.0, 25.127, 3.733, 0.148, 208.525, 5.854, 22.406, -3.971, -0.175, 191.131, 9.711, 17.034, 4.102, 0.236, -0.05527414106220291, 1.7851274300125874, 3.0
165.926, 3.34, 25.046, 3.672, 0.146, 265.926, 0.0, 25.046, 3.672, 0.146, 211.336, 5.445, 22.415, -3.379, -0.15, 265.926, 8.0, 25.046, 3.672, 0.146, 0.03339526267648743, -4.684435247458735, 3.0
169.05, 3.813, 24.924, 3.761, 0.15, 269.05, 0.0, 24.924, 3.761, 0.15, 214.146, 5.114, 22.422, -2.771, -0.123, 269.05, 8.0, 24.924, 3.761, 0.15, 0.05992036895292904, -3.5638740475447697, 3.0
172.164, 4.296, 24.937, 3.852, 0.153, 272.164, 0.0, 24.937, 3.852, 0.153, 216.955, 4.852, 22.416, -2.217, -0.099, 272.164, 8.0, 24.937, 3.852, 0.153, 0.022591035089504337, -3.0908857857616887, 3.0
175.277, 4.764, 24.807, 3.741, 0.15, 275.277, 0.0, 24.807, 3.741, 0.15, 219.761, 4.648, 22.398, -1.742, -0.078, 275.277, 8.0, 24.807, 3.741, 0.15, -0.018297185165292457, -3.425759387197966, 3.0
178.376, 5.215, 24.707, 3.615, 0.145, 278.376, 0.0, 24.707, 3.615, 0.145, 222.559, 4.667, 22.411, -0.299, -0.013, 278.376, 8.0, 24.707, 3.615, 0.145, 0.014585607101501164, -2.783945699245279, 3.0
181.456, 5.681, 24.56, 3.698, 0.149, 281.456, 0.0, 24.56, 3.698, 0.149, 225.357, 4.568, 22.354, -0.677, -0.03, 281.456, 8.0, 24.56, 3.698, 0.149, -0.0204394258201996, -2.8061301211134446, 3.0
184.524, 6.164, 24.564, 3.847, 0.155, 228.149, 4.466, 22.305, -0.778, -0.035, 251.069, 9.911, 15.231, -3.88, -0.249, 204.796, 11.543, 14.146, 1.1, 0.078, 0.0005328781114276974, 4.44580451749052, 3.0
187.595, 6.615, 24.494, 3.625, 0.147, 230.935, 4.373, 22.264, -0.745, -0.033, 253.005, 9.52, 15.574, -3.442, -0.218, 206.553, 11.636, 13.829, 0.88, 0.064, -0.015311282009590792, 2.622531911961107, 3.0
190.649, 7.075, 24.326, 3.655, 0.149, 233.717, 4.293, 22.227, -0.655, -0.029, 254.982, 9.201, 15.912, -2.913, -0.181, 208.272, 11.71, 13.567, 0.705, 0.052, 0.025535974218874217, -6.911729338484701, 3.0
193.687, 7.534, 24.279, 3.668, 0.15, 236.494, 4.228, 22.192, -0.548, -0.025, 256.997, 8.944, 16.218, -2.396, -0.147, 209.959, 11.768, 13.493, 0.572, 0.042, 0.013451853185553477, -1.053526721141293, 3.0
196.725, 7.993, 24.336, 3.679, 0.15, 239.267, 4.175, 22.159, -0.445, -0.02, 259.045, 8.739, 16.491, -1.934, -0.117, 211.658, 11.815, 13.776, 0.471, 0.034, 0.004646260055826053, 0.3836403099739222, 3.0
199.768, 8.45, 24.362, 3.664, 0.149, 242.036, 4.134, 22.127, -0.353, -0.016, 261.123, 8.576, 16.735, -1.541, -0.092, 213.393, 11.852, 14.052, 0.383, 0.027, 0.028643247944264105, 3.7970233239677067, 3.0
202.808, 8.896, 24.215, 3.562, 0.146, 244.785, 3.942, 22.033, -1.687, -0.076, 263.228, 8.448, 16.956, -1.217, -0.072, 215.161, 11.883, 14.321, 0.309, 0.022, -0.062472831741887905, 0.5361698140991922, 0.0
205.872, 9.16, 24.753, 2.326, 0.094, 247.482, 3.355, 21.703, -3.98, -0.181, 265.358, 8.347, 17.158, -0.955, -0.056, 216.962, 11.907, 14.582, 0.247, 0.017, -0.1225137702535371, 8.672090066709197, 0.0
209.018, 9.178, 25.779, 0.404, 0.016, 250.172, 2.751, 21.549, -4.591, -0.21, 267.512, 8.269, 17.345, -0.745, -0.043, 218.795, 11.927, 14.836, 0.197, 0.013, -0.053129709311539555, 8.045699989351478, 0.0
212.297, 9.083, 27.174, -0.686, -0.025, 252.869, 2.201, 21.557, -4.401, -0.201, 269.688, 8.208, 17.52, -0.579, -0.033, 220.66, 11.942, 15.083, 0.156, 0.01, -0.0013092878437668083, 16.137896488998138, 0.0
215.774, 8.972, 29.105, -0.913, -0.031, 345.634, 3.981, 20.528, 0.057, 0.003, 271.886, 8.16, 17.685, -0.449, -0.025, 222.556, 11.955, 15.323, 0.124, 0.008, -0.030809542030074043, 11.483740697966539, 0.0
219.494, 8.874, 31.062, -0.826, -0.027, 348.201, 3.985, 20.551, 0.043, 0.002, 274.103, 8.123, 17.84, -0.347, -0.019, 224.481, 11.964, 15.556, 0.097, 0.006, -0.034256712781282096, 7.049936391873147, 0.0
223.451, 8.762, 32.845, -0.925, -0.028, 350.771, 3.989, 20.573, 0.032, 0.002, 276.34, 8.095, 17.987, -0.268, -0.015, 226.435, 11.972, 15.781, 0.077, 0.005, -0.026545500359196582, 10.220129952867277, 0.0
227.618, 8.664, 34.31, -0.803, -0.023, 353.343, 3.992, 20.592, 0.024, 0.001, 278.594, 8.073, 18.126, -0.206, -0.011, 228.417, 11.978, 15.999, 0.06, 0.004, -0.02362033557368076, 11.737671390847515, 0.0
231.964, 8.577, 35.693, -0.694, -0.019, 355.918, 3.994, 20.611, 0.018, 0.001, 280.865, 8.056, 18.257, -0.159, -0.009, 230.426, 11.983, 16.211, 0.047, 0.003, -0.02080583952774095, 7.161461231358722, 0.0
236.474, 8.493, 36.856, -0.687, -0.019, 358.495, 3.995, 20.628, 0.014, 0.001, 283.153, 8.043, 18.381, -0.122, -0.007, 232.461, 11.987, 16.414, 0.037, 0.002, 0.003205897979093088, 10.26590337084916, 0.0
241.123, 8.401, 37.849, -0.758, -0.02, 361.074, 3.996, 20.644, 0.01, 0.001, 285.455, 8.033, 18.498, -0.093, -0.005, 234.521, 11.99, 16.611, 0.029, 0.002, 0.047771316700561506, 6.3088524149536624, 0.0
245.891, 8.291, 38.757, -0.915, -0.024, 363.655, 3.997, 20.658, 0.008, 0.0, 287.772, 8.025, 18.608, -0.071, -0.004, 236.605, 11.992, 16.801, 0.022, 0.001, 0.07399283281183006, 5.951090506687189, 0.0
250.771, 8.239, 39.577, -0.322, -0.008, 366.238, 3.998, 20.672, 0.006, 0.0, 290.103, 8.019, 18.713, -0.055, -0.003, 317.266, 12.0, 15.924, 0.0, 0.0, 0.15899206563959506, -0.7332531234987547, 3.0
255.713, 8.576, 39.62, 3.291, 0.083, 368.823, 3.999, 20.685, 0.004, 0.0, 292.446, 8.015, 18.811, -0.042, -0.002, 319.26, 12.0, 16.007, 0.0, 0.0, 0.03521003912229216, -0.38335978054068276, 3.0
260.621, 9.296, 39.073, 6.218, 0.158, 371.409, 3.999, 20.697, 0.003, 0.0, 294.801, 8.011, 18.903, -0.032, -0.002, 321.264, 12.0, 16.09, 0.0, 0.0, -0.005375037119592096, -5.061584885187909, 3.0
265.498, 10.09, 38.958, 6.366, 0.162, 297.168, 8.008, 18.99, -0.024, -0.001, 323.279, 12.0, 16.173, 0.0, 0.0, 270.447, 15.989, 17.355, 0.031, 0.002, -0.08257390273891617, 3.6254266185737953, 0.0
270.427, 10.551, 39.748, 3.191, 0.08, 299.545, 8.006, 19.072, -0.019, -0.001, 325.304, 12.0, 16.256, 0.0, 0.0, 272.622, 15.991, 17.489, 0.024, 0.001, -0.036975625244835865, 4.97903112518995, 0.0
275.422, 10.798, 40.037, 1.734, 0.043, 301.932, 8.005, 19.149, -0.014, -0.001, 327.339, 12.0, 16.338, 0.0, 0.0, 274.814, 15.993, 17.619, 0.018, 0.001, 0.01988448126468588, 3.7340579883728617, 0.0
280.427, 10.978, 40.042, 1.378, 0.034, 304.329, 8.004, 19.221, -0.011, -0.001, 329.385, 12.0, 16.419, 0.0, 0.0, 277.022, 15.995, 17.743, 0.014, 0.001, -0.02962898689884903, 2.3732469215124734, 0.0
285.432, 11.161, 40.03, 1.478, 0.037, 306.734, 8.003, 19.288, -0.008, -0.0, 331.441, 12.0, 16.499, 0.0, 0.0, 279.244, 15.996, 17.861, 0.011, 0.001, -0.01683637910310632, 5.786345293994536, 0.0
290.436, 11.312, 40.034, 1.153, 0.029, 309.148, 8.002, 19.351, -0.006, -0.0, 333.506, 12.0, 16.579, 0.0, 0.0, 281.482, 15.997, 17.974, 0.008, 0.0, -0.007508476196321272, 3.3114184141859377, 0.0
295.441, 11.446, 40.03, 1.063, 0.027, 311.569, 8.002, 19.41, -0.005, -0.0, 335.582, 12.0, 16.657, 0.0, 0.0, 346.203, 16.212, 21.506, -0.61, -0.028, 0.09609929790905208, 0.32092567503134284, 3.0
300.423, 11.911, 39.805, 4.25, 0.106, 313.998, 8.001, 19.466, -0.004, -0.0, 337.667, 12.0, 16.734, 0.0, 0.0, 348.893, 16.16, 21.537, -0.464, -0.022, 0.05206776229577013, -0.8505656233374138, 3.0
305.372, 12.618, 39.495, 5.925, 0.149, 316.433, 8.001, 19.517, -0.003, -0.0, 339.762, 12.0, 16.81, 0.0, 0.0, 351.587, 16.12, 21.564, -0.351, -0.016, -0.06664245883326231, -1.962086541971383, 3.0
310.309, 13.33, 39.436, 5.639, 0.142, 318.875, 8.001, 19.565, -0.002, -0.0, 341.867, 12.0, 16.885, 0.0, 0.0, 354.284, 16.09, 21.589, -0.265, -0.012, -0.0020626124230324694, -2.498602824653182, 3.0
315.238, 14.04, 39.427, 5.695, 0.143, 343.98, 12.0, 16.959, 0.0, 0.0, 356.983, 16.067, 21.612, -0.199, -0.009, 439.972, 19.991, 21.805, 0.026, 0.001, 0.007657091288186332, 0.07022406820136072, 3.0
320.163, 14.776, 39.399, 5.926, 0.149, 346.103, 12.0, 17.031, 0.0, 0.0, 359.686, 16.05, 21.633, -0.15, -0.007, 442.698, 19.994, 21.825, 0.02, 0.001, -0.012953569805611232, 4.3316512316037326, 3.0
325.09, 15.489, 39.399, 5.654, 0.143, 348.235, 12.0, 17.102, 0.0, 0.0, 362.391, 16.038, 21.653, -0.112, -0.005, 445.427, 19.995, 21.844, 0.015, 0.001, 0.017814452825429435, -0.7142772514860459, 3.0
330.007, 16.229, 39.272, 5.965, 0.151, 350.376, 12.0, 17.172, 0.0, 0.0, 365.098, 16.028, 21.671, -0.084, -0.004, 448.158, 19.996, 21.862, 0.011, 0.0, 0.04232282428997072, 1.740904703933608, 3.0
334.917, 16.939, 39.22, 5.613, 0.142, 352.525, 12.0, 17.24, 0.0, 0.0, 367.808, 16.021, 21.688, -0.063, -0.003, 450.892, 19.997, 21.879, 0.008, 0.0, -0.03693876125918127, -2.095756198301317, 3.0
339.808, 17.665, 39.003, 5.828, 0.148, 354.683, 12.0, 17.306, 0.0, 0.0, 370.52, 16.016, 21.704, -0.047, -0.002, 453.627, 19.998, 21.894, 0.006, 0.0, -0.012918823304773092, -4.3060581382636665, 3.0
344.679, 18.401, 38.914, 5.898, 0.15, 373.233, 16.012, 21.719, -0.035, -0.002, 456.365, 19.999, 21.908, 0.004, 0.0, 344.679, 22.401, 38.914, 5.898, 0.15, -0.03983721306399332, 2.760355387428402, 0.0
349.598, 18.804, 39.659, 2.73, 0.069, 375.949, 16.009, 21.733, -0.026, -0.001, 459.104, 19.999, 21.922, 0.003, 0.0, 349.598, 22.804, 39.659, 2.73, 0.069, -0.054180180721173074, 1.8434589968628816, 0.0
354.588, 19.004, 40.134, 1.374, 0.034, 378.666, 16.006, 21.745, -0.02, -0.001, 461.845, 19.999, 21.934, 0.002, 0.0, 354.588, 23.004, 40.134, 1.374, 0.034, -0.04296865393299963, 5.178087084655621, 0.0
359.605, 19.159, 40.119, 1.215, 0.03, 381.384, 16.005, 21.757, -0.015, -0.001, 464.587, 19.999, 21.945, 0.002, 0.0, 359.605, 23.159, 40.119, 1.215, 0.03, -0.013015264382528861, 3.8410722140149836, 0.0
364.62, 19.267, 40.113, 0.787, 0.02, 384.104, 16.004, 21.768, -0.011, -0.0, 467.33, 20.0, 21.955, 0.001, 0.0, 364.62, 23.267, 40.113, 0.787, 0.02, 0.07856010130118611, 3.5187678250656207, 0.0
369.633, 19.391, 40.092, 1.037, 0.026, 386.826, 16.003, 21.779, -0.008, -0.0, 470.075, 20.0, 21.965, 0.001, 0.0, 369.633, 23.391, 40.092, 1.037, 0.026, -0.057688235867726916, 7.95475695595772, 0.0
374.644, 19.509, 40.082, 0.925, 0.023, 389.549, 16.002, 21.788, -0.006, -0.0, 472.821, 20.0, 21.973, 0.001, 0.0, 374.644, 23.509, 40.082, 0.925, 0.023, 0.05601659454290803, 6.750879551241695, 0.0
379.654, 19.611, 40.073, 0.796, 0.02, 392.273, 16.001, 21.797, -0.004, -0.0, 475.568, 20.0, 21.981, 0.001, 0.0, 379.654, 23.611, 40.073, 0.796, 0.02, -0.0592215391545928, 5.28324068830052, 0.0
384.663, 19.706, 40.064, 0.752, 0.019, 394.998, 16.001, 21.805, -0.003, -0.0, 478.316, 20.0, 21.988, 0.0, 0.0, 384.663, 23.706, 40.064, 0.752, 0.019, 0.016956256498026796, 6.0464072513178895, 0.0
389.671, 19.733, 40.062, 0.105, 0.003, 397.723, 16.001, 21.812, -0.002, -0.0, 481.065, 20.0, 21.994, 0.0, 0.0, 389.671, 23.733, 40.062, 0.105, 0.003, 0.027846554246075537, -4.581495537832474, 0.0
394.678, 19.783, 40.051, 0.464, 0.012, 400.45, 16.001, 21.819, -0.002, -0.0, 483.814, 20.0, 22.0, 0.0, 0.0, 394.678, 23.783, 40.051, 0.464, 0.012, -0.048519198717575936, 5.4013121013655, 0.0
