x, y, vx, vy, heading, l_x, l_y, l_vx, l_vy, l_heading, f_x, f_y, f_vx, f_vy, f_heading, r_x, r_y, r_vx, r_vy, r_heading, LA.steer, LA.acc, HA
146.049, -0.01, 25.159, -0.069, -0.003, 146.049, -4.01, 25.159, -0.069, -0.003, 223.776, 0.0, 20.306, 0.0, 0.0, 246.049, 4, 25.159, -0.069, -0.003, 0.082, -0.454, 3
149.187, 0.165, 25.072, 1.232, 0.049, 149.187, -3.835, 25.072, 1.232, 0.049, 226.242, 0.367, 19.406, 2.421, 0.124, 249.187, 4, 25.072, 1.232, 0.049, 0.117, 0.296, 3
152.298, 0.58, 24.95, 3.082, 0.123, 152.298, -3.42, 24.95, 3.082, 0.123, 228.58, 0.967, 18.385, 3.958, 0.212, 252.298, 4, 24.95, 3.082, 0.123, 0.014, 0.82, 3
155.417, 0.997, 25.023, 3.313, 0.132, 155.417, -3.003, 25.023, 3.313, 0.132, 230.829, 1.532, 17.582, 4.191, 0.234, 255.417, 4, 25.023, 3.313, 0.132, 0.005, -1.451, 3
158.536, 1.421, 24.833, 3.371, 0.135, 158.536, -2.579, 24.833, 3.371, 0.135, 253.223, 0.0, 21.952, 0.0, 0.0, 172.387, 5.841, 20.173, -3.895, -0.191, 0.013, -0.501, 3
161.633, 1.871, 24.743, 3.564, 0.143, 161.633, -2.129, 24.743, 3.564, 0.143, 255.959, 0.0, 21.749, 0.0, 0.0, 174.915, 5.444, 20.077, -3.319, -0.164, 0.008, 1.105, 3
164.729, 2.335, 24.861, 3.709, 0.148, 258.669, 0.0, 21.566, 0.0, 0.0, 177.432, 5.123, 20.0, -2.733, -0.136, 225.754, 8.0, 21.844, 0.0, 0.0, -0.019, -0.561, 3
167.84, 2.756, 24.834, 3.401, 0.136, 261.358, 0.0, 21.401, 0.0, 0.0, 179.936, 4.868, 19.927, -2.2, -0.11, 228.484, 8.0, 21.826, 0.0, 0.0, -0.003, 0.419, 3
170.947, 3.174, 24.893, 3.358, 0.134, 264.027, 0.0, 21.25, 0.0, 0.0, 182.429, 4.669, 19.855, -1.744, -0.088, 231.211, 8.0, 21.809, 0.0, 0.0, 0.002, 1.093, 3
174.064, 3.6, 25.024, 3.41, 0.135, 266.677, 0.0, 21.111, 0.0, 0.0, 184.847, 4.145, 19.455, -3.836, -0.195, 233.937, 8.0, 21.793, 0.0, 0.0, 0.015, -1.995, 3
177.177, 4.058, 24.743, 3.615, 0.145, 269.311, 0.0, 20.982, 0.0, 0.0, 187.215, 3.427, 19.048, -5.142, -0.264, 236.66, 8.0, 21.779, 0.0, 0.0, 0.013, 0.559, 3
180.268, 4.539, 24.782, 3.826, 0.153, 271.928, 0.0, 20.862, 0.0, 0.0, 189.586, 2.765, 18.939, -5.191, -0.267, 239.382, 8.0, 21.766, 0.0, 0.0, -0.006, -0.311, 3
183.366, 5.004, 24.757, 3.729, 0.15, 274.531, 0.0, 20.75, 0.0, 0.0, 191.97, 2.195, 18.988, -4.693, -0.242, 242.102, 8.0, 21.753, 0.0, 0.0, 0.008, -1.197, 3
186.452, 5.487, 24.59, 3.833, 0.155, 194.366, 1.723, 19.118, -4.012, -0.207, 253.366, 3.799, 18.833, 0.568, 0.03, 244.821, 8.0, 21.742, 0.0, 0.0, -0.003, -0.058, 3
189.526, 5.96, 24.59, 3.787, 0.153, 196.78, 1.341, 19.308, -3.319, -0.17, 255.726, 3.847, 18.964, 0.437, 0.023, 247.538, 8.0, 21.731, 0.0, 0.0, -0.013, -1.051, 3
192.599, 6.404, 24.489, 3.57, 0.145, 258.102, 3.883, 19.086, 0.335, 0.018, 250.254, 8.0, 21.721, 0.0, 0.0, 233.63, 12.0, 20.955, 0.0, 0.0, 0.015, 0.414, 3
195.657, 6.882, 24.507, 3.798, 0.154, 260.493, 3.911, 19.202, 0.256, 0.013, 252.969, 8.0, 21.712, 0.0, 0.0, 236.247, 12.0, 20.921, 0.0, 0.0, 0.012, 0.788, 3
198.721, 7.385, 24.574, 4.003, 0.161, 262.897, 3.932, 19.31, 0.196, 0.01, 255.683, 8.0, 21.704, 0.0, 0.0, 238.861, 12.0, 20.891, 0.0, 0.0, -0.007, 0.84, 3
