time, LA.acc, pos, decMax, accMax, vMax, vel, target, HA
0.000000, -1.388914, 0.000000, -10.000000, 7.000000, 25.000000, 0.000000, 100.000000, 0
1.000000, -1.160360, 0.000000, -10.000000, 7.000000, 25.000000, 0.000000, 100.000000, 0
2.000000, 1.363840, 0.000000, -10.000000, 7.000000, 25.000000, 0.000000, 100.000000, 0
3.000000, -0.476676, 0.006819, -10.000000, 7.000000, 25.000000, 0.136384, 100.000000, 0
4.000000, -0.282828, 0.018074, -10.000000, 7.000000, 25.000000, 0.088716, 100.000000, 0
5.000000, 2.397815, 0.025532, -10.000000, 7.000000, 25.000000, 0.060434, 100.000000, 0
6.000000, 2.758854, 0.043564, -10.000000, 7.000000, 25.000000, 0.300215, 100.000000, 0
7.000000, 2.184545, 0.087380, -10.000000, 7.000000, 25.000000, 0.576100, 100.000000, 0
8.000000, 4.017053, 0.155913, -10.000000, 7.000000, 25.000000, 0.794555, 100.000000, 0
9.000000, 6.409130, 0.255453, -10.000000, 7.000000, 25.000000, 1.196260, 100.000000, 0
10.000000, 4.989191, 0.407125, -10.000000, 7.000000, 25.000000, 1.837173, 100.000000, 0
11.000000, 5.902834, 0.615788, -10.000000, 7.000000, 25.000000, 2.336092, 100.000000, 0
12.000000, 6.589294, 0.878912, -10.000000, 7.000000, 25.000000, 2.926376, 100.000000, 0
13.000000, 5.996340, 1.204496, -10.000000, 7.000000, 25.000000, 3.585305, 100.000000, 0
14.000000, 5.869788, 1.593008, -10.000000, 7.000000, 25.000000, 4.184939, 100.000000, 0
15.000000, 6.307569, 2.040851, -10.000000, 7.000000, 25.000000, 4.771918, 100.000000, 0
16.000000, 5.591707, 2.549581, -10.000000, 7.000000, 25.000000, 5.402675, 100.000000, 0
17.000000, 6.793828, 3.117807, -10.000000, 7.000000, 25.000000, 5.961846, 100.000000, 0
18.000000, 9.449417, 3.747960, -10.000000, 7.000000, 25.000000, 6.641228, 100.000000, 0
19.000000, 7.311994, 4.459330, -10.000000, 7.000000, 25.000000, 7.586170, 100.000000, 0
20.000000, 6.573439, 5.254507, -10.000000, 7.000000, 25.000000, 8.317370, 100.000000, 0
21.000000, 7.360309, 6.119111, -10.000000, 7.000000, 25.000000, 8.974713, 100.000000, 0
22.000000, 9.610020, 7.053384, -10.000000, 7.000000, 25.000000, 9.710744, 100.000000, 0
