time, LA.acc, pos, decMax, accMax, vMax, vel, target, HA
0.000000, -0.325252, 0.000000, -12.000000, 10.000000, 10.000000, 0.000000, 100.000000, 0
1.000000, 0.933736, 0.000000, -12.000000, 10.000000, 10.000000, 0.000000, 100.000000, 0
2.000000, 4.232272, 0.004669, -12.000000, 10.000000, 10.000000, 0.093374, 100.000000, 0
3.000000, 5.886350, 0.035167, -12.000000, 10.000000, 10.000000, 0.516601, 100.000000, 0
4.000000, 5.919305, 0.116259, -12.000000, 10.000000, 10.000000, 1.105236, 100.000000, 0
5.000000, 6.788431, 0.256379, -12.000000, 10.000000, 10.000000, 1.697166, 100.000000, 0
6.000000, 6.655003, 0.460038, -12.000000, 10.000000, 10.000000, 2.376009, 100.000000, 0
7.000000, 7.013347, 0.730914, -12.000000, 10.000000, 10.000000, 3.041510, 100.000000, 0
8.000000, 8.023695, 1.070132, -12.000000, 10.000000, 10.000000, 3.742844, 100.000000, 0
9.000000, 9.966954, 1.484535, -12.000000, 10.000000, 10.000000, 4.545214, 100.000000, 0
10.000000, 9.670388, 1.988891, -12.000000, 10.000000, 10.000000, 5.541909, 100.000000, 0
11.000000, 9.563243, 2.591434, -12.000000, 10.000000, 10.000000, 6.508948, 100.000000, 0
12.000000, 10.607603, 3.290145, -12.000000, 10.000000, 10.000000, 7.465272, 100.000000, 0
13.000000, 10.396621, 4.089710, -12.000000, 10.000000, 10.000000, 8.526033, 100.000000, 0
14.000000, 9.594827, 4.994296, -12.000000, 10.000000, 10.000000, 9.565695, 100.000000, 1
15.000000, 11.001720, 5.998840, -12.000000, 10.000000, 10.000000, 10.525177, 100.000000, 1
16.000000, 9.169069, 7.106366, -12.000000, 10.000000, 10.000000, 11.625349, 100.000000, 1
17.000000, 7.704507, 8.314747, -12.000000, 10.000000, 10.000000, 12.542256, 100.000000, 1
18.000000, 6.103531, 9.607495, -12.000000, 10.000000, 10.000000, 13.312707, 100.000000, 1
19.000000, 5.937259, 10.969283, -12.000000, 10.000000, 10.000000, 13.923060, 100.000000, 1
20.000000, 6.831893, 12.391275, -12.000000, 10.000000, 10.000000, 14.516786, 100.000000, 1
21.000000, 4.177736, 13.877114, -12.000000, 10.000000, 10.000000, 15.199975, 100.000000, 1
22.000000, 3.431320, 15.418000, -12.000000, 10.000000, 10.000000, 15.617749, 100.000000, 1
23.000000, 2.398359, 16.996931, -12.000000, 10.000000, 10.000000, 15.960881, 100.000000, 1
24.000000, 1.777399, 18.605011, -12.000000, 10.000000, 10.000000, 16.200717, 100.000000, 1
25.000000, 2.975850, 20.233970, -12.000000, 10.000000, 10.000000, 16.378457, 100.000000, 1
