time, LA.acc, pos, decMax, accMax, vMax, vel, target, HA
0.000000, 0.571933, 0.000000, -24.000000, 30.000000, 11.000000, 0.000000, 100.000000, 0
1.000000, 1.340974, 0.002860, -24.000000, 30.000000, 11.000000, 0.057193, 100.000000, 0
2.000000, 2.633008, 0.015284, -24.000000, 30.000000, 11.000000, 0.191291, 100.000000, 0
3.000000, 3.377209, 0.047578, -24.000000, 30.000000, 11.000000, 0.454591, 100.000000, 0
4.000000, 4.155137, 0.109923, -24.000000, 30.000000, 11.000000, 0.792312, 100.000000, 0
5.000000, 5.429015, 0.209930, -24.000000, 30.000000, 11.000000, 1.207826, 100.000000, 0
6.000000, 6.745361, 0.357858, -24.000000, 30.000000, 11.000000, 1.750728, 100.000000, 0
7.000000, 8.000822, 0.566657, -24.000000, 30.000000, 11.000000, 2.425264, 100.000000, 0
8.000000, 8.262408, 0.849188, -24.000000, 30.000000, 11.000000, 3.225346, 100.000000, 0
9.000000, 9.688650, 1.213034, -24.000000, 30.000000, 11.000000, 4.051587, 100.000000, 0
10.000000, 10.765906, 1.666636, -24.000000, 30.000000, 11.000000, 5.020452, 100.000000, 0
11.000000, 11.654680, 2.222511, -24.000000, 30.000000, 11.000000, 6.097042, 100.000000, 0
12.000000, 12.267751, 2.890489, -24.000000, 30.000000, 11.000000, 7.262510, 100.000000, 0
13.000000, 14.462383, 3.678078, -24.000000, 30.000000, 11.000000, 8.489285, 100.000000, 0
14.000000, 15.747320, 4.599319, -24.000000, 30.000000, 11.000000, 9.935524, 100.000000, 0
15.000000, 15.382452, 5.671608, -24.000000, 30.000000, 11.000000, 11.510256, 100.000000, 1
16.000000, 14.155837, 6.899546, -24.000000, 30.000000, 11.000000, 13.048501, 100.000000, 1
17.000000, 13.213685, 8.275175, -24.000000, 30.000000, 11.000000, 14.464085, 100.000000, 1
18.000000, 12.913010, 9.787652, -24.000000, 30.000000, 11.000000, 15.785453, 100.000000, 1
19.000000, 12.182461, 11.430762, -24.000000, 30.000000, 11.000000, 17.076754, 100.000000, 1
20.000000, 10.942225, 13.199350, -24.000000, 30.000000, 11.000000, 18.295000, 100.000000, 1
21.000000, 9.787468, 15.083561, -24.000000, 30.000000, 11.000000, 19.389223, 100.000000, 1
22.000000, 8.598080, 17.071421, -24.000000, 30.000000, 11.000000, 20.367970, 100.000000, 1
23.000000, 6.301144, 19.151208, -24.000000, 30.000000, 11.000000, 21.227778, 100.000000, 1
24.000000, 5.452450, 21.305492, -24.000000, 30.000000, 11.000000, 21.857892, 100.000000, 1
25.000000, 5.012311, 23.518543, -24.000000, 30.000000, 11.000000, 22.403137, 100.000000, 1
26.000000, 3.570154, 25.783918, -24.000000, 30.000000, 11.000000, 22.904368, 100.000000, 1
27.000000, 2.212724, 28.092206, -24.000000, 30.000000, 11.000000, 23.261383, 100.000000, 1
28.000000, 1.401694, 30.429408, -24.000000, 30.000000, 11.000000, 23.482656, 100.000000, 1
29.000000, 1.020637, 32.784682, -24.000000, 30.000000, 11.000000, 23.622825, 100.000000, 1
30.000000, 0.007041, 35.152068, -24.000000, 30.000000, 11.000000, 23.724889, 100.000000, 1
31.000000, 0.592206, 37.524592, -24.000000, 30.000000, 11.000000, 23.725593, 100.000000, 1
32.000000, -0.108191, 39.900112, -24.000000, 30.000000, 11.000000, 23.784814, 100.000000, 1
33.000000, 0.326371, 42.278052, -24.000000, 30.000000, 11.000000, 23.773995, 100.000000, 1
34.000000, 0.197631, 44.657084, -24.000000, 30.000000, 11.000000, 23.806632, 100.000000, 1
35.000000, 0.034390, 47.038735, -24.000000, 30.000000, 11.000000, 23.826395, 100.000000, 1
36.000000, -0.096433, 49.421546, -24.000000, 30.000000, 11.000000, 23.829834, 100.000000, 1
37.000000, -0.210941, 51.804048, -24.000000, 30.000000, 11.000000, 23.820190, 100.000000, 1
38.000000, -0.347621, 54.185012, -24.000000, 30.000000, 11.000000, 23.799096, 100.000000, 1
39.000000, -0.362881, 56.563184, -24.000000, 30.000000, 11.000000, 23.764334, 100.000000, 1
40.000000, 0.723077, 58.937803, -24.000000, 30.000000, 11.000000, 23.728046, 100.000000, 1
41.000000, -0.320813, 61.314223, -24.000000, 30.000000, 11.000000, 23.800354, 100.000000, 1
42.000000, 0.435950, 63.692654, -24.000000, 30.000000, 11.000000, 23.768272, 100.000000, 1
43.000000, -0.653985, 66.071661, -24.000000, 30.000000, 11.000000, 23.811867, 100.000000, 1
44.000000, -0.481864, 68.449578, -24.000000, 30.000000, 11.000000, 23.746469, 100.000000, 1
45.000000, -0.092250, 70.821815, -24.000000, 30.000000, 11.000000, 23.698282, 100.000000, 1
46.000000, -0.324032, 73.191182, -24.000000, 30.000000, 11.000000, 23.689057, 100.000000, 1
47.000000, 0.174415, 75.558468, -24.000000, 30.000000, 11.000000, 23.656654, 100.000000, 1
48.000000, 0.477113, 77.925005, -24.000000, 30.000000, 11.000000, 23.674096, 100.000000, 1
49.000000, -0.102731, 80.294800, -24.000000, 30.000000, 11.000000, 23.721807, 100.000000, 1
50.000000, -0.058120, 82.666467, -24.000000, 30.000000, 11.000000, 23.711534, 100.000000, 1
51.000000, 0.309377, 85.037330, -24.000000, 30.000000, 11.000000, 23.705722, 100.000000, 1
52.000000, -0.350824, 87.409449, -24.000000, 30.000000, 11.000000, 23.736660, 100.000000, 2
53.000000, -1.414697, 89.781361, -24.000000, 30.000000, 11.000000, 23.701577, 100.000000, 2
54.000000, -2.514665, 92.144445, -24.000000, 30.000000, 11.000000, 23.560108, 100.000000, 2
55.000000, -3.962043, 94.487883, -24.000000, 30.000000, 11.000000, 23.308641, 100.000000, 2
56.000000, -4.680091, 96.798937, -24.000000, 30.000000, 11.000000, 22.912437, 100.000000, 2
57.000000, -6.023130, 99.066780, -24.000000, 30.000000, 11.000000, 22.444428, 100.000000, 2
58.000000, -7.278085, 101.281107, -24.000000, 30.000000, 11.000000, 21.842115, 100.000000, 2
59.000000, -8.193823, 103.428928, -24.000000, 30.000000, 11.000000, 21.114306, 100.000000, 2
60.000000, -9.002058, 105.499390, -24.000000, 30.000000, 11.000000, 20.294924, 100.000000, 2
61.000000, -9.748520, 107.483872, -24.000000, 30.000000, 11.000000, 19.394718, 100.000000, 2
62.000000, -10.107288, 109.374601, -24.000000, 30.000000, 11.000000, 18.419866, 100.000000, 2
63.000000, -10.594952, 111.166051, -24.000000, 30.000000, 11.000000, 17.409137, 100.000000, 2
64.000000, -11.525908, 112.853990, -24.000000, 30.000000, 11.000000, 16.349642, 100.000000, 2
65.000000, -12.353496, 114.431325, -24.000000, 30.000000, 11.000000, 15.197051, 100.000000, 2
66.000000, -13.248191, 115.889262, -24.000000, 30.000000, 11.000000, 13.961702, 100.000000, 2
67.000000, -14.465839, 117.219192, -24.000000, 30.000000, 11.000000, 12.636883, 100.000000, 2
68.000000, -15.644183, 118.410551, -24.000000, 30.000000, 11.000000, 11.190299, 100.000000, 2
69.000000, -16.125039, 119.451360, -24.000000, 30.000000, 11.000000, 9.625880, 100.000000, 2
70.000000, -17.565532, 120.333323, -24.000000, 30.000000, 11.000000, 8.013377, 100.000000, 2
71.000000, -18.380780, 121.046833, -24.000000, 30.000000, 11.000000, 6.256823, 100.000000, 2
72.000000, -19.242653, 121.580611, -24.000000, 30.000000, 11.000000, 4.418745, 100.000000, 2
73.000000, -20.616793, 121.926272, -24.000000, 30.000000, 11.000000, 2.494480, 100.000000, 2
74.000000, -21.074023, 122.072636, -24.000000, 30.000000, 11.000000, 0.432801, 100.000000, 2
75.000000, -21.660013, 122.094276, -24.000000, 30.000000, 11.000000, 0.000000, 100.000000, 2
76.000000, -22.240590, 122.094276, -24.000000, 30.000000, 11.000000, 0.000000, 100.000000, 2
77.000000, -23.335887, 122.094276, -24.000000, 30.000000, 11.000000, 0.000000, 100.000000, 2
78.000000, -23.876124, 122.094276, -24.000000, 30.000000, 11.000000, 0.000000, 100.000000, 2
