time, LA.acc, pos, decMax, accMax, vMax, vel, target, HA
0.000000, -0.194457, 0.000000, -10.000000, 7.000000, 25.000000, 0.000000, 100.000000, 0
1.000000, 0.419820, 0.000000, -10.000000, 7.000000, 25.000000, 0.000000, 100.000000, 0
2.000000, 2.181920, 0.002099, -10.000000, 7.000000, 25.000000, 0.041982, 100.000000, 0
3.000000, 1.761662, 0.017207, -10.000000, 7.000000, 25.000000, 0.260174, 100.000000, 0
4.000000, 2.358586, 0.052033, -10.000000, 7.000000, 25.000000, 0.436340, 100.000000, 0
5.000000, 4.198908, 0.107460, -10.000000, 7.000000, 25.000000, 0.672199, 100.000000, 0
6.000000, 4.879427, 0.195674, -10.000000, 7.000000, 25.000000, 1.092089, 100.000000, 0
7.000000, 5.092273, 0.329280, -10.000000, 7.000000, 25.000000, 1.580032, 100.000000, 0
8.000000, 6.508527, 0.512745, -10.000000, 7.000000, 25.000000, 2.089259, 100.000000, 0
9.000000, 7.696038, 0.754213, -10.000000, 7.000000, 25.000000, 2.740112, 100.000000, 0
10.000000, 5.994595, 1.066705, -10.000000, 7.000000, 25.000000, 3.509716, 100.000000, 0
11.000000, 6.951417, 1.447649, -10.000000, 7.000000, 25.000000, 4.109175, 100.000000, 0
12.000000, 6.843230, 1.893324, -10.000000, 7.000000, 25.000000, 4.804317, 100.000000, 0
13.000000, 6.498170, 2.407972, -10.000000, 7.000000, 25.000000, 5.488640, 100.000000, 0
14.000000, 6.436724, 2.989327, -10.000000, 7.000000, 25.000000, 6.138457, 100.000000, 0
15.000000, 6.718890, 3.635356, -10.000000, 7.000000, 25.000000, 6.782130, 100.000000, 0
16.000000, 6.295854, 4.347163, -10.000000, 7.000000, 25.000000, 7.454019, 100.000000, 0
17.000000, 7.101060, 5.124044, -10.000000, 7.000000, 25.000000, 8.083604, 100.000000, 0
18.000000, 8.224709, 5.967910, -10.000000, 7.000000, 25.000000, 8.793710, 100.000000, 0
19.000000, 7.155997, 6.888405, -10.000000, 7.000000, 25.000000, 9.616181, 100.000000, 0
