x, y, vx, vy, heading, l_x, l_y, l_vx, l_vy, l_heading, f_x, f_y, f_vx, f_vy, f_heading, r_x, r_y, r_vx, r_vy, r_heading, LA.steer, LA.acc, HA
179.445, 0.0, 25.167, 0.0, 0.0, 179.445, -4.0, 25.167, 0.0, 0.0, 201.153, 0.0, 21.23, 0.0, 0.0, 219.4, 4.544, 20.225, 3.157, 0.155, 0.0, 0, 2
183.64, 0.0, 25.167, 0.0, 0.0, 183.64, -4.0, 25.167, 0.0, 0.0, 204.675, 0.0, 20.965, 0.0, 0.0, 222.657, 5.325, 19.004, 4.236, 0.219, 0.0, 0, 2
187.834, 0.0, 25.167, 0.0, 0.0, 187.834, -4.0, 25.167, 0.0, 0.0, 208.153, 0.0, 20.709, 0.0, 0.0, 247.671, 4.0, 21.946, 0.0, 0.0, 0.0, 0, 2
192.028, 0.0, 25.167, 0.0, 0.0, 192.028, -4.0, 25.167, 0.0, 0.0, 211.589, 0.0, 20.466, 0.0, 0.0, 251.31, 4.0, 21.651, 0.0, 0.0, 0.0, 0, 2
196.223, 0.0, 25.167, 0.0, 0.0, 196.223, -4.0, 25.167, 0.0, 0.0, 214.985, 0.0, 20.238, 0.0, 0.0, 254.901, 4.0, 21.365, 0.0, 0.0, 0.0, 0, 2
200.417, 0.0, 25.167, 0.0, 0.0, 200.417, -4.0, 25.167, 0.0, 0.0, 218.345, 0.0, 20.024, 0.0, 0.0, 258.444, 4.0, 21.091, 0.0, 0.0, 0.0, 0, 2
204.612, 0.0, 25.167, 0.0, 0.0, 204.612, -4.0, 25.167, 0.0, 0.0, 221.67, 0.0, 19.827, 0.0, 0.0, 261.943, 4.0, 20.833, 0.0, 0.0, 0.0, 0, 2
208.806, 0.0, 25.167, 0.0, 0.0, 208.806, -4.0, 25.167, 0.0, 0.0, 224.962, 0.0, 19.643, 0.0, 0.0, 265.4, 4.0, 20.606, 0.0, 0.0, 0.0, 0, 2
213.0, 0.068, 25.163, 0.422, 0.017, 213.0, -3.932, 25.163, 0.422, 0.017, 228.225, 0.0, 19.474, 0.0, 0.0, 268.822, 4.0, 20.41, 0.0, 0.0, 0.02, 0, 2
217.192, 0.207, 25.152, 0.844, 0.034, 217.192, -3.793, 25.152, 0.844, 0.034, 231.461, 0.0, 19.318, 0.0, 0.0, 272.213, 4.0, 20.24, 0.0, 0.0, 0.02, 0, 2
221.381, 0.416, 25.135, 1.266, 0.05, 221.381, -3.584, 25.135, 1.266, 0.05, 234.672, 0.0, 19.174, 0.0, 0.0, 275.577, 4.0, 20.095, 0.0, 0.0, 0.02, 0, 2
225.566, 0.695, 25.11, 1.688, 0.067, 225.566, -3.305, 25.11, 1.688, 0.067, 237.859, 0.0, 19.042, 0.0, 0.0, 278.918, 4.0, 19.972, 0.0, 0.0, 0.02, 0, 2
229.751, 0.977, 25.11, 1.688, 0.067, 229.751, -3.023, 25.11, 1.688, 0.067, 241.025, 0.0, 18.921, 0.0, 0.0, 282.24, 4.0, 19.868, 0.0, 0.0, 0.0, 0, 2
233.936, 1.258, 25.11, 1.688, 0.067, 233.936, -2.742, 25.11, 1.688, 0.067, 244.171, 0.0, 18.81, 0.0, 0.0, 285.546, 4.0, 19.78, 0.0, 0.0, 0.0, 0, 2
238.121, 1.539, 25.11, 1.688, 0.067, 238.121, -2.461, 25.11, 1.688, 0.067, 247.3, 0.0, 18.708, 0.0, 0.0, 288.837, 4.0, 19.706, 0.0, 0.0, 0.0, 0, 2
242.306, 1.82, 25.11, 1.688, 0.067, 242.306, -2.18, 25.11, 1.688, 0.067, 250.412, 0.0, 18.614, 0.0, 0.0, 292.118, 4.0, 19.646, 0.0, 0.0, 0.0, 0, 2
246.491, 2.102, 25.11, 1.688, 0.067, 253.509, 0.0, 18.529, 0.0, 0.0, 295.321, 4.572, 19.328, 3.219, 0.165, 422.524, 7.939, 20.362, 0.176, 0.009, 0.0, 0, 2
250.676, 2.383, 25.11, 1.688, 0.067, 256.592, 0.0, 18.452, 0.0, 0.0, 298.488, 5.358, 19.048, 4.371, 0.226, 425.919, 7.958, 20.378, 0.121, 0.006, 0.0, 0, 2
254.862, 2.664, 25.11, 1.688, 0.067, 259.663, 0.0, 18.381, 0.0, 0.0, 355.701, 4.002, 19.25, -0.006, -0.0, 301.669, 6.039, 19.071, 4.064, 0.21, 0.0, 0, 2
259.046, 2.946, 25.11, 1.688, 0.067, 262.722, 0.0, 18.317, 0.0, 0.0, 358.918, 4.001, 19.381, -0.004, -0.0, 304.887, 6.579, 19.414, 3.353, 0.171, 0.0, 0, 2
263.232, 3.227, 25.11, 1.688, 0.067, 265.771, 0.0, 18.259, 0.0, 0.0, 362.156, 4.001, 19.503, -0.003, -0.0, 308.157, 6.988, 19.723, 2.581, 0.13, 0.0, 0, 2
267.416, 3.508, 25.11, 1.688, 0.067, 268.811, 0.0, 18.206, 0.0, 0.0, 365.413, 4.001, 19.615, -0.002, -0.0, 311.469, 7.287, 19.978, 1.908, 0.095, 0.0, 0, 2
271.602, 3.79, 25.11, 1.688, 0.067, 271.842, 0.0, 18.159, 0.0, 0.0, 368.689, 4.0, 19.719, -0.001, -0.0, 314.818, 7.503, 20.188, 1.377, 0.068, 0.0, 0, 2
275.787, 4.059, 25.115, 1.614, 0.064, 274.866, 0.0, 18.117, 0.0, 0.0, 371.982, 4.0, 19.815, -0.001, -0.0, 318.197, 7.655, 20.366, 0.976, 0.048, -0.004, 0, 2
279.975, 4.298, 25.126, 1.432, 0.057, 277.883, 0.0, 18.079, 0.0, 0.0, 375.29, 4.0, 19.903, -0.001, -0.0, 321.602, 7.762, 20.521, 0.685, 0.033, -0.009, 0, 2
284.164, 4.503, 25.137, 1.224, 0.049, 280.894, 0.0, 18.046, 0.0, 0.0, 378.612, 4.0, 19.984, -0.0, -0.0, 325.032, 7.837, 20.66, 0.476, 0.023, -0.01, 0, 2
288.355, 4.672, 25.147, 1.003, 0.04, 283.9, 0.0, 18.016, 0.0, 0.0, 381.947, 4.0, 20.058, -0.0, -0.0, 328.484, 7.888, 20.786, 0.329, 0.016, -0.01, 0, 2
