x, y, z, bx, by, bz, tx, ty, tz, end_width, LA.vx, LA.vy, LA.vz, LA.end, HA
0.03843862, 0.00074164744, 0.19739963, 0.08571545, 0.021793276, 0.01998953, -0.119491495, 0.01868494, 0.042109083, 3.4391274e-08, 0.9787943696033541, 1, -1, 0.527835679940528, 0
0.07464374, 0.02460712, 0.18606903, 0.08571533, 0.021793714, 0.019989435, -0.119491495, 0.01868494, 0.042109083, 0.0702739, 0.45384481109004254, -0.10855768462993286, -0.5969678460126127, -0.0401891698067974, 0
0.08937734, 0.03439181, 0.13040821, 0.08571529, 0.021794153, 0.019989418, -0.119491495, 0.01868494, 0.042109083, 0.05306701, -0.37940764792707704, -0.4428099707761275, -0.9561148284946916, 0.689562961090458, 0
0.09659854, 0.026125466, 0.07000825, 0.08571563, 0.021794528, 0.019989636, -0.119491495, 0.01868494, 0.042109083, 0.07672537, 0.6112120506563468, 0.48008186382182116, 0.028669988352184483, 0.6653030077761174, 0
0.09627489, 0.028123327, 0.009578564, 0.08571593, 0.021794528, 0.019989932, -0.119491495, 0.01868494, 0.042109083, 0.07960191, -1, -0.41563068896365607, 0.7435486850724011, -0.27725156516587657, 0
0.06422179, 0.019466119, 0.0103018405, 0.062649906, 0.030677184, 0.027391141, -0.119491495, 0.01868494, 0.042109083, 0.035915196, -1, -0.0615366478978657, 0.5872980613861717, -0.9350015370296145, 0
0.040596098, 0.022837747, 0.011043173, 0.03758752, 0.03787882, 0.02635183, -0.119491495, 0.01868494, 0.042109083, 0.03688953, -1, 0.18596579182332612, 0.06276893896731106, -0.22855592441995043, 0
-0.0101376325, 0.01372595, 0.011155507, -0.0128692025, 0.02983339, 0.02774033, -0.119491495, 0.01868494, 0.042109083, 0.038497716, -1, -0.37547352885005714, 1, -0.6684115870347942, 0
-0.0518107, 0.021679575, 0.02668686, -0.054063912, 0.018054029, 0.043089494, -0.119491495, 0.01868494, 0.042109083, 0.03873763, -1, -1, -0.8396360878125261, -1, 0
-0.081686236, 0.013233734, 0.019267686, -0.0849992, 0.0059866165, 0.03423547, -0.119491495, 0.01868494, 0.042109083, 0.03938882, -1, 0.2923930440339409, -0.06983878988905798, -0.289923926149105, 0
-0.1237493, 0.02349242, 0.010723246, -0.12615289, 0.0072642136, 0.026812807, -0.119491495, 0.01868494, 0.042109083, 0.03995569, -0.547993499748246, 0.09967202229378111, -0.5648969067548919, -1, 0
-0.1237544, 0.023672508, 0.01077492, -0.12543152, 0.016870651, 0.026708277, -0.119491495, 0.01868494, 0.042109083, 0.039985456, 0.3231833307751435, -0.3165216455974498, 0.5091167017121537, -1, 0
-0.122709535, 0.023726713, 0.011492547, -0.12450079, 0.026456859, 0.02741033, -0.119491495, 0.01868494, 0.042109083, 0.04000036, 0.4238671338640358, -0.1016173701834756, 0.6392334758314523, -1, 0
-0.12235041, 0.02372331, 0.011751524, -0.12416812, 0.036025017, 0.027660137, -0.119491495, 0.01868494, 0.042109083, 0.04002546, -0.18935889191337837, -0.5851842580801898, -0.06701880924935656, -0.7692840158477541, 0
-0.12221687, 0.023645695, 0.011843627, -0.12404179, 0.042647377, 0.02774837, -0.119491495, 0.01868494, 0.042109083, 0.04013899, -0.06420652372136898, 0.5217875527731672, -0.4810800747549631, -1, 0
-0.12216642, 0.023574598, 0.011875626, -0.12399489, 0.04351588, 0.02777776, -0.119491495, 0.01868494, 0.042109083, 0.04016739, -0.1642986315442797, 0.022887826026301995, -0.4456134615124906, -1, 0
-0.122148365, 0.023549644, 0.0118860165, -0.12397887, 0.043201108, 0.027787331, -0.119491495, 0.01868494, 0.042109083, 0.04014649, -0.7847833880091387, -0.031239669180946283, 0.8361732260471296, -1, 0
-0.12214149, 0.023533905, 0.011888699, -0.12397274, 0.04288922, 0.027789563, -0.119491495, 0.01868494, 0.042109083, 0.04012955, -0.2268357224065488, -0.664801248887082, 0.8754066118068198, -1, 0
-0.12213868, 0.0235239, 0.011888742, -0.123970315, 0.04258052, 0.027789447, -0.119491495, 0.01868494, 0.042109083, 0.04011601, 0.24372561959466138, 0.6354220314066559, 0.1313596427987919, -1, 0
-0.12213738, 0.023517752, 0.011887922, -0.12396926, 0.04227506, 0.027788619, -0.119491495, 0.01868494, 0.042109083, 0.04010497, -0.14704466140676667, 0.9024568417157323, 0.5268772582586815, -1, 0
-0.12213667, 0.023514062, 0.011886859, -0.123968706, 0.04197278, 0.027787631, -0.119491495, 0.01868494, 0.042109083, 0.040095914, -0.771193944734769, -0.07187859828915959, 0.5942316532158485, -1, 0
-0.12213618, 0.023511944, 0.011885765, -0.12396834, 0.04167359, 0.027786655, -0.119491495, 0.01868494, 0.042109083, 0.040088315, -0.04430977247958678, 0.422159370505768, -0.7175726003068632, -1, 0
-0.1221358, 0.023510855, 0.011884703, -0.123968065, 0.041377377, 0.027785733, -0.119491495, 0.01868494, 0.042109083, 0.04008177, -0.8179161144742855, 0.5812925080696683, 0.15904986861042772, -0.801253393093156, 0
-0.12213547, 0.023510365, 0.011883695, -0.123967804, 0.041084006, 0.027784873, -0.119491495, 0.01868494, 0.042109083, 0.040076073, 0.685790767661923, 0.8084597684657588, 0.3068089470727936, -0.7236946142721334, 0
-0.12213513, 0.02351001, 0.011882748, -0.12396753, 0.04079336, 0.02778407, -0.119491495, 0.01868494, 0.042109083, 0.040071156, -0.3446319716512958, 0.3970176313033907, 0.12236062930630788, -1, 0
-0.122134835, 0.023509981, 0.011881846, -0.12396729, 0.04050532, 0.02778331, -0.119491495, 0.01868494, 0.042109083, 0.040066853, 0.5040826292536188, 0.45034473663213903, -0.34785761962377815, -1, 0
-0.12213455, 0.023510067, 0.011880989, -0.12396705, 0.04021977, 0.027782591, -0.119491495, 0.01868494, 0.042109083, 0.04006297, 0.8944452495262392, -0.44048626825086146, 0.43625762217875336, -1, 0
-0.12213424, 0.023509894, 0.011880188, -0.12396677, 0.039936602, 0.027781915, -0.119491495, 0.01868494, 0.042109083, 0.04005956, 0.6221844311436691, 0.2522134891876649, 0.15219766419637307, -1, 0
-0.12213392, 0.023509638, 0.011879426, -0.123966485, 0.039655704, 0.027781269, -0.119491495, 0.01868494, 0.042109083, 0.04005644, 0.4814580177381584, 0.8251504587543856, -0.027088134558365645, -1, 0
-0.12213361, 0.023509411, 0.011878696, -0.12396622, 0.039376993, 0.027780646, -0.119491495, 0.01868494, 0.042109083, 0.040053822, -0.04595701084999422, 0.6116031118889127, 0.44893713644489935, -1, 0
