time, LA.acc, pos, decMax, accMax, vMax, vel, target, HA
0.000000, 1.678393, 0.000000, -8.000000, 20.000000, 10.000000, 0.000000, 100.000000, 0
1.000000, 2.916411, 0.008392, -8.000000, 20.000000, 10.000000, 0.167839, 100.000000, 0
2.000000, 3.455387, 0.039758, -8.000000, 20.000000, 10.000000, 0.459480, 100.000000, 0
3.000000, 4.621208, 0.102983, -8.000000, 20.000000, 10.000000, 0.805019, 100.000000, 0
4.000000, 6.067570, 0.206591, -8.000000, 20.000000, 10.000000, 1.267140, 100.000000, 0
5.000000, 6.889869, 0.363643, -8.000000, 20.000000, 10.000000, 1.873897, 100.000000, 0
6.000000, 7.318054, 0.585482, -8.000000, 20.000000, 10.000000, 2.562884, 100.000000, 0
7.000000, 7.741948, 0.878360, -8.000000, 20.000000, 10.000000, 3.294689, 100.000000, 0
8.000000, 9.634979, 1.246539, -8.000000, 20.000000, 10.000000, 4.068884, 100.000000, 0
9.000000, 11.135411, 1.701602, -8.000000, 20.000000, 10.000000, 5.032382, 100.000000, 0
10.000000, 12.288414, 2.260518, -8.000000, 20.000000, 10.000000, 6.145923, 100.000000, 0
11.000000, 13.646869, 2.936552, -8.000000, 20.000000, 10.000000, 7.374765, 100.000000, 0
12.000000, 14.683497, 3.742263, -8.000000, 20.000000, 10.000000, 8.739451, 100.000000, 0
13.000000, 13.284522, 4.689625, -8.000000, 20.000000, 10.000000, 10.207801, 100.000000, 1
14.000000, 11.886360, 5.776828, -8.000000, 20.000000, 10.000000, 11.536253, 100.000000, 1
15.000000, 10.974343, 6.989885, -8.000000, 20.000000, 10.000000, 12.724889, 100.000000, 1
16.000000, 9.469760, 8.317246, -8.000000, 20.000000, 10.000000, 13.822324, 100.000000, 1
17.000000, 8.610216, 9.746827, -8.000000, 20.000000, 10.000000, 14.769300, 100.000000, 1
18.000000, 7.772056, 11.266808, -8.000000, 20.000000, 10.000000, 15.630321, 100.000000, 1
19.000000, 7.726688, 12.868701, -8.000000, 20.000000, 10.000000, 16.407527, 100.000000, 1
20.000000, 6.502791, 14.548087, -8.000000, 20.000000, 10.000000, 17.180196, 100.000000, 1
21.000000, 4.926582, 16.298620, -8.000000, 20.000000, 10.000000, 17.830475, 100.000000, 1
22.000000, 2.884758, 18.106301, -8.000000, 20.000000, 10.000000, 18.323133, 100.000000, 1
23.000000, 1.039822, 19.953038, -8.000000, 20.000000, 10.000000, 18.611609, 100.000000, 1
24.000000, 1.041554, 21.819398, -8.000000, 20.000000, 10.000000, 18.715591, 100.000000, 1
25.000000, 0.302596, 23.696165, -8.000000, 20.000000, 10.000000, 18.819746, 100.000000, 1
26.000000, 0.012546, 25.579652, -8.000000, 20.000000, 10.000000, 18.850006, 100.000000, 1
27.000000, 0.116550, 27.464715, -8.000000, 20.000000, 10.000000, 18.851261, 100.000000, 1
28.000000, 0.507325, 29.350424, -8.000000, 20.000000, 10.000000, 18.862916, 100.000000, 1
29.000000, -0.199562, 31.239252, -8.000000, 20.000000, 10.000000, 18.913648, 100.000000, 1
30.000000, -0.003653, 33.129619, -8.000000, 20.000000, 10.000000, 18.893692, 100.000000, 1
31.000000, 0.770059, 35.018970, -8.000000, 20.000000, 10.000000, 18.893327, 100.000000, 1
32.000000, 0.732727, 36.912153, -8.000000, 20.000000, 10.000000, 18.970333, 100.000000, 1
33.000000, 0.296449, 38.812850, -8.000000, 20.000000, 10.000000, 19.043605, 100.000000, 1
34.000000, -0.141192, 40.718693, -8.000000, 20.000000, 10.000000, 19.073250, 100.000000, 1
35.000000, -0.269358, 42.625312, -8.000000, 20.000000, 10.000000, 19.059131, 100.000000, 1
36.000000, -0.207672, 44.529878, -8.000000, 20.000000, 10.000000, 19.032195, 100.000000, 1
37.000000, -0.247936, 46.432060, -8.000000, 20.000000, 10.000000, 19.011428, 100.000000, 1
38.000000, -0.168106, 48.331963, -8.000000, 20.000000, 10.000000, 18.986634, 100.000000, 1
39.000000, -0.875160, 50.229786, -8.000000, 20.000000, 10.000000, 18.969824, 100.000000, 1
40.000000, 0.409624, 52.122392, -8.000000, 20.000000, 10.000000, 18.882308, 100.000000, 1
41.000000, 0.003683, 54.012671, -8.000000, 20.000000, 10.000000, 18.923270, 100.000000, 1
42.000000, 0.278543, 55.905016, -8.000000, 20.000000, 10.000000, 18.923638, 100.000000, 1
43.000000, -0.724185, 57.798773, -8.000000, 20.000000, 10.000000, 18.951493, 100.000000, 1
44.000000, 0.102987, 59.690301, -8.000000, 20.000000, 10.000000, 18.879074, 100.000000, 1
45.000000, -0.120441, 61.578724, -8.000000, 20.000000, 10.000000, 18.889373, 100.000000, 1
46.000000, 0.300321, 63.467059, -8.000000, 20.000000, 10.000000, 18.877329, 100.000000, 1
47.000000, -0.069485, 65.356293, -8.000000, 20.000000, 10.000000, 18.907361, 100.000000, 1
48.000000, -0.464704, 67.246682, -8.000000, 20.000000, 10.000000, 18.900412, 100.000000, 1
49.000000, 0.819261, 69.134400, -8.000000, 20.000000, 10.000000, 18.853942, 100.000000, 1
50.000000, 0.292451, 71.023890, -8.000000, 20.000000, 10.000000, 18.935868, 100.000000, 1
51.000000, 0.068306, 72.918939, -8.000000, 20.000000, 10.000000, 18.965113, 100.000000, 1
52.000000, 0.191557, 74.815792, -8.000000, 20.000000, 10.000000, 18.971944, 100.000000, 1
53.000000, -1.177715, 76.713944, -8.000000, 20.000000, 10.000000, 18.991099, 100.000000, 1
54.000000, -2.698827, 78.607166, -8.000000, 20.000000, 10.000000, 18.873328, 100.000000, 2
55.000000, -4.516164, 80.481004, -8.000000, 20.000000, 10.000000, 18.603445, 100.000000, 2
56.000000, -5.266905, 82.318768, -8.000000, 20.000000, 10.000000, 18.151829, 100.000000, 2
57.000000, -6.553914, 84.107616, -8.000000, 20.000000, 10.000000, 17.625138, 100.000000, 2
58.000000, -7.254338, 85.837361, -8.000000, 20.000000, 10.000000, 16.969747, 100.000000, 2
59.000000, -8.581191, 87.498064, -8.000000, 20.000000, 10.000000, 16.244313, 100.000000, 2
60.000000, -7.923564, 89.079589, -8.000000, 20.000000, 10.000000, 15.386194, 100.000000, 2
61.000000, -8.191500, 90.578590, -8.000000, 20.000000, 10.000000, 14.593838, 100.000000, 2
62.000000, -7.774161, 91.997017, -8.000000, 20.000000, 10.000000, 13.774688, 100.000000, 2
63.000000, -8.591001, 93.335615, -8.000000, 20.000000, 10.000000, 12.997271, 100.000000, 2
64.000000, -8.903060, 94.592387, -8.000000, 20.000000, 10.000000, 12.138171, 100.000000, 2
