x, y, z, bx, by, bz, tx, ty, tz, end_width, LA.vx, LA.vy, LA.vz, LA.end, HA
0.03843862, 0.00074164744, 0.19739963, 0.10515414, 0.09874541, 0.01998953, -0.082540244, 0.11569065, 0.20466423, 3.4391274e-08, 0.99256194, 0.9929817, -0.987292, 0.99170256, 0
0.07982434, 0.02610984, 0.18852113, 0.10515402, 0.09874585, 0.019989435, -0.082540244, 0.11569065, 0.20466423, 0.070273824, 0.98632014, 0.94258666, -0.9947963, 0.9954629, 0
0.098427884, 0.07035151, 0.13514835, 0.10515398, 0.09874629, 0.019989418, -0.082540244, 0.11569065, 0.20466423, 0.0788175, 0.9475498, 0.61377597, -0.9990848, 0.9989033, 0
0.11318864, 0.09320951, 0.076764576, 0.10515425, 0.09874671, 0.01998957, -0.082540244, 0.11569065, 0.20466423, 0.079856314, 0.3914789, 0.085048676, -0.9683231, 0.9969075, 0
0.11313407, 0.094846524, 0.015395886, 0.1051546, 0.09874671, 0.019989919, -0.082540244, 0.11569065, 0.20466423, 0.07998251, -0.999482, 0.093927145, 0.99999654, -1.0, 0
0.08282555, 0.100092515, 0.008764196, 0.085259385, 0.08823456, 0.025967611, -0.082540244, 0.11569065, 0.20466423, 0.035581972, -0.98083556, 0.38052607, 0.9975256, -0.9983595, 0
0.04752648, 0.11375822, 0.029160496, 0.049462896, 0.0965677, 0.04728867, -0.082540244, 0.11569065, 0.20466423, 0.03638466, -0.966352, -0.16463774, 0.999419, -0.999528, 0
0.014492327, 0.11014767, 0.056715563, 0.018282179, 0.11406025, 0.07442364, -0.082540244, 0.11569065, 0.20466423, 0.035373695, -0.97355825, 0.31889725, 0.99504554, -0.9693017, 0
-0.022431891, 0.12005391, 0.085711114, -0.018126028, 0.12848641, 0.10355332, -0.082540244, 0.11569065, 0.20466423, 0.03559763, -0.68753314, -0.18562096, 0.99726033, -0.97701323, 0
-0.05197582, 0.11454082, 0.11624939, -0.047271732, 0.13045666, 0.13426429, -0.082540244, 0.11569065, 0.20466423, 0.035326123, -0.7307404, 0.17293489, 0.9934592, -0.9870047, 0
-0.08082476, 0.12066751, 0.14845258, -0.075815625, 0.12561026, 0.16625549, -0.082540244, 0.11569065, 0.20466423, 0.0350346, -0.23455447, -0.2027793, 0.7128086, -0.9562747, 0
-0.08835354, 0.11330911, 0.17833315, -0.08358265, 0.12182997, 0.19522215, -0.082540244, 0.11569065, 0.20466423, 0.034951776, 0, 0, 0, -1, 0
-0.08810105, 0.11330762, 0.17892371, -0.08340542, 0.11805559, 0.1951851, -0.082540244, 0.11569065, 0.20466423, 0.034909744, 0, 0, 0, -1, 0
-0.088147424, 0.11331045, 0.17883722, -0.08342259, 0.11428378, 0.19514652, -0.082540244, 0.11569065, 0.20466423, 0.034890234, 0, 0, 0, -1, 0
-0.08816652, 0.113328084, 0.17881979, -0.08342748, 0.11051831, 0.19512644, -0.082540244, 0.11569065, 0.20466423, 0.034880284, 0, 0, 0, -1, 0
-0.0881787, 0.11336076, 0.17881367, -0.08342814, 0.10675954, 0.19511802, -0.082540244, 0.11569065, 0.20466423, 0.034874547, 0, 0, 0, -1, 0
-0.0881921, 0.11340729, 0.1788105, -0.08341657, 0.10300903, 0.19510873, -0.082540244, 0.11569065, 0.20466423, 0.034877997, 0, 0, 0, -1, 0
-0.088215195, 0.11349787, 0.17880908, -0.083423845, 0.09932607, 0.19510429, -0.082540244, 0.11569065, 0.20466423, 0.03489453, 0, 0, 0, -1, 0
-0.08823893, 0.113600425, 0.17881042, -0.083443895, 0.0982381, 0.19510451, -0.082540244, 0.11569065, 0.20466423, 0.03491102, 0, 0, 0, -1, 0
-0.08826088, 0.113693394, 0.17881233, -0.083464496, 0.09821573, 0.1951055, -0.082540244, 0.11569065, 0.20466423, 0.03488288, 0, 0, 0, -1, 0
-0.08827985, 0.1137669, 0.17881392, -0.083483845, 0.09834, 0.19510694, -0.082540244, 0.11569065, 0.20466423, 0.034881644, 0, 0, 0, -1, 0
-0.0882969, 0.11383099, 0.17881593, -0.083501205, 0.0984665, 0.19510883, -0.082540244, 0.11569065, 0.20466423, 0.03488125, 0, 0, 0, -1, 0
-0.088312745, 0.11389013, 0.17881833, -0.083517335, 0.098590046, 0.19511119, -0.082540244, 0.11569065, 0.20466423, 0.034880795, 0, 0, 0, -1, 0
-0.088327825, 0.11394615, 0.17882097, -0.08353266, 0.09871069, 0.19511382, -0.082540244, 0.11569065, 0.20466423, 0.034880374, 0, 0, 0, -1, 0
-0.08834237, 0.11400003, 0.17882375, -0.08354742, 0.09882849, 0.19511662, -0.082540244, 0.11569065, 0.20466423, 0.034880012, 0, 0, 0, -1, 0
-0.088356525, 0.11405234, 0.17882659, -0.083561756, 0.09894344, 0.1951195, -0.082540244, 0.11569065, 0.20466423, 0.034879703, 0, 0, 0, -1, 0
-0.08837039, 0.11410347, 0.17882945, -0.0835758, 0.09905561, 0.19512242, -0.082540244, 0.11569065, 0.20466423, 0.03487944, 0, 0, 0, -1, 0
-0.088384, 0.11415364, 0.17883232, -0.08358954, 0.09916503, 0.19512536, -0.082540244, 0.11569065, 0.20466423, 0.03487921, 0, 0, 0, -1, 0
-0.08839741, 0.114203036, 0.17883518, -0.0836031, 0.09927175, 0.19512828, -0.082540244, 0.11569065, 0.20466423, 0.034879014, 0, 0, 0, -1, 0
-0.08841067, 0.11425179, 0.17883804, -0.08361646, 0.09937582, 0.1951312, -0.082540244, 0.11569065, 0.20466423, 0.034878843, 0, 0, 0, -1, 0
