time, LA.acc, pos, decMax, accMax, vMax, vel, target, dns, HA
0.000000, 0.444567, 0.000000, -8.000000, 5.000000, 15.000000, 0.000000, 100.000000, 100.000000, 0
1.000000, 1.904722, 0.002223, -8.000000, 5.000000, 15.000000, 0.044457, 100.000000, 99.997777, 0
2.000000, 2.168651, 0.016192, -8.000000, 5.000000, 15.000000, 0.234929, 100.000000, 99.983808, 0
3.000000, 2.949495, 0.050528, -8.000000, 5.000000, 15.000000, 0.451794, 100.000000, 99.949472, 0
4.000000, 3.500278, 0.110455, -8.000000, 5.000000, 15.000000, 0.746743, 100.000000, 99.889545, 0
5.000000, 4.411626, 0.202631, -8.000000, 5.000000, 15.000000, 1.096771, 100.000000, 99.797369, 0
6.000000, 4.339647, 0.334366, -8.000000, 5.000000, 15.000000, 1.537934, 100.000000, 99.665634, 0
7.000000, 3.814341, 0.509858, -8.000000, 5.000000, 15.000000, 1.971899, 100.000000, 99.490142, 0
8.000000, 5.470866, 0.726119, -8.000000, 5.000000, 15.000000, 2.353333, 100.000000, 99.273881, 0
9.000000, 5.337488, 0.988807, -8.000000, 5.000000, 15.000000, 2.900419, 100.000000, 99.011193, 0
10.000000, 5.819870, 1.305536, -8.000000, 5.000000, 15.000000, 3.434168, 100.000000, 98.694464, 0
11.000000, 4.041379, 1.678052, -8.000000, 5.000000, 15.000000, 4.016155, 100.000000, 98.321948, 0
12.000000, 5.992034, 2.099875, -8.000000, 5.000000, 15.000000, 4.420293, 100.000000, 97.900125, 0
13.000000, 4.353369, 2.571864, -8.000000, 5.000000, 15.000000, 5.019496, 100.000000, 97.428136, 0
14.000000, 4.217763, 3.095581, -8.000000, 5.000000, 15.000000, 5.454833, 100.000000, 96.904419, 0
15.000000, 4.927652, 3.662153, -8.000000, 5.000000, 15.000000, 5.876609, 100.000000, 96.337847, 0
16.000000, 5.206806, 4.274452, -8.000000, 5.000000, 15.000000, 6.369375, 100.000000, 95.725548, 0
17.000000, 5.006397, 4.937424, -8.000000, 5.000000, 15.000000, 6.890055, 100.000000, 95.062576, 0
18.000000, 5.912107, 5.651461, -8.000000, 5.000000, 15.000000, 7.390695, 100.000000, 94.348539, 0
19.000000, 4.599981, 6.420091, -8.000000, 5.000000, 15.000000, 7.981906, 100.000000, 93.579909, 0
20.000000, 5.295837, 7.241282, -8.000000, 5.000000, 15.000000, 8.441904, 100.000000, 92.758718, 0
21.000000, 4.682417, 8.111951, -8.000000, 5.000000, 15.000000, 8.971487, 100.000000, 91.888049, 0
