time, LA.acc, pos, decMax, accMax, vMax, vel, target, dns, HA
0.000000, 0.571933, 0.000000, -24.000000, 30.000000, 11.000000, 0.000000, 100.000000, 100.000000, 0
1.000000, 1.340974, 0.002860, -24.000000, 30.000000, 11.000000, 0.057193, 100.000000, 99.997140, 0
2.000000, 2.633008, 0.015284, -24.000000, 30.000000, 11.000000, 0.191291, 100.000000, 99.984716, 0
3.000000, 3.377209, 0.047578, -24.000000, 30.000000, 11.000000, 0.454591, 100.000000, 99.952422, 0
4.000000, 4.155137, 0.109923, -24.000000, 30.000000, 11.000000, 0.792312, 100.000000, 99.890077, 0
5.000000, 5.429015, 0.209930, -24.000000, 30.000000, 11.000000, 1.207826, 100.000000, 99.790070, 0
6.000000, 6.745361, 0.357858, -24.000000, 30.000000, 11.000000, 1.750728, 100.000000, 99.642142, 0
7.000000, 8.000822, 0.566657, -24.000000, 30.000000, 11.000000, 2.425264, 100.000000, 99.433343, 0
8.000000, 8.262408, 0.849188, -24.000000, 30.000000, 11.000000, 3.225346, 100.000000, 99.150812, 0
9.000000, 9.688650, 1.213034, -24.000000, 30.000000, 11.000000, 4.051587, 100.000000, 98.786966, 0
10.000000, 10.765906, 1.666636, -24.000000, 30.000000, 11.000000, 5.020452, 100.000000, 98.333364, 0
11.000000, 11.654680, 2.222511, -24.000000, 30.000000, 11.000000, 6.097042, 100.000000, 97.777489, 0
12.000000, 12.267751, 2.890489, -24.000000, 30.000000, 11.000000, 7.262510, 100.000000, 97.109511, 0
13.000000, 14.462383, 3.678078, -24.000000, 30.000000, 11.000000, 8.489285, 100.000000, 96.321922, 0
14.000000, 15.747320, 4.599319, -24.000000, 30.000000, 11.000000, 9.935524, 100.000000, 95.400681, 0
15.000000, 15.382452, 5.671608, -24.000000, 30.000000, 11.000000, 11.510256, 100.000000, 94.328392, 1
16.000000, 14.155837, 6.899546, -24.000000, 30.000000, 11.000000, 13.048501, 100.000000, 93.100454, 1
17.000000, 13.213685, 8.275175, -24.000000, 30.000000, 11.000000, 14.464085, 100.000000, 91.724825, 1
18.000000, 12.913010, 9.787652, -24.000000, 30.000000, 11.000000, 15.785453, 100.000000, 90.212348, 1
19.000000, 12.182461, 11.430762, -24.000000, 30.000000, 11.000000, 17.076754, 100.000000, 88.569238, 1
20.000000, 10.942225, 13.199350, -24.000000, 30.000000, 11.000000, 18.295000, 100.000000, 86.800650, 1
21.000000, 9.787468, 15.083561, -24.000000, 30.000000, 11.000000, 19.389223, 100.000000, 84.916439, 1
