x, y, z, bx, by, bz, tx, ty, tz, end_width, LA.vx, LA.vy, LA.vz, LA.end, HA
0.03843862, 0.00074164744, 0.19739963, 0.12672165, -0.00026759642, 0.01998953, -0.14955649, -0.020278342, 0.16387735, 3.4391274e-08, -0.9523117462499218, -0.12201193559429205, -0.785025163253217, -0.9154055734069522, 1
0.010238201, -0.0038354977, 0.19066451, 0.12672153, -0.00026715826, 0.019989435, -0.14955649, -0.020278342, 0.16387735, -5.086738e-09, -0.6874305081414956, -0.35994246377037864, 0.20296649504544467, -0.5914298975701436, 1
-0.01591553, -0.0075368257, 0.18575408, 0.12672149, -0.00026672013, 0.019989418, -0.14955649, -0.020278342, 0.16387735, -1.7349595e-09, -0.7680720748741372, -0.08685963635043775, 0.42910818021534614, -1, 1
-0.038546734, -0.010440861, 0.18149126, 0.12672146, -0.00026628198, 0.019989414, -0.14955649, -0.020278342, 0.16387735, -1.29589e-09, -0.5852838213214668, 0.14312384520912694, 0.23078680225567372, -0.8369257654360648, 1
-0.057861507, -0.012709403, 0.17798331, 0.12672143, -0.00026584382, 0.019989412, -0.14955649, -0.020278342, 0.16387735, -1.0826162e-09, -0.609377349063365, -0.3109172062671737, 0.01501791783801941, -0.8399005935540632, 1
-0.074161135, -0.014466526, 0.17508793, 0.1267214, -0.0002654057, 0.019989412, -0.14955649, -0.020278342, 0.16387735, -4.2005546e-10, -0.1484523344827429, 0.18543329228190406, 0.2380406012859243, -0.9625822311641906, 1
-0.08777116, -0.01582307, 0.17273043, 0.12672137, -0.00026496753, 0.019989412, -0.14955649, -0.020278342, 0.16387735, -1.9283929e-10, -0.7807111983876445, 0.5586178652895282, 0.4942736660636594, -0.7666036235910414, 1
-0.09906881, -0.01686747, 0.17082053, 0.12672135, -0.0002645294, 0.019989412, -0.14955649, -0.020278342, 0.16387735, -2.577412e-10, -0.28495807618836466, 0.21629678809803599, 0.09989840163487568, -0.670567918572538, 1
-0.10838848, -0.01767035, 0.16928783, 0.12672132, -0.00026409124, 0.019989412, -0.14955649, -0.020278342, 0.16387735, -1.4013565e-10, 0.2320693227933064, -0.004311393869305338, 0.2180510181603433, -1, 1
-0.116045915, -0.0182866, 0.16806595, 0.1267213, -0.0002636531, 0.019989412, -0.14955649, -0.020278342, 0.16387735, -7.904818e-11, -0.40739673004896126, 0.28558715262246737, 0.09066481253787766, -0.9183744141371224, 1
