x, y, vx, vy, heading, l_x, l_y, l_vx, l_vy, l_heading, f_x, f_y, f_vx, f_vy, f_heading, r_x, r_y, r_vx, r_vy, r_heading, LA.steer, LA.acc, HA
33.593, 3.998, 17.971, 0.014, 0.001, 19.307, -3.998, 0.829, -0.014, 0.0, 100, 0, 0, 0, 0, 66.457, 10.502, -17.371, -0.014, 0.0, -0.022, -1.693, 0
37.166, 4.037, 17.788, 0.155, 0.009, 19.396, -4.037, -0.094, -0.155, 0.0, 100, 0, 0, 0, 0, 63.054, 10.463, -16.588, -0.155, 0.0, 0.043, -0.241, 0
40.707, 4.062, 17.638, 0.141, 0.008, 19.326, -4.062, -0.713, -0.141, 0.0, 100, 0, 0, 0, 0, 59.803, 10.438, -15.838, -0.141, 0.0, 0.018, -0.159, 0
44.224, 4.06, 17.607, -0.001, -0.0, 19.145, -4.06, -1.238, 0.001, 0.0, 100, 0, 0, 0, 0, 56.696, 10.44, -15.207, 0.001, 0.0, 0.004, 1.47, 0
47.747, 4.091, 17.578, 0.114, 0.006, 18.861, -4.091, -1.582, -0.114, 0.0, 41.65, -1.615, 3.561, 3.372, 0.163, 53.702, 10.409, -14.579, -0.114, 0.0, -0.059, 1.29, 0
51.273, 4.125, 17.716, 0.159, 0.009, 18.514, -4.125, -1.943, -0.159, 0.0, 42.383, -1.138, 3.614, 2.401, 0.119, 50.826, 10.375, -14.118, -0.159, 0.0, 0.002, 0.754, 0
54.813, 4.199, 17.656, 0.294, 0.017, 18.143, -4.199, -1.63, -0.294, 0.0, 43.13, -0.861, 3.806, 1.482, 0.083, 48.056, 10.301, -13.461, -0.294, 0.0, -0.035, -1.684, 0
58.348, 4.295, 17.671, 0.447, 0.025, 17.84, -4.295, -1.331, -0.447, 0.0, 43.899, -0.721, 3.879, 0.743, 0.055, 45.409, 10.205, -12.88, -0.447, 0.0, -0.035, 0.513, 0
61.884, 4.338, 17.623, 0.28, 0.016, 17.596, -4.338, -0.991, -0.28, 0.0, 44.68, -0.611, 3.987, 0.501, 0.036, 42.881, 10.162, -12.24, -0.28, 0.0, 0.017, -1.408, 0
65.437, 4.365, 17.847, 0.126, 0.007, 17.393, -4.365, -0.943, -0.126, 0.0, 45.454, -0.538, 3.811, 0.379, 0.023, 40.453, 10.135, -11.876, -0.126, 0.0, -0.016, 1.301, 0
69.017, 4.359, 17.879, -0.014, -0.001, 17.215, -4.359, -0.724, 0.014, 0.0, 46.21, -0.469, 3.816, 0.338, 0.015, 38.117, 10.141, -11.325, 0.014, 0.0, 0.028, -1.343, 0
72.597, 4.331, 17.975, -0.125, -0.007, 17.085, -4.331, -0.589, 0.125, 0.0, 46.971, -0.401, 3.753, 0.331, 0.009, 35.895, 10.169, -10.847, 0.125, 0.0, -0.013, -1.289, 0
76.174, 4.347, 17.864, 0.01, 0.001, 17.004, -4.347, -0.266, -0.01, 0.0, 47.743, -0.391, 3.892, 0.121, 0.006, 33.791, 10.153, -10.171, -0.01, 0.0, 0.005, -1.562, 0
79.734, 4.293, 17.85, -0.223, -0.012, 16.98, -4.293, -0.058, 0.223, 0.0, 48.536, -0.32, 3.931, 0.306, 0.004, 31.816, 10.207, -9.604, 0.223, 0.0, 0.012, 2.585, 0
83.309, 4.269, 17.954, -0.151, -0.008, 16.979, -4.269, 0.015, 0.151, 0.0, 49.32, -0.287, 3.85, 0.203, 0.002, 29.936, 10.231, -9.169, 0.151, 0.0, 0.086, 1.316, 0
86.905, 4.241, 17.997, -0.161, -0.009, 16.99, -4.241, 0.133, 0.161, 0.0, 50.086, -0.252, 3.827, 0.194, 0.001, 28.14, 10.259, -8.69, 0.161, 0.0, 0.074, 0.789, 0
90.499, 4.177, 17.958, -0.298, -0.017, 17.034, -4.177, 0.318, 0.298, 0.0, 50.858, -0.184, 3.884, 0.319, 0.001, 26.449, 10.323, -8.149, 0.298, 0.0, -0.023, -0.586, 0
94.088, 4.144, 17.95, -0.175, -0.01, 17.111, -4.144, 0.458, 0.175, 0.0, 51.638, -0.148, 3.908, 0.187, 0.001, 24.862, 10.356, -7.66, 0.175, 0.0, -0.012, -0.473, 0
97.686, 4.115, 18.089, -0.12, -0.007, 17.206, -4.115, 0.439, 0.12, 0.0, 52.414, -0.118, 3.784, 0.128, 0.0, 23.362, 10.385, -7.342, 0.12, 0.0, 0.024, -1.319, 0
101.298, 4.053, 18.141, -0.215, -0.012, 17.308, -4.053, 0.495, 0.215, 0.0, 53.178, -0.055, 3.745, 0.22, 0.0, 21.935, 10.447, -6.963, 0.215, 0.0, 0.015, 3.484, 0
104.92, 4.004, 18.052, -0.254, -0.014, 17.424, -4.004, 0.719, 0.254, 0.0, 53.934, -0.005, 3.846, 0.258, 0.0, 20.583, 10.496, -6.47, 0.254, 0.0, 0.049, -0.719, 0
108.522, 3.965, 18.035, -0.124, -0.007, 17.587, -3.965, 0.864, 0.124, 0.0, 54.712, 0.034, 3.873, 0.126, 0.0, 19.328, 10.535, -6.08, 0.124, 0.0, 0.011, -0.136, 0
112.147, 3.985, 18.143, -0.001, -0.0, 17.752, -3.985, 0.874, 0.001, 0.0, 55.469, 0.014, 3.775, 0.002, 0.0, 18.124, 10.515, -5.841, 0.001, 0.0, -0.013, 0.803, 0
115.762, 4.034, 18.099, 0.192, 0.011, 17.949, -4.034, 1.022, -0.192, 0.0, 56.239, -0.034, 3.827, -0.191, 0.0, 16.996, 10.466, -5.481, -0.192, 0.0, 0.016, -1.44, 0
119.376, 4.106, 18.096, 0.349, 0.019, 18.167, -4.106, 1.119, -0.349, 0.0, 57.011, -0.106, 3.838, -0.348, 0.0, 15.93, 10.394, -5.191, -0.349, 0.0, -0.139, -1.604, 1
122.995, 3.96, 18.121, -0.553, -0.031, 18.398, -3.96, 1.18, 0.553, 0.0, 57.779, 0.04, 3.82, 0.554, 0.0, 14.914, 10.54, -4.955, 0.553, 0.0, 0.04, 1.102, 0
126.59, 3.892, 17.884, -0.37, -0.021, 18.671, -3.892, 1.493, 0.37, 0.0, 58.574, 0.108, 4.064, 0.37, 0.0, 13.973, 10.608, -4.485, 0.37, 0.0, 0.012, -1.591, 0
130.182, 3.855, 17.94, -0.141, -0.008, 18.959, -3.855, 1.505, 0.141, 0.0, 59.371, 0.145, 4.013, 0.141, 0.0, 13.078, 10.645, -4.333, 0.141, 0.0, 0.006, -2.363, 0
133.806, 3.84, 18.243, -0.075, -0.004, 19.23, -3.84, 1.262, 0.075, 0.0, 60.138, 0.16, 3.714, 0.075, 0.0, 12.191, 10.66, -4.453, 0.075, 0.0, 0.016, 1.09, 0
137.471, 3.873, 18.376, 0.094, 0.005, 19.471, -3.873, 1.185, -0.094, 0.0, 60.865, 0.127, 3.586, -0.094, 0.0, 11.298, 10.629, -4.423, -0.088, 0.0, 0.045, -0.807, 0
141.121, 3.883, 18.167, 0.044, 0.002, 19.736, -3.883, 1.443, -0.044, 0.0, 61.607, 0.117, 3.799, -0.044, 0.0, 10.45, 10.602, -4.071, -0.113, -0.005, -0.016, 1.572, 1
144.756, 3.705, 18.152, -0.786, -0.043, 20.027, -3.705, 1.501, 0.786, 0.0, 62.366, 0.295, 3.818, 0.786, 0.0, 9.645, 10.728, -3.933, 0.57, -0.015, 0.012, 2.113, 0
148.34, 3.631, 17.854, -0.439, -0.025, 20.377, -3.631, 1.837, 0.439, 0.0, 63.176, 0.369, 4.118, 0.439, 0.0, 8.913, 10.715, -3.53, 0.047, -0.027, -0.018, -0.321, 0
151.899, 3.566, 17.798, -0.359, -0.02, 20.76, -3.566, 1.928, 0.359, 0.0, 64.012, 0.434, 4.178, 0.359, 0.0, 8.226, 10.654, -3.385, -0.219, -0.04, 0.005, 1.051, 0
155.47, 3.508, 17.955, -0.3, -0.017, 21.136, -3.508, 1.801, 0.3, 0.0, 64.836, 0.492, 4.023, 0.3, 0.0, 7.542, 10.55, -3.469, -0.466, -0.053, -0.032, 0.286, 1
159.05, 3.258, 17.986, -1.09, -0.061, 21.51, -3.258, 1.797, 1.09, 0.0, 65.652, 0.742, 3.994, 1.09, 0.0, 6.862, 10.6, -3.44, 0.142, -0.065, -0.075, 1.745, 1
162.658, 2.958, 18.134, -1.477, -0.081, 21.861, -2.958, 1.675, 1.477, 0.0, 66.44, 1.042, 3.849, 1.477, 0.0, 6.165, 10.666, -3.539, 0.354, -0.077, 0.009, 1.515, 0
166.3, 2.78, 18.341, -0.941, -0.051, 22.182, -2.78, 1.489, 0.941, 0.0, 67.195, 1.22, 3.643, 0.941, 0.0, 5.443, 10.58, -3.707, -0.342, -0.087, -0.041, 1.049, 1
169.933, 2.446, 18.152, -1.538, -0.085, 22.517, -2.446, 1.697, 1.538, 0.0, 67.959, 1.554, 3.834, 1.538, 0.0, 4.738, 10.62, -3.485, 0.109, -0.097, -0.043, -1.158, 1
173.557, 1.997, 18.125, -2.17, -0.119, 100, -4, 0, 0, 0, 22.864, -1.997, 1.741, 2.17, 0.0, 4.047, 10.752, -3.433, 0.614, -0.106, 0.004, -0.779, 0
177.173, 1.552, 18.072, -2.236, -0.123, 100, -4, 0, 0, 0, 23.223, -1.552, 1.809, 2.236, 0.0, 3.37, 10.859, -3.359, 0.573, -0.113, -0.0, 1.337, 0
180.771, 1.13, 17.915, -2.032, -0.113, 100, -4, 0, 0, 0, 23.602, -1.13, 1.979, 2.032, 0.0, 2.714, 10.927, -3.183, 0.284, -0.118, 0.06, 0.811, 0
184.376, 0.759, 18.205, -1.861, -0.102, 100, -4, 0, 0, 0, 23.977, -0.759, 1.701, 1.861, 0.0, 2.056, 10.933, -3.456, 0.051, -0.122, 0.021, -1.221, 0
188.023, 0.471, 18.16, -1.518, -0.083, 100, -4, 0, 0, 0, 24.312, -0.471, 1.758, 1.518, 0.0, 1.359, 10.85, -3.394, -0.33, -0.125, -0.023, -2.89, 0
191.661, 0.21, 18.278, -1.295, -0.071, 100, -4, 0, 0, 0, 24.658, -0.21, 1.649, 1.295, 0.0, 0.675, 10.737, -3.496, -0.566, -0.125, -0.015, 1.265, 0
195.313, 0.03, 18.25, -0.939, -0.051, 100, -4, 0, 0, 0, 24.993, -0.03, 1.685, 0.939, 0.0, -0.018, 10.548, -3.452, -0.91, -0.124, -0.035, 1.082, 0
198.943, -0.056, 18.084, -0.525, -0.029, 100, -4, 0, 0, 0, 25.35, 0.056, 1.859, 0.525, 0.0, -0.686, 10.274, -3.268, -1.287, -0.122, -0.032, 0.72, 0
202.549, -0.072, 17.863, -0.06, -0.003, 100, -4, 0, 0, 0, 25.733, 0.072, 2.086, 0.06, 0.0, -1.326, 9.943, -3.029, -1.691, -0.117, -0.001, -0.765, 0
206.125, -0.079, 17.969, -0.079, -0.004, 100, -4, 0, 0, 0, 26.147, 0.079, 1.986, 0.079, 0.0, -1.932, 9.62, -3.116, -1.586, -0.112, -0.022, -0.795, 0
209.711, -0.067, 17.95, 0.036, 0.002, 100, -4, 0, 0, 0, 26.553, 0.067, 2.01, -0.036, 0.0, -2.544, 9.302, -3.077, -1.593, -0.104, 0.053, 0.288, 0
213.313, -0.078, 18.062, -0.017, -0.001, 100, -4, 0, 0, 0, 26.943, 0.078, 1.902, 0.017, 0.0, -3.168, 9.034, -3.169, -1.41, -0.096, -0.044, -0.409, 0
216.941, -0.037, 18.188, 0.14, 0.008, 100, -4, 0, 0, 0, 27.309, 0.037, 1.78, -0.14, 0.0, -3.813, 8.744, -3.275, -1.417, -0.085, 0.096, 0.284, 0
220.596, 0.051, 18.318, 0.398, 0.022, 100, -4, 0, 0, 0, 27.648, -0.051, 1.654, -0.398, 0.0, -4.482, 8.443, -3.387, -1.507, -0.074, 0.057, -0.162, 0
224.252, 0.065, 18.206, 0.035, 0.002, 100, -4, 0, 0, 0, 27.986, -0.065, 1.769, -0.035, 0.0, -5.148, 8.254, -3.258, -0.959, -0.062, -0.04, 0.582, 0
227.922, 0.019, 18.433, -0.151, -0.008, 100, -4, 0, 0, 0, 28.311, -0.019, 1.545, 0.151, 0.0, -5.826, 8.164, -3.471, -0.576, -0.049, -0.055, 1.911, 0
231.63, 0.013, 18.673, -0.024, -0.001, 100, -4, 0, 0, 0, 28.6, -0.013, 1.307, 0.024, 0.0, -6.539, 8.077, -3.699, -0.495, -0.035, 0.008, -1.938, 0
235.358, 0.092, 18.72, 0.355, 0.019, 100, -4, 0, 0, 0, 28.867, -0.092, 1.263, -0.355, 0.0, -7.271, 7.95, -3.793, -0.649, -0.02, -0.005, -1.389, 0
239.081, 0.163, 18.541, 0.383, 0.021, 100, -4, 0, 0, 0, 29.141, -0.163, 1.443, -0.383, 0.0, -8.034, 7.862, -3.918, -0.514, -0.009, -0.016, -1.388, 0
242.804, 0.268, 18.742, 0.488, 0.026, 100, -4, 0, 0, 0, 29.416, -0.268, 1.244, -0.488, 0.0, -9.01, 6.996, -4.768, -3.77, -0.231, 0.046, 1.545, 0
246.557, 0.342, 18.783, 0.329, 0.018, 100, -4, 0, 0, 0, 29.66, -0.342, 1.205, -0.329, 0.0, 83.711, 3.658, 3.215, -0.329, 0.0, 0.063, 2.504, 2
