x, y, z, end_width, bx1, by1, bz1, bx2, by2, bz2, tx1, ty1, tz1, tx2, ty2, tz2, LA.vx, LA.vy, LA.vz, LA.end, HA
0.03843862, 0.00074164744, 0.19739963, 3.4391274e-08, -0.13990471, 0.09187511, -0.1774101, -0.17993496, 0.08935904, -0.14563504, -0.022641432, -0.13908732, 0.02, -0.06108005, -0.13982897, -0.13739963, -0.2887200462832796, 0.5535615968019513, -0.7128760752350306, 1, 0
0.025166888, 0.015064094, 0.16995645, 0.07027446, -0.1266331, 0.07755311, -0.14996701, -0.16666323, 0.075036585, -0.14208671, -0.022641432, -0.13908732, 0.02, -0.04780832, -0.15415141, -0.10995644, -0.34444065096460597, 0.40070944069302966, 0.03807102426071651, 0.6059123758371594, 0
0.0067328527, 0.02829599, 0.13892962, 0.07881802, -0.10819908, 0.06432162, -0.11894019, -0.14823028, 0.061804358, -0.11909265, -0.022641432, -0.13908732, 0.02, -0.029374285, -0.16738331, -0.07892962, -0.6484840376026019, 0.4950731960877962, -0.4963370109897435, 1, 0
-0.008004442, 0.03921051, 0.11601167, 0.079856634, -0.093461834, 0.05340754, -0.096022256, -0.13349341, 0.050889995, -0.09605045, -0.022641432, -0.13908732, 0.02, -0.01463699, -0.17829783, -0.056011673, -0.12713235437722392, 0.2888370658598054, -0.3236533620751439, 1, 0
-0.020989241, 0.04835788, 0.09840831, 0.079982825, -0.08047707, 0.044260606, -0.078418896, -0.12050873, 0.041743003, -0.07842364, -0.022641432, -0.13908732, 0.02, -0.0016521905, -0.1874452, -0.038408313, -0.0747622740722281, 0.808630884049078, -0.13383802958675708, 0.9987131577420844, 0
-0.032236602, 0.05597485, 0.084836185, 0.0799981, -0.069229245, 0.03664393, -0.06484645, -0.109260425, 0.03412684, -0.06484717, -0.022641432, -0.13908732, 0.02, 0.009595171, -0.19506216, -0.024836186, -0.36662397156331394, -0.25034092260448026, -0.5221468805194573, 0.4199664009980343, 0
-0.04211936, 0.062297676, 0.07386505, 0.07999988, -0.059346266, 0.030321103, -0.053875096, -0.09937718, 0.027804319, -0.053875238, -0.022641432, -0.13908732, 0.02, 0.01947793, -0.20138499, -0.01386505, -0.556097482555135, -0.49655068196745045, -0.1085685628003931, 1, 0
-0.050743222, 0.06753267, 0.06478574, 0.08, -0.050722368, 0.025086105, -0.04479575, -0.09075323, 0.022569373, -0.044795774, -0.022641432, -0.13908732, 0.02, 0.02810179, -0.20662, -0.0047857426, -0.2382948220255827, -0.4782269945998783, 0.400330461337028, 0.5379325811407626, 0
-0.05823782, 0.071866386, 0.057208456, 0.08, -0.043227762, 0.020752393, -0.03721846, -0.083258614, 0.018235676, -0.037218463, -0.022641432, -0.13908732, 0.02, 0.03559639, -0.21095371, 0.0027915426, -0.001446839330471128, -0.15318727953958375, -0.16453798232095093, 0.7005296189659356, 0
-0.064699665, 0.075449236, 0.05089535, 0.08, -0.036765918, 0.017169543, -0.03090535, -0.076796755, 0.014652826, -0.03090535, -0.022641432, -0.13908732, 0.02, 0.042058233, -0.21453655, 0.0091046505, -0.186136319000493, -0.5019365572571874, -0.1394704871580459, 0.9110051173781961, 0
-0.070254445, 0.07841137, 0.045637567, 0.08, -0.031211138, 0.014207408, -0.025647568, -0.071241975, 0.011690691, -0.025647568, -0.022641432, -0.13908732, 0.02, 0.047613014, -0.21749869, 0.014362432, -0.0393452387578444, -0.12055527358898924, -0.22408714684824013, 0.3652669032392203, 0
-0.07500254, 0.080863625, 0.04126696, 0.08, -0.02646304, 0.011755154, -0.021276958, -0.06649388, 0.009238437, -0.021276958, -0.022641432, -0.13908732, 0.02, 0.052361112, -0.21995094, 0.01873304, -0.186879584108618, -0.4207021211468378, -0.13066754634469652, 0.8239342116486132, 0
-0.079056926, 0.082888566, 0.037633132, 0.08, -0.022408657, 0.009730212, -0.017643131, -0.062439494, 0.0072134957, -0.017643131, -0.022641432, -0.13908732, 0.02, 0.056415495, -0.2219759, 0.022366866, -0.16891265590776094, 0.3276998012090593, 0.1811793683673426, 1, 0
-0.082509555, 0.08456281, 0.034614384, 0.08, -0.018956028, 0.00805597, -0.014624383, -0.058986865, 0.0055392534, -0.014624383, -0.022641432, -0.13908732, 0.02, 0.059868123, -0.22365013, 0.025385614, 0.30663623282046004, -0.04464833497602112, -0.5185004436778999, 0.9284292319937807, 0
-0.08543967, 0.08594925, 0.03210993, 0.08, -0.016025916, 0.006669529, -0.01211993, -0.056056753, 0.004152812, -0.01211993, -0.022641432, -0.13908732, 0.02, 0.06279823, -0.22503656, 0.027890068, 0.14821468146861855, -0.36480333076627086, -0.6615663965547812, 0.8556118323346789, 0
-0.08792518, 0.0870982, 0.030031333, 0.07999999, -0.013540402, 0.0055205747, -0.010041332, -0.05357124, 0.003003858, -0.010041332, -0.022641432, -0.13908732, 0.02, 0.065283746, -0.22618553, 0.029968666, 0.0906932188621716, 0.15594892530765994, -0.18772568936395526, 1, 0
-0.090032525, 0.088047236, 0.02830658, 0.08, -0.0114330575, 0.004571542, -0.008316578, -0.051463895, 0.0020548254, -0.008316578, -0.022641432, -0.13908732, 0.02, 0.0673911, -0.22713456, 0.03169342, 0.07037388344886633, 0.21775474488934107, 0.15134279766291872, 0.6381412018658928, 0
-0.09181849, 0.088831805, 0.026875203, 0.07999999, -0.009647094, 0.0037869737, -0.0068852026, -0.04967793, 0.0012702569, -0.0068852026, -0.022641432, -0.13908732, 0.02, 0.06917706, -0.22791913, 0.033124797, 0.14863617624871872, -0.22945993245680957, -0.05355400812819467, 1, 0
-0.09332599, 0.08948163, 0.025690112, 0.079999976, -0.008139595, 0.003137149, -0.0057001114, -0.048170432, 0.0006204322, -0.0057001114, -0.022641432, -0.13908732, 0.02, 0.07068455, -0.22856894, 0.034309886, -0.12215011535484617, 0.12595095786706195, -0.3735867816447452, 0.8686577888828096, 0
-0.09459844, 0.09002007, 0.024708789, 0.079999976, -0.0068671405, 0.0025987104, -0.004718788, -0.046897978, 8.199364e-05, -0.004718788, -0.022641432, -0.13908732, 0.02, 0.07195701, -0.22910738, 0.03529121, 0.5866258842146727, -1, -0.10137603481128452, -0.5012329152621438, 1
-0.085902065, 0.07060434, 0.031112248, 0.036033332, -0.009220257, 0.008014463, -0.0063673574, -0.055594355, 0.019497722, -0.011122249, -0.022641432, -0.13908732, 0.02, 0.06326063, -0.20969166, 0.02888775, 0.1394993065981458, -0.6588457254724681, 0.4241906888498316, -1, 1
-0.07569101, 0.03210166, 0.037405767, 0.036176533, -0.009210832, 0.00756054, -0.006461881, -0.06580541, 0.0580004, -0.017415768, -0.022641432, -0.13908732, 0.02, 0.053049576, -0.17118898, 0.022594232, 0.6384410971989654, -1, 0.32981475241286906, -1, 1
-0.067881875, 0.0052489173, 0.0426833, 0.036542162, -0.009684473, -0.006637578, -0.00675267, -0.073614545, 0.08485314, -0.0226933, -0.022641432, -0.13908732, 0.02, 0.045240443, -0.14433624, 0.017316699, 0.16093977403355816, -0.7889092622792444, -0.701483299861373, -1, 1
-0.06140797, -0.018832231, 0.047165003, 0.037285462, -0.009730384, -0.017251736, -0.0068360493, -0.08008894, 0.10893445, -0.027175328, -0.022641432, -0.13908732, 0.02, 0.038766537, -0.12025509, 0.012834996, 0.2529807665107255, -0.18992019948688887, 0.3875707197244024, -0.9195237137556447, 1
-0.055949453, -0.03828402, 0.05093214, 0.03720406, -0.009739269, -0.01585713, -0.006796997, -0.0855477, 0.12838668, -0.030942677, -0.022641432, -0.13908732, 0.02, 0.03330802, -0.1008033, 0.0090678595, 0.15693270163527978, -0.7279518222181478, 0.23734051424433728, -1, 1
-0.051312335, -0.054453876, 0.05411819, 0.03710179, -0.009761881, -0.014940526, -0.0068133175, -0.090184875, 0.14455697, -0.03412877, -0.022641432, -0.13908732, 0.02, 0.028670903, -0.08463344, 0.0058818087, -0.09460202198303888, -0.32082431161659386, -0.014702976744956797, -1, 1
-0.047386125, -0.06814584, 0.056801707, 0.037143037, -0.009782195, -0.016033538, -0.006829139, -0.09411113, 0.15824938, -0.03681229, -0.022641432, -0.13908732, 0.02, 0.024744693, -0.07094148, 0.003198292, -0.05031291942427729, -0.39755876913991894, -0.054212086152542256, -1, 1
-0.044042956, -0.079673596, 0.05906059, 0.03712136, -0.009802494, -0.016280249, -0.006837014, -0.09745431, 0.16977757, -0.039071176, -0.022641432, -0.13908732, 0.02, 0.021401525, -0.059413724, 0.0009394102, -0.6213881387652643, -0.02135467841197497, 0.05409038596870379, -0.7575001368052361, 1
-0.04118154, -0.08935763, 0.06095615, 0.037105203, -0.009815764, -0.016455002, -0.0068478473, -0.100315765, 0.17946205, -0.040966738, -0.022641432, -0.13908732, 0.02, 0.018540107, -0.04972969, -0.00095615163, 0.6847313029054483, -0.015085574638259408, 0.10558081154772872, -0.6997207793690638, 1
-0.038726907, -0.097482614, 0.06254432, 0.03709641, -0.009828124, -0.016707182, -0.006853655, -0.10277042, 0.18758747, -0.04255491, -0.022641432, -0.13908732, 0.02, 0.016085476, -0.041604705, -0.0025443248, -0.29463172943859667, -0.28075692871905455, -0.3984243442501605, -0.6540438921076145, 1
-0.036612198, -0.10428168, 0.063868664, 0.03708889, -0.009836022, -0.016894273, -0.006860815, -0.10488516, 0.19438696, -0.043879252, -0.022641432, -0.13908732, 0.02, 0.013970766, -0.03480564, -0.0038686655, 0.46539547959060273, -0.18560625141803602, 0.5278860039731466, -0.869225103798855, 1
-0.034784157, -0.109970465, 0.064970925, 0.03708531, -0.009842329, -0.017083868, -0.0068668947, -0.106713235, 0.2000762, -0.044981513, -0.022641432, -0.13908732, 0.02, 0.012142725, -0.029116854, -0.004970927, 0.01398779672390952, 0.5958798869600482, -0.3262116292658341, -1, 1
-0.03319971, -0.11471797, 0.06588466, 0.03708153, -0.009847313, -0.017242067, -0.006871678, -0.10829769, 0.20482412, -0.045895245, -0.022641432, -0.13908732, 0.02, 0.010558277, -0.024369352, -0.0058846585, 0.6305592927821708, -0.21795933750993643, -0.002830252286267477, -0.7444431396939784, 1
-0.031825837, -0.11867907, 0.06663982, 0.037079733, -0.009851165, -0.017391182, -0.0068755113, -0.10967159, 0.20878567, -0.046650406, -0.022641432, -0.13908732, 0.02, 0.009184405, -0.02040825, -0.0066398196, 0.5614911749437674, 0.14184150656786285, 0.028883412351587017, -1, 1
-0.030631725, -0.121981144, 0.06726184, 0.037077963, -0.009854417, -0.017512754, -0.0068785325, -0.11086574, 0.21208818, -0.047272425, -0.022641432, -0.13908732, 0.02, 0.007990293, -0.017106175, -0.0072618388, 0.12346526925421697, -0.21159616282770569, 0.17885752339486347, -1, 1
-0.029591786, -0.12472938, 0.06777307, 0.037077297, -0.009857072, -0.017624855, -0.0068809986, -0.11190571, 0.21483685, -0.047783654, -0.022641432, -0.13908732, 0.02, 0.006950354, -0.014357939, -0.007773068, 0.09263357275136147, 0.0010743827282762505, -0.07244745207038147, -1, 1
-0.028685626, -0.12701683, 0.0681912, 0.037077162, -0.00985929, -0.017719999, -0.0068828687, -0.11281188, 0.21712473, -0.04820179, -0.022641432, -0.13908732, 0.02, 0.006044194, -0.012070492, -0.008191202, 0.5062355305614092, 0.15710354259959036, -0.5443292984010151, -0.8445820846575433, 1
-0.027895259, -0.12892085, 0.06853284, 0.037077338, -0.009861199, -0.017798737, -0.0068844184, -0.11360228, 0.2190292, -0.048543427, -0.022641432, -0.13908732, 0.02, 0.005253827, -0.010166466, -0.008532841, -0.31004969061288107, -0.4216802703353068, 0.39020286854289377, -0.5668023757392575, 1
-0.02720533, -0.13050283, 0.06881134, 0.037077997, -0.009862825, -0.017868713, -0.006885715, -0.114292234, 0.22061163, -0.04882193, -0.022641432, -0.13908732, 0.02, 0.004563898, -0.008584484, -0.008811343, -0.21355330766056668, 0.23751999483570613, 0.11060101315810994, -0.6879787747835542, 1
-0.026604144, -0.13181564, 0.06903689, 0.03707916, -0.009864045, -0.017931089, -0.00688665, -0.11489345, 0.22192487, -0.04904748, -0.022641432, -0.13908732, 0.02, 0.0039627124, -0.0072716773, -0.009036895, -0.12380875345230774, -0.35420176589887886, 0.4218078754026638, -1, 1
-0.02608001, -0.13290502, 0.069219224, 0.03708052, -0.009865096, -0.017983526, -0.0068874136, -0.1154176, 0.22301468, -0.049229812, -0.022641432, -0.13908732, 0.02, 0.003438579, -0.006182298, -0.0092192255, 0.48706974960950417, -0.3116948481172402, 0.12873030146234557, -0.9861547086241848, 1
-0.025623024, -0.13380884, 0.06936631, 0.037082054, -0.009865999, -0.018027633, -0.006888047, -0.11587462, 0.22391894, -0.0493769, -0.022641432, -0.13908732, 0.02, 0.002981592, -0.005278483, -0.009366315, 0.21800366340597294, 0.0939440309121117, -0.23604983216215467, -1, 1
-0.025224613, -0.13455845, 0.069484696, 0.037083782, -0.009866776, -0.0180652, -0.006888576, -0.11627306, 0.224669, -0.049495284, -0.022641432, -0.13908732, 0.02, 0.0025831815, -0.004528865, -0.009484697, 0.1797494738376157, -0.2746284914591963, 0.09864053957979896, -1, 1
-0.024877334, -0.13517995, 0.06957972, 0.037085634, -0.0098674465, -0.018097132, -0.0068890154, -0.11662037, 0.22529092, -0.04959031, -0.022641432, -0.13908732, 0.02, 0.0022359025, -0.0039073676, -0.009579722, -0.292434519289654, 0.22566007977481906, 0.20450697479830934, -0.559692780831103, 1
-0.024574708, -0.13569504, 0.06965576, 0.037087563, -0.009868018, -0.018124327, -0.006889388, -0.11692302, 0.22580646, -0.04966635, -0.022641432, -0.13908732, 0.02, 0.0019332767, -0.0033922791, -0.009655762, 0.15008630983033688, -0.5814129577360702, -0.15628284667302142, -1, 1
-0.024311075, -0.13612176, 0.06971641, 0.03708953, -0.009868508, -0.018147498, -0.0068896934, -0.11718667, 0.22623362, -0.049726997, -0.022641432, -0.13908732, 0.02, 0.0016696434, -0.0029655546, -0.00971641, 0.22820946422211083, -0.015021925532259678, -0.18623904425231375, -0.7461919838715586, 1
-0.024081506, -0.13647507, 0.06976458, 0.037091512, -0.009868924, -0.018167302, -0.0068899468, -0.11741627, 0.22658736, -0.049775165, -0.022641432, -0.13908732, 0.02, 0.0014400743, -0.002612248, -0.009764578, -0.7117394498197266, -0.22529511092708157, 0.0014174695385250013, -0.8231882523750242, 1
-0.023891848, -0.136763, 0.06980389, 0.037094068, -0.009869456, -0.01818782, -0.006890148, -0.117605954, 0.22687574, -0.04981448, -0.022641432, -0.13908732, 0.02, 0.001250416, -0.002324313, -0.009803895, 0.3177338834049008, 0.42127377005002703, 0.04786747616360429, -0.5087609001676994, 1
-0.023735879, -0.13699766, 0.06983608, 0.037096042, -0.009869875, -0.018202528, -0.0068903044, -0.117761955, 0.22711083, -0.049846668, -0.022641432, -0.13908732, 0.02, 0.0010944474, -0.0020896643, -0.009836081, 0.05398036608793677, -0.3116668826692495, -0.29371145438910123, -1, 1
-0.023603046, -0.13719067, 0.069861874, 0.037097625, -0.009870136, -0.018213436, -0.006890446, -0.117894806, 0.22730428, -0.04987246, -0.022641432, -0.13908732, 0.02, 0.0009616148, -0.0018966496, -0.009861875, -0.32340833898039234, 0.28027029177070595, 0.5231535923763206, 0.5379467220631006, 2
-0.027723648, -0.1363023, 0.0796687, 0.07478493, -0.0060623363, -0.018438935, -0.024860445, -0.11377423, 0.22641635, -0.05967929, -0.022641432, -0.13908732, 0.02, 0.005082216, -0.0027850121, -0.019668702, -0.1858186103668534, 0.18806314863043824, 0.364698116294467, 1, 2
-0.026587114, -0.13658954, 0.1003594, 0.079365976, -0.0075416416, -0.017378971, -0.0693325, -0.1149108, 0.22670403, -0.080369994, -0.022641432, -0.13908732, 0.02, 0.003945682, -0.0024977773, -0.040359404, -0.447197745136697, -0.08275008286137406, 0.6830252467609401, 0.9330127417701095, 2
-0.027704323, -0.13636795, 0.11715614, 0.079922915, -0.0061932597, -0.017898723, -0.097329706, -0.11379362, 0.22648287, -0.09716673, -0.022641432, -0.13908732, 0.02, 0.005062891, -0.0027193725, -0.05715614, 0.1990958002803744, 0.4824853120265181, 0.9935050748616643, 0.7106629091645489, 2
-0.027768863, -0.13637733, 0.13659307, 0.07999063, -0.006188458, -0.017950028, -0.116633475, -0.113729104, 0.2264927, -0.11660366, -0.022641432, -0.13908732, 0.02, 0.005127432, -0.0027099848, -0.07659307, -0.026348801768624308, -0.47153485364086467, 0.0135886187099028, 1, 2
-0.028479835, -0.13623741, 0.15471141, 0.079998866, -0.0054899324, -0.018100351, -0.13472673, -0.11301815, 0.22635321, -0.134722, -0.022641432, -0.13908732, 0.02, 0.0058384035, -0.0028499067, -0.09471141, -0.4331729005458749, 0.4284719664955064, 0.31661516836184805, 0.9611806076470929, 3
-0.04422146, -0.107391395, 0.16681474, 0.07999993, 0.010249391, -0.046947874, -0.14682606, -0.09727655, 0.19750762, -0.14682533, -0.022641432, -0.13908732, 0.02, 0.02158003, -0.031695925, -0.10681474, 0.015338698392739436, 1, -0.13935215335974296, 1, 3
-0.056409698, -0.07170803, 0.17495926, 0.07999999, 0.022436138, -0.08263057, -0.15496993, -0.08508834, 0.1618247, -0.15496984, -0.022641432, -0.13908732, 0.02, 0.033768266, -0.06737929, -0.114959255, -0.3126288865845456, 0.39040079142794654, -0.05681080585699652, 0.48773796171866346, 3
-0.06817482, -0.046281297, 0.17704284, 0.08000004, 0.034199744, -0.10805616, -0.15705338, -0.07332326, 0.1363984, -0.15705343, -0.022641432, -0.13908732, 0.02, 0.045533385, -0.09280603, -0.11704284, -0.07562155772441906, 0.7038259184624798, -0.4539478773529184, 0.7109544785845026, 3
-0.078439206, -0.023609897, 0.17312437, 0.08000001, 0.044462614, -0.13072631, -0.1531349, -0.06305888, 0.11372745, -0.15313496, -0.022641432, -0.13908732, 0.02, 0.055797774, -0.11547742, -0.11312437, -0.15588406253258913, 0.6651948941283673, -0.26238739346275725, 1, 3
-0.08728843, -0.00480236, 0.16316403, 0.080000006, 0.053310316, -0.14953257, -0.14317456, -0.054209687, 0.09492035, -0.14317462, -0.022641432, -0.13908732, 0.02, 0.064647004, -0.13428496, -0.10316403, -0.10905271551828928, 0.7914140450513071, -0.44140014765855284, 1, 3
-0.095164225, 0.010918854, 0.14729849, 0.080000006, 0.06118459, -0.1652525, -0.12730901, -0.046333924, 0.07919957, -0.12730907, -0.022641432, -0.13908732, 0.02, 0.07252279, -0.15000618, -0.08729848, -0.24167940836178936, 0.1954637018575266, -0.01345855825804948, 0.8505985600618544, 3
-0.102621734, 0.023911916, 0.12627825, 0.080000006, 0.068640575, -0.1782443, -0.10628877, -0.038876444, 0.06620695, -0.106288835, -0.022641432, -0.13908732, 0.02, 0.0799803, -0.16299924, -0.06627825, 0.2838654543497314, -0.3084498760397014, -0.5663981191319334, 1, 3
-0.109359734, 0.034654386, 0.10822219, 0.080000006, 0.075377055, -0.1889855, -0.0882327, -0.03213846, 0.055464916, -0.08823277, -0.022641432, -0.13908732, 0.02, 0.086718306, -0.1737417, -0.048222188, -0.218059412833931, -0.18038930166799955, -0.3648358150049419, 0.6391509566550296, 3
