x, y, z, end_width, bx1, by1, bz1, bx2, by2, bz2, tx1, ty1, tz1, tx2, ty2, tz2, LA.vx, LA.vy, LA.vz, LA.end, HA
0.03843862, 0.00074164744, 0.19739963, 3.4391274e-08, -0.12876749, 0.10110553, -0.1774101, -0.007268863, 0.14451751, -0.14563504, -0.027434114, 0.025746295, 0.02, -0.06587273, 0.025004648, -0.13739963, -1, 0.859056689373661, -0.5281872667751031, 1, 0
0.026145581, 0.016199904, 0.17025213, 0.07027446, -0.11647457, 0.08564772, -0.1502627, 0.005024174, 0.12905926, -0.1423824, -0.027434114, 0.025746295, 0.02, -0.053579696, 0.009546392, -0.11025213, -1, 0.2685513584437005, -0.4747737698586238, 1, 0
0.00902133, 0.03077977, 0.1388523, 0.07881805, -0.099350356, 0.07106829, -0.11886288, 0.022147343, 0.11447906, -0.11901533, -0.027434114, 0.025746295, 0.02, -0.036455445, -0.0050334744, -0.078852296, -0.3561101268322205, -0.5466344279909683, -0.3307116298979344, 0.6998554243344208, 0
-0.0045685736, 0.042742994, 0.11576505, 0.07985665, -0.08576048, 0.059105504, -0.095775634, 0.03573683, 0.10251598, -0.09580383, -0.027434114, 0.025746295, 0.02, -0.022865541, -0.016996698, -0.05576505, 0.823885228108483, 0.1416597123413461, -0.5141421701752765, 0.8697397516116605, 0
-0.016548894, 0.052802224, 0.09804466, 0.07998284, -0.073780194, 0.049046714, -0.07805525, 0.04771704, 0.092457145, -0.07805999, -0.027434114, 0.025746295, 0.02, -0.01088522, -0.027055928, -0.038044665, 0.16966997852036692, 0.11728862060483652, -0.347671205612025, 1, 0
-0.026934652, 0.06119095, 0.08441962, 0.07999813, -0.06339395, 0.040658247, -0.064429864, 0.058103763, 0.08406921, -0.06443061, -0.027434114, 0.025746295, 0.02, -0.0004994627, -0.035444655, -0.024419624, -0.5896090476056581, -0.1677768477092112, -0.1694952012061541, 0.7841247011484078, 0
-0.035961278, 0.068167485, 0.07358865, 0.07999989, -0.054367132, 0.033681713, -0.053598695, 0.067130856, 0.07709297, -0.053598832, -0.027434114, 0.025746295, 0.02, 0.008527163, -0.042421192, -0.013588648, -0.306864138116926, 0.11699405740235441, 0.15373746290242307, 0.6962883527723578, 0
-0.043896127, 0.07395564, 0.06454692, 0.08, -0.046432246, 0.027893558, -0.04455693, 0.07506555, 0.07130486, -0.044557028, -0.027434114, 0.025746295, 0.02, 0.016462013, -0.048209347, -0.0045469217, 0.02323930827453813, 0.02557114820587146, 0.009142411871285921, 0.7426960585885017, 0
-0.05076804, 0.07875357, 0.0570117, 0.08, -0.039560325, 0.02309563, -0.037021704, 0.08193705, 0.06650736, -0.037022196, -0.027434114, 0.025746295, 0.02, 0.023333926, -0.053007275, 0.0029882975, -0.8058644721547142, 0.6483798999179842, -0.7997478122105129, 1, 0
-0.056696083, 0.08273157, 0.050730336, 0.08, -0.033632275, 0.019117631, -0.030740337, 0.087864995, 0.062529795, -0.030740907, -0.027434114, 0.025746295, 0.02, 0.029261969, -0.056985274, 0.009269662, -0.07656407829931522, -0.10634501669241225, -0.0546765013654022, 1, 0
