x, y, z, bx, by, bz, tx, ty, tz, end_width, LA.vx, LA.vy, LA.vz, LA.end, HA
0.03843862, 0.00074164744, 0.19739963, 0.0932594, -0.07714345, 0.01998953, 0.0142379785, 0.027180992, 0.02, 3.4391274e-08, 0.61848545, -0.9390143, -0.9963437, 0.6085969, 0
0.06614984, -0.021883955, 0.18246801, 0.09325928, -0.07714301, 0.019989435, 0.0142379785, 0.027180992, 0.02, 0.07027387, 0.92072296, -0.89587647, -0.9864048, 0.91745913, 0
0.08217445, -0.064413235, 0.12689538, 0.09325924, -0.077142574, 0.019989418, 0.0142379785, 0.027180992, 0.02, 0.07881754, 0.77841187, -0.057192445, -0.9779031, 0.86798143, 0
0.09585532, -0.06725111, 0.067453094, 0.09325962, -0.07714222, 0.019989666, 0.0142379785, 0.027180992, 0.02, 0.07985632, 0.523438, 0.8162122, -0.74120235, 0.6435877, 0
0.10006418, -0.04664986, 0.014151932, 0.09313605, -0.06472319, 0.019987985, 0.0142379785, 0.027180992, 0.02, 0.08004252, -0.9886844, 0.8565941, 0.87391603, -0.9984717, 0
0.069806166, -0.008914431, 0.009343063, 0.06934975, 0.002126868, 0.025810068, 0.0142379785, 0.027180992, 0.02, 0.03769131, -0.91397846, 0.055406094, 0.5927422, -0.9583021, 0
0.041659877, 0.0072766203, 0.025437031, 0.041681733, 0.025465155, 0.04208273, 0.0142379785, 0.027180992, 0.02, 0.03897119, -0.75212556, 0.4340062, -0.7652344, -0.95389056, 0
0.029637242, 0.023096772, 0.019498847, 0.02815531, 0.029303158, 0.033674963, 0.0142379785, 0.027180992, 0.02, 0.039280094, 0, 0, 0, -1, 0
0.02159222, 0.023453303, 0.008281418, 0.021582913, 0.03036737, 0.02422684, 0.0142379785, 0.027180992, 0.02, 0.039500102, 0, 0, 0, -1, 0
0.022548787, 0.023473935, 0.008276021, 0.022301503, 0.030003369, 0.02390046, 0.0142379785, 0.027180992, 0.02, 0.03999998, 0, 0, 0, -1, 0
0.022909343, 0.023477657, 0.008566619, 0.022641137, 0.029632265, 0.024214225, 0.0142379785, 0.027180992, 0.02, 0.040170435, 0, 0, 0, -1, 0
0.023040943, 0.02347824, 0.008680285, 0.02276154, 0.029258974, 0.024324603, 0.0142379785, 0.027180992, 0.02, 0.040223148, 0, 0, 0, -1, 0
0.023087695, 0.023477497, 0.008721578, 0.022804474, 0.028885635, 0.024364864, 0.0142379785, 0.027180992, 0.02, 0.040239178, 0, 0, 0, -1, 0
0.02310403, 0.02347624, 0.00873697, 0.022819458, 0.02851286, 0.024379892, 0.0142379785, 0.027180992, 0.02, 0.040243752, 0, 0, 0, -1, 0
0.023109434, 0.023474852, 0.0087430505, 0.022824375, 0.028140822, 0.02438585, 0.0142379785, 0.027180992, 0.02, 0.040244874, 0, 0, 0, -1, 0
0.023110902, 0.023473484, 0.008745784, 0.022825675, 0.027769553, 0.024388544, 0.0142379785, 0.027180992, 0.02, 0.04024473, 0, 0, 0, -1, 0
0.023110945, 0.02347226, 0.00874731, 0.022825645, 0.027399048, 0.02439006, 0.0142379785, 0.027180992, 0.02, 0.040244095, 0, 0, 0, -1, 0
0.023110459, 0.02347127, 0.008748397, 0.022825114, 0.027029296, 0.024391146, 0.0142379785, 0.027180992, 0.02, 0.040243518, 0, 0, 0, -1, 0
0.023109775, 0.02347047, 0.008749326, 0.0228244, 0.02666029, 0.02439208, 0.0142379785, 0.027180992, 0.02, 0.040242966, 0, 0, 0, -1, 0
0.023109017, 0.023469849, 0.0087501975, 0.022823613, 0.026292013, 0.024392957, 0.0142379785, 0.027180992, 0.02, 0.040242422, 0, 0, 0, -1, 0
0.023108225, 0.023469392, 0.0087510515, 0.022822808, 0.025924454, 0.024393817, 0.0142379785, 0.027180992, 0.02, 0.040241804, 0, 0, 0, -1, 0
0.023107423, 0.023469096, 0.008751899, 0.022822, 0.025557602, 0.024394672, 0.0142379785, 0.027180992, 0.02, 0.040241066, 0, 0, 0, -1, 0
0.023106607, 0.023468953, 0.008752744, 0.02282118, 0.02519143, 0.024395524, 0.0142379785, 0.027180992, 0.02, 0.040240288, 0, 0, 0, -1, 0
0.023105778, 0.023468966, 0.008753584, 0.02282035, 0.024825927, 0.024396371, 0.0142379785, 0.027180992, 0.02, 0.040239573, 0, 0, 0, -1, 0
0.023104928, 0.023469137, 0.0087544145, 0.0228195, 0.024461085, 0.024397207, 0.0142379785, 0.027180992, 0.02, 0.0402391, 0, 0, 0, -1, 0
0.023104059, 0.023469463, 0.008755238, 0.022818632, 0.024096875, 0.024398036, 0.0142379785, 0.027180992, 0.02, 0.040238783, 0, 0, 0, -1, 0
0.023103174, 0.023469945, 0.008756058, 0.02281775, 0.02373327, 0.02439886, 0.0142379785, 0.027180992, 0.02, 0.040238533, 0, 0, 0, -1, 0
0.023102274, 0.023470582, 0.008756875, 0.022816852, 0.023370251, 0.024399681, 0.0142379785, 0.027180992, 0.02, 0.04023831, 0, 0, 0, -1, 0
0.023101361, 0.023471368, 0.008757691, 0.02281594, 0.0230078, 0.0244005, 0.0142379785, 0.027180992, 0.02, 0.040238097, 0, 0, 0, -1, 0
0.023100436, 0.02347231, 0.008758506, 0.022815017, 0.022645896, 0.024401316, 0.0142379785, 0.027180992, 0.02, 0.040237896, 0, 0, 0, -1, 0
