x, y, z, end_width, bx1, by1, bz1, bx2, by2, bz2, tx1, ty1, tz1, tx2, ty2, tz2, LA.vx, LA.vy, LA.vz, LA.end, HA
0.03843862, 0.00074164744, 0.19739963, 3.4391274e-08, -0.12909314, 0.07574141, -0.17741008, 0.079992816, 0.058532987, -0.14563504, 0.076309115, -0.12951525, 0.02, 0.037870497, -0.13025689, -0.13739963, -0.4786368454518647, 0.20590349636015826, -0.542194497258593, 0.6226214650702724, 0
0.026126664, 0.012884688, 0.17024297, 0.07027435, -0.11678268, 0.063599706, -0.15025347, 0.092304766, 0.046389945, -0.14237323, 0.076309115, -0.12951525, 0.02, 0.05018245, -0.14239994, -0.11024296, -1, 0.688014645596568, -1, 1, 0
0.009016307, 0.023750678, 0.1388873, 0.07881795, -0.09967382, 0.052735, -0.11889782, 0.10941405, 0.03552362, -0.11905033, 0.076309115, -0.12951525, 0.02, 0.06729281, -0.15326592, -0.0788873, -0.2649782553529071, 0.6701181967802883, -0.6491422938814224, 0.9643293876658616, 0
-0.0045583756, 0.032764927, 0.11581318, 0.07985656, -0.086100645, 0.043722026, -0.0958237, 0.12298831, 0.02650953, -0.09585196, 0.076309115, -0.12951525, 0.02, 0.08086749, -0.16228017, -0.055813182, -0.44743437873331826, 0.08881546182548403, -0.47945108189010677, 0.8502407135518267, 0
-0.016500441, 0.040292975, 0.09811721, 0.07998276, -0.074160084, 0.036195245, -0.07812773, 0.13493027, 0.018981863, -0.07813254, 0.076309115, -0.12951525, 0.02, 0.09280956, -0.16980822, -0.03811721, 0.03115671817045651, -0.07352982135731742, -0.31397558178226553, 0.5825327598166372, 0
-0.026853913, 0.046556633, 0.08449752, 0.07999807, -0.06380692, 0.029931743, -0.064507745, 0.1452841, 0.012719337, -0.06450872, 0.076309115, -0.12951525, 0.02, 0.103163026, -0.17607188, -0.02449752, 0.15726769573102706, 0.17413661683558518, 0.10969560840445192, 1, 0
-0.03587575, 0.051747862, 0.07364268, 0.07999988, -0.05478504, 0.024740387, -0.053652722, 0.15430625, 0.007528737, -0.053653363, 0.076309115, -0.12951525, 0.02, 0.11218487, -0.1812631, -0.01364268, -0.26580011833465705, -0.029502814164097113, -0.2094430812165471, 0.7473257694397623, 0
-0.043811385, 0.056043483, 0.06457887, 0.08, -0.046849396, 0.020444743, -0.04458888, 0.16224194, 0.0032335557, -0.044589475, 0.076309115, -0.12951525, 0.02, 0.120120496, -0.18555874, -0.00457887, 0.016641031780520205, 0.3607965197422966, 0.16588881769068525, 0.9429146505013404, 0
-0.050696958, 0.059591785, 0.057024192, 0.08, -0.039963823, 0.016896434, -0.03703419, 0.1691275, -0.00031430647, -0.037034784, 0.076309115, -0.12951525, 0.02, 0.12700607, -0.18910703, 0.0029758066, 0.0082350149517057, -0.1352340695495666, -0.19845281778886542, 1, 0
-0.056642625, 0.06252453, 0.050727393, 0.08, -0.034018155, 0.013963692, -0.030737394, 0.17507313, -0.0032466128, -0.030737981, 0.076309115, -0.12951525, 0.02, 0.13295174, -0.19203977, 0.009272605, -0.3605988276713308, -0.1315438564999015, -0.05596375332820096, 0.8508804095015873, 0
-0.06175442, 0.06494843, 0.045484506, 0.08, -0.02890636, 0.011539787, -0.025494507, 0.1801849, -0.005670078, -0.025495093, 0.076309115, -0.12951525, 0.02, 0.13806354, -0.19446367, 0.014515493, -0.1404894032194148, 0.26055814789058807, -0.5254794551709296, 1, 0
-0.06612937, 0.06694905, 0.04112631, 0.08, -0.02453141, 0.009539172, -0.02113631, 0.18455982, -0.0076702572, -0.021136899, 0.076309115, -0.12951525, 0.02, 0.14243849, -0.1964643, 0.018873688, -0.2620883960201793, -0.13791337849681212, -0.25830535275946936, 1, 0
-0.06986913, 0.06860133, 0.037502237, 0.08, -0.02079165, 0.007886887, -0.017512236, 0.18829957, -0.009322103, -0.017512824, 0.076309115, -0.12951525, 0.02, 0.14617825, -0.19811657, 0.022497762, -0.24187205427093125, 0.18255398617391316, -0.031951004392682426, 0.9179642782954501, 0
-0.07305507, 0.06996761, 0.034494247, 0.08, -0.017605707, 0.0065206066, -0.014504246, 0.19148548, -0.010687944, -0.014504835, 0.076309115, -0.12951525, 0.02, 0.14936419, -0.19948286, 0.025505751, 0.07557462245837043, 0.17925651951794233, -0.14944847353123047, 1, 0
-0.07576202, 0.07109785, 0.03199972, 0.07999999, -0.014898762, 0.0053903684, -0.0120097175, 0.1941924, -0.011817746, -0.012010306, 0.076309115, -0.12951525, 0.02, 0.15207113, -0.2006131, 0.02800028, 0.2787480720029125, -0.09029098446428618, -0.28087584047818764, 0.8988200652729645, 0
-0.078060545, 0.07203088, 0.029930392, 0.08, -0.012600236, 0.0044573396, -0.009940391, 0.1964909, -0.012750335, -0.00994098, 0.076309115, -0.12951525, 0.02, 0.15436965, -0.20154613, 0.030069606, -0.33485822122783254, -0.06325834535757695, 0.13322033624529067, 0.9101563933404122, 0
-0.0800115, 0.07280151, 0.028213933, 0.07999999, -0.010649279, 0.0036867112, -0.008223932, 0.19844183, -0.013520528, -0.008224521, 0.076309115, -0.12951525, 0.02, 0.15632062, -0.20231676, 0.031786066, -0.11442128220838788, -0.3785009965347726, 0.17163629727041047, 0.9327238262945697, 0
