x, y, z, end_width, bx1, by1, bz1, bx2, by2, bz2, tx1, ty1, tz1, tx2, ty2, tz2, LA.vx, LA.vy, LA.vz, LA.end, HA
0.03843862, 0.00074164744, 0.19739963, 3.4391274e-08, -0.106660604, -0.08848117, -0.17740981, -0.12012219, 0.12929545, -0.14563504, -0.011937617, -0.13972256, 0.02, -0.050376236, -0.1404642, -0.13739963, -0.5431116511166204, -0.5814169787991386, -0.7984735333795245, 1, 0
0.028041666, -0.0130582675, 0.17048804, 0.07027333, -0.09626381, -0.074681036, -0.15049827, -0.10972524, 0.14309537, -0.14261831, -0.011937617, -0.13972256, 0.02, -0.039979283, -0.12666428, -0.11048804, -0.6742194356269962, -0.30295404487482935, -0.2304838622872556, 0.9528302037169605, 0
0.013509722, -0.025770513, 0.13836801, 0.07881705, -0.08173203, -0.061968535, -0.118378244, -0.09519438, 0.15580727, -0.11853104, -0.011937617, -0.13972256, 0.02, -0.025447339, -0.11395204, -0.07836801, -0.03813611050321808, 0.21223755772725772, -0.4021791701042616, 0.7825338596256004, 0
0.0020509448, -0.0362591, 0.11446975, 0.07985588, -0.070273414, -0.051479682, -0.094479986, -0.08373602, 0.16629602, -0.09450853, -0.011937617, -0.13972256, 0.02, -0.013988562, -0.103463456, -0.054469753, -0.2680079069148367, -0.5403320808774512, -0.47787241051175194, 0.6300468378248205, 0
-0.008212215, -0.045022193, 0.095732786, 0.07998226, -0.06001042, -0.042716328, -0.07574302, -0.07347297, 0.1750595, -0.075748116, -0.011937617, -0.13972256, 0.02, -0.003725402, -0.094700366, -0.035732787, -0.5854891862429881, 0.1091721252582954, -0.4431737280829932, 1, 0
-0.016843986, -0.05232833, 0.081786975, 0.07999767, -0.05137879, -0.035409827, -0.06179706, -0.06484084, 0.18236677, -0.06179818, -0.011937617, -0.13972256, 0.02, 0.0049063684, -0.08739422, -0.021786977, -0.211991298338279, -0.2683666868327067, -0.13911200079906305, 0.7524606355512293, 0
-0.024082454, -0.058424227, 0.07136548, 0.07999959, -0.044140324, -0.029313862, -0.0513755, -0.057602063, 0.1884633, -0.051376168, -0.011937617, -0.13972256, 0.02, 0.012144837, -0.08129833, -0.011365484, -0.20029456559416806, -0.18481599552728667, -0.6113701856393894, 1, 0
-0.030507803, -0.06347247, 0.06267942, 0.07999985, -0.037714973, -0.024265602, -0.04268942, -0.05117666, 0.19351196, -0.042690024, -0.011937617, -0.13972256, 0.02, 0.018570185, -0.076250084, -0.0026794188, -0.5702267085245907, -0.1240976497877533, -0.25478212785535104, 0.6530878138340501, 0
-0.036077928, -0.06765987, 0.055442505, 0.079999916, -0.03214485, -0.020078197, -0.035452507, -0.045606542, 0.19769982, -0.035453096, -0.011937617, -0.13972256, 0.02, 0.02414031, -0.072062686, 0.004557494, -0.2266739203168125, -0.07714809210847932, -0.006028684874901935, 1, 0
-0.040879313, -0.07112727, 0.049409922, 0.07999993, -0.027343463, -0.016610794, -0.029419923, -0.040805187, 0.20116764, -0.02942051, -0.011937617, -0.13972256, 0.02, 0.028941695, -0.06859528, 0.010590076, -0.6547959936789077, 0.46592857299578716, -0.03791067155162535, 0.9340251096029215, 0
