x, y, z, end_width, bx1, by1, bz1, bx2, by2, bz2, tx1, ty1, tz1, tx2, ty2, tz2, LA.vx, LA.vy, LA.vz, LA.end, HA
0.03843862, 0.00074164744, 0.19739963, 3.4391274e-08, 0.024783827, 0.0025802618, -0.17740993, 0.028001972, -0.09409696, -0.14563504, 0.025565475, 0.011960264, 0.02, -0.012873143, 0.011218617, -0.13739963, 0.11843520587397457, 0.08778678931547824, -0.8684722701036558, 1, 0
0.0442741, 0.0011943574, 0.17483398, 0.07027388, 0.01894743, 0.00212671, -0.15484431, 0.02216649, -0.09454967, -0.14696425, 0.025565475, 0.011960264, 0.02, -0.018708624, 0.010765906, -0.11483398, -0.12255476629236359, -0.2696500184143049, -0.5325359062098404, 1, 0
0.04279965, 0.0015491878, 0.13660102, 0.07881752, 0.020420939, 0.0017710677, -0.11661135, 0.02363985, -0.09490483, -0.116764046, 0.025565475, 0.011960264, 0.02, -0.017234176, 0.010411076, -0.07660101, -0.06486437196253217, -0.04062018502651897, -0.6037029665112357, 1, 0
0.043641105, 0.0018452698, 0.10843361, 0.07985622, 0.019578546, 0.0014741797, -0.08844394, 0.02279798, -0.09520076, -0.08847239, 0.025565475, 0.011960264, 0.02, -0.01807563, 0.010114995, -0.048433613, 0.17302848228241602, 0.2055127917107419, -0.7270573278542206, 0.7466601270912687, 0
0.04495749, 0.0020905044, 0.088169314, 0.0799825, 0.018261626, 0.0012284652, -0.06817958, 0.021482028, -0.09544539, -0.06818469, 0.025565475, 0.011960264, 0.02, -0.019392014, 0.00986976, -0.028169315, 0.30782086376421186, -0.2565444711361184, -0.0859174923869023, 0.9086723354912676, 0
0.046571787, 0.0022937984, 0.07389335, 0.07999785, 0.016647425, 0.0010252893, -0.0539034, 0.019868556, -0.09564816, -0.05390437, 0.025565475, 0.011960264, 0.02, -0.021006312, 0.009666466, -0.013893355, 0.19255145018874698, 0.6005002625585889, -0.07517576264395884, 0.7765929208748061, 0
0.048495993, 0.0024632444, 0.06420389, 0.07999972, 0.014723234, 0.0008558654, -0.0442139, 0.017944507, -0.09581751, -0.044214077, 0.025565475, 0.011960264, 0.02, -0.022930518, 0.00949702, -0.0042038895, 0.9345650279257458, 0.2365258907688932, -0.6735264104726459, 1, 0
0.05018058, 0.002604107, 0.056816686, 0.07999995, 0.013038646, 0.0007150071, -0.036826685, 0.016259942, -0.09595835, -0.036826722, 0.025565475, 0.011960264, 0.02, -0.024615105, 0.009356158, 0.0031833127, 0.008867211160508245, 0.12296467576944177, -0.5290869040586381, 0.9847138793129995, 0
0.051589053, 0.0027209416, 0.050737936, 0.07999997, 0.011630174, 0.0005981731, -0.030747937, 0.014851477, -0.096075185, -0.030747943, 0.025565475, 0.011960264, 0.02, -0.026023578, 0.0092393225, 0.009262063, -0.040004443467468176, 0.12686048704368438, 0.31760242098782965, 0.7657478551224262, 0
0.052816574, 0.0028180743, 0.045676872, 0.07999995, 0.010402653, 0.0005010406, -0.025686873, 0.013623957, -0.09617232, -0.025686873, 0.025565475, 0.011960264, 0.02, -0.027251098, 0.00914219, 0.0143231265, 0.02265652739237537, 0.1455195924468774, -0.10923524467475025, 1, 0
0.05389893, 0.0028988386, 0.041441735, 0.07999996, 0.009320296, 0.0004202756, -0.021451736, 0.0125416, -0.09625308, -0.021451736, 0.025565475, 0.011960264, 0.02, -0.028333455, 0.009061426, 0.018558264, 0.14233065601966083, 0.10179115353779643, 0.3168135858706523, 0.7332061961416203, 0
0.05486426, 0.0029660445, 0.037903637, 0.07999996, 0.008354966, 0.00035306835, -0.017913638, 0.011576269, -0.09632029, -0.017913638, 0.025565475, 0.011960264, 0.02, -0.029298786, 0.00899422, 0.022096362, 0.33816284260083407, -0.3802639989753672, 0.09378890000922877, 1, 0
0.055726677, 0.0030219976, 0.034945887, 0.07999997, 0.0074925497, 0.0002971138, -0.014955888, 0.010713853, -0.09637624, -0.014955886, 0.025565475, 0.011960264, 0.02, -0.030161202, 0.008938267, 0.025054112, 0.3720943049751713, -0.5662303598729658, 0.21992357730775097, 1, 0
0.056501336, 0.0030686262, 0.03247822, 0.07999997, 0.0067178905, 0.00025048456, -0.012488222, 0.009939194, -0.096422866, -0.01248822, 0.025565475, 0.011960264, 0.02, -0.030935861, 0.008891638, 0.027521778, 0.2948736083480738, 0.23376469155657514, -0.22899597712529077, 0.849507832456502, 0
0.057197776, 0.0031075059, 0.030420253, 0.07999997, 0.006021451, 0.00021160464, -0.010430254, 0.009242754, -0.09646174, -0.010430252, 0.025565475, 0.011960264, 0.02, -0.0316323, 0.008852758, 0.029579746, 0.25415014270548, -0.15730107442782862, -0.13042763614994518, 0.9358929007284544, 0
0.05782371, 0.0031399291, 0.028703026, 0.07999997, 0.0053955168, 0.00017918111, -0.008713027, 0.00861682, -0.09649417, -0.008713026, 0.025565475, 0.011960264, 0.02, -0.032258235, 0.008820335, 0.031296972, 0.29008181029121194, -0.12529953675096261, 0.5452523711582932, 1, 0
0.058386125, 0.0031669715, 0.027269298, 0.07999997, 0.004833102, 0.00015213876, -0.0072792973, 0.008054405, -0.09652121, -0.0072792973, 0.025565475, 0.011960264, 0.02, -0.03282065, 0.008793293, 0.0327307, 0.19620473241152211, 0.1405422570605814, 0.009278776885379307, 1, 0
0.058892123, 0.0031895216, 0.026073115, 0.079999976, 0.0043271035, 0.00012958865, -0.006083114, 0.0075484067, -0.09654376, -0.006083114, 0.025565475, 0.011960264, 0.02, -0.03332665, 0.008770742, 0.03392688, 0.35814904342142656, 0.1035568066629943, 0.16797512228968484, 1, 0
0.059347846, 0.0032083758, 0.02507662, 0.079999976, 0.0038713813, 0.00011073449, -0.0050866194, 0.0070926845, -0.09656262, -0.0050866194, 0.025565475, 0.011960264, 0.02, -0.03378237, 0.008751889, 0.03492338, 0.08287149318967024, 0.09619098070796206, -0.23776829339813396, 0.21585498073049425, 0
0.05975767, 0.0032241817, 0.024245992, 0.07999997, 0.003461551, 9.492622e-05, -0.0042559933, 0.0066828616, -0.09657842, -0.0042559933, 0.025565475, 0.011960264, 0.02, -0.034192193, 0.008736082, 0.035754006, -0.0820690763533691, 0.16388677122370288, -0.3480341101703692, -0.9883431529985482, 1
0.05499275, 0.0047072885, 0.029284894, 0.03605332, 0.0071736947, 0.003037545, -0.0043624714, 0.01144778, -0.09806153, -0.009294894, 0.025565475, 0.011960264, 0.02, -0.029427275, 0.007252976, 0.030715104, -0.028600254082108215, -0.07556235499503956, 0.27628728350404824, -1, 1
