time, LA.acc, pos, decMax, accMax, vMax, vel, target, dns, HA
0.000000, 1.000000, 0.000000, -8.000000, 5.000000, 15.000000, 0.000000, 100.000000, 100.000000, 0
1.000000, 2.000000, 0.005000, -8.000000, 5.000000, 15.000000, 0.100000, 100.000000, 99.995000, 0
2.000000, 3.000000, 0.025000, -8.000000, 5.000000, 15.000000, 0.300000, 100.000000, 99.975000, 0
3.000000, 4.000000, 0.070000, -8.000000, 5.000000, 15.000000, 0.600000, 100.000000, 99.930000, 0
4.000000, 5.000000, 0.150000, -8.000000, 5.000000, 15.000000, 1.000000, 100.000000, 99.850000, 0
5.000000, 5.000000, 0.275000, -8.000000, 5.000000, 15.000000, 1.500000, 100.000000, 99.725000, 0
6.000000, 5.000000, 0.450000, -8.000000, 5.000000, 15.000000, 2.000000, 100.000000, 99.550000, 0
7.000000, 5.000000, 0.675000, -8.000000, 5.000000, 15.000000, 2.500000, 100.000000, 99.325000, 0
8.000000, 5.000000, 0.950000, -8.000000, 5.000000, 15.000000, 3.000000, 100.000000, 99.050000, 0
9.000000, 5.000000, 1.275000, -8.000000, 5.000000, 15.000000, 3.500000, 100.000000, 98.725000, 0
10.000000, 5.000000, 1.650000, -8.000000, 5.000000, 15.000000, 4.000000, 100.000000, 98.350000, 0
11.000000, 5.000000, 2.075000, -8.000000, 5.000000, 15.000000, 4.500000, 100.000000, 97.925000, 0
12.000000, 5.000000, 2.550000, -8.000000, 5.000000, 15.000000, 5.000000, 100.000000, 97.450000, 0
13.000000, 5.000000, 3.075000, -8.000000, 5.000000, 15.000000, 5.500000, 100.000000, 96.925000, 0
14.000000, 5.000000, 3.650000, -8.000000, 5.000000, 15.000000, 6.000000, 100.000000, 96.350000, 0
15.000000, 5.000000, 4.275000, -8.000000, 5.000000, 15.000000, 6.500000, 100.000000, 95.725000, 0
16.000000, 5.000000, 4.950000, -8.000000, 5.000000, 15.000000, 7.000000, 100.000000, 95.050000, 0
17.000000, 5.000000, 5.675000, -8.000000, 5.000000, 15.000000, 7.500000, 100.000000, 94.325000, 0
18.000000, 5.000000, 6.450000, -8.000000, 5.000000, 15.000000, 8.000000, 100.000000, 93.550000, 0
19.000000, 5.000000, 7.275000, -8.000000, 5.000000, 15.000000, 8.500000, 100.000000, 92.725000, 0
20.000000, 5.000000, 8.150000, -8.000000, 5.000000, 15.000000, 9.000000, 100.000000, 91.850000, 0
21.000000, 5.000000, 9.075000, -8.000000, 5.000000, 15.000000, 9.500000, 100.000000, 90.925000, 0
22.000000, 5.000000, 10.050000, -8.000000, 5.000000, 15.000000, 10.000000, 100.000000, 89.950000, 0
23.000000, 5.000000, 11.075000, -8.000000, 5.000000, 15.000000, 10.500000, 100.000000, 88.925000, 0
24.000000, 5.000000, 12.150000, -8.000000, 5.000000, 15.000000, 11.000000, 100.000000, 87.850000, 0
25.000000, 5.000000, 13.275000, -8.000000, 5.000000, 15.000000, 11.500000, 100.000000, 86.725000, 0
26.000000, 5.000000, 14.450000, -8.000000, 5.000000, 15.000000, 12.000000, 100.000000, 85.550000, 0
27.000000, 5.000000, 15.675000, -8.000000, 5.000000, 15.000000, 12.500000, 100.000000, 84.325000, 0
28.000000, 5.000000, 16.950000, -8.000000, 5.000000, 15.000000, 13.000000, 100.000000, 83.050000, 0
29.000000, 5.000000, 18.275000, -8.000000, 5.000000, 15.000000, 13.500000, 100.000000, 81.725000, 0
30.000000, 5.000000, 19.650000, -8.000000, 5.000000, 15.000000, 14.000000, 100.000000, 80.350000, 0
31.000000, 5.000000, 21.075000, -8.000000, 5.000000, 15.000000, 14.500000, 100.000000, 78.925000, 0
32.000000, 5.000000, 22.550000, -8.000000, 5.000000, 15.000000, 15.000000, 100.000000, 77.450000, 0
33.000000, 4.000000, 24.075000, -8.000000, 5.000000, 15.000000, 15.500000, 100.000000, 75.925000, 1
34.000000, 3.000000, 25.645000, -8.000000, 5.000000, 15.000000, 15.900000, 100.000000, 74.355000, 1
35.000000, 2.000000, 27.250000, -8.000000, 5.000000, 15.000000, 16.200000, 100.000000, 72.750000, 1
36.000000, 1.000000, 28.880000, -8.000000, 5.000000, 15.000000, 16.400000, 100.000000, 71.120000, 1
37.000000, 0.000000, 30.525000, -8.000000, 5.000000, 15.000000, 16.500000, 100.000000, 69.475000, 1
38.000000, 0.000000, 32.175000, -8.000000, 5.000000, 15.000000, 16.500000, 100.000000, 67.825000, 1
39.000000, 0.000000, 33.825000, -8.000000, 5.000000, 15.000000, 16.500000, 100.000000, 66.175000, 1
40.000000, 0.000000, 35.475000, -8.000000, 5.000000, 15.000000, 16.500000, 100.000000, 64.525000, 1
41.000000, 0.000000, 37.125000, -8.000000, 5.000000, 15.000000, 16.500000, 100.000000, 62.875000, 1
42.000000, 0.000000, 38.775000, -8.000000, 5.000000, 15.000000, 16.500000, 100.000000, 61.225000, 1
43.000000, 0.000000, 40.425000, -8.000000, 5.000000, 15.000000, 16.500000, 100.000000, 59.575000, 1
44.000000, 0.000000, 42.075000, -8.000000, 5.000000, 15.000000, 16.500000, 100.000000, 57.925000, 1
45.000000, 0.000000, 43.725000, -8.000000, 5.000000, 15.000000, 16.500000, 100.000000, 56.275000, 1
46.000000, 0.000000, 45.375000, -8.000000, 5.000000, 15.000000, 16.500000, 100.000000, 54.625000, 1
47.000000, 0.000000, 47.025000, -8.000000, 5.000000, 15.000000, 16.500000, 100.000000, 52.975000, 1
48.000000, 0.000000, 48.675000, -8.000000, 5.000000, 15.000000, 16.500000, 100.000000, 51.325000, 1
49.000000, 0.000000, 50.325000, -8.000000, 5.000000, 15.000000, 16.500000, 100.000000, 49.675000, 1
50.000000, 0.000000, 51.975000, -8.000000, 5.000000, 15.000000, 16.500000, 100.000000, 48.025000, 1
51.000000, 0.000000, 53.625000, -8.000000, 5.000000, 15.000000, 16.500000, 100.000000, 46.375000, 1
52.000000, 0.000000, 55.275000, -8.000000, 5.000000, 15.000000, 16.500000, 100.000000, 44.725000, 1
53.000000, 0.000000, 56.925000, -8.000000, 5.000000, 15.000000, 16.500000, 100.000000, 43.075000, 1
54.000000, 0.000000, 58.575000, -8.000000, 5.000000, 15.000000, 16.500000, 100.000000, 41.425000, 1
55.000000, 0.000000, 60.225000, -8.000000, 5.000000, 15.000000, 16.500000, 100.000000, 39.775000, 1
56.000000, 0.000000, 61.875000, -8.000000, 5.000000, 15.000000, 16.500000, 100.000000, 38.125000, 1
57.000000, 0.000000, 63.525000, -8.000000, 5.000000, 15.000000, 16.500000, 100.000000, 36.475000, 1
58.000000, 0.000000, 65.175000, -8.000000, 5.000000, 15.000000, 16.500000, 100.000000, 34.825000, 1
59.000000, 0.000000, 66.825000, -8.000000, 5.000000, 15.000000, 16.500000, 100.000000, 33.175000, 1
60.000000, 0.000000, 68.475000, -8.000000, 5.000000, 15.000000, 16.500000, 100.000000, 31.525000, 1
61.000000, 0.000000, 70.125000, -8.000000, 5.000000, 15.000000, 16.500000, 100.000000, 29.875000, 1
62.000000, 0.000000, 71.775000, -8.000000, 5.000000, 15.000000, 16.500000, 100.000000, 28.225000, 1
63.000000, 0.000000, 73.425000, -8.000000, 5.000000, 15.000000, 16.500000, 100.000000, 26.575000, 1
64.000000, 0.000000, 75.075000, -8.000000, 5.000000, 15.000000, 16.500000, 100.000000, 24.925000, 1
65.000000, 0.000000, 76.725000, -8.000000, 5.000000, 15.000000, 16.500000, 100.000000, 23.275000, 1
66.000000, 0.000000, 78.375000, -8.000000, 5.000000, 15.000000, 16.500000, 100.000000, 21.625000, 1
67.000000, 0.000000, 80.025000, -8.000000, 5.000000, 15.000000, 16.500000, 100.000000, 19.975000, 1
68.000000, 0.000000, 81.675000, -8.000000, 5.000000, 15.000000, 16.500000, 100.000000, 18.325000, 1
69.000000, -1.000000, 83.325000, -8.000000, 5.000000, 15.000000, 16.500000, 100.000000, 16.675000, 2
70.000000, -2.000000, 84.970000, -8.000000, 5.000000, 15.000000, 16.400000, 100.000000, 15.030000, 2
71.000000, -3.000000, 86.600000, -8.000000, 5.000000, 15.000000, 16.200000, 100.000000, 13.400000, 2
72.000000, -4.000000, 88.205000, -8.000000, 5.000000, 15.000000, 15.900000, 100.000000, 11.795000, 2
73.000000, -5.000000, 89.775000, -8.000000, 5.000000, 15.000000, 15.500000, 100.000000, 10.225000, 2
74.000000, -6.000000, 91.300000, -8.000000, 5.000000, 15.000000, 15.000000, 100.000000, 8.700000, 2
