time, LA.acc, pos, decMax, accMax, vMax, vel, target, dns, HA
0.000000, 1.000000, 0.000000, -26.000000, 19.000000, 67.000000, 0.000000, 100.000000, 100.000000, 0
1.000000, 2.000000, 0.005000, -26.000000, 19.000000, 67.000000, 0.100000, 100.000000, 99.995000, 0
2.000000, 3.000000, 0.025000, -26.000000, 19.000000, 67.000000, 0.300000, 100.000000, 99.975000, 0
3.000000, 4.000000, 0.070000, -26.000000, 19.000000, 67.000000, 0.600000, 100.000000, 99.930000, 0
4.000000, 5.000000, 0.150000, -26.000000, 19.000000, 67.000000, 1.000000, 100.000000, 99.850000, 0
5.000000, 6.000000, 0.275000, -26.000000, 19.000000, 67.000000, 1.500000, 100.000000, 99.725000, 0
6.000000, 7.000000, 0.455000, -26.000000, 19.000000, 67.000000, 2.100000, 100.000000, 99.545000, 0
7.000000, 8.000000, 0.700000, -26.000000, 19.000000, 67.000000, 2.800000, 100.000000, 99.300000, 0
8.000000, 9.000000, 1.020000, -26.000000, 19.000000, 67.000000, 3.600000, 100.000000, 98.980000, 0
9.000000, 10.000000, 1.425000, -26.000000, 19.000000, 67.000000, 4.500000, 100.000000, 98.575000, 0
10.000000, 11.000000, 1.925000, -26.000000, 19.000000, 67.000000, 5.500000, 100.000000, 98.075000, 0
11.000000, 12.000000, 2.530000, -26.000000, 19.000000, 67.000000, 6.600000, 100.000000, 97.470000, 0
12.000000, 13.000000, 3.250000, -26.000000, 19.000000, 67.000000, 7.800000, 100.000000, 96.750000, 0
13.000000, 14.000000, 4.095000, -26.000000, 19.000000, 67.000000, 9.100000, 100.000000, 95.905000, 0
14.000000, 15.000000, 5.075000, -26.000000, 19.000000, 67.000000, 10.500000, 100.000000, 94.925000, 0
15.000000, 16.000000, 6.200000, -26.000000, 19.000000, 67.000000, 12.000000, 100.000000, 93.800000, 0
16.000000, 17.000000, 7.480000, -26.000000, 19.000000, 67.000000, 13.600000, 100.000000, 92.520000, 0
17.000000, 18.000000, 8.925000, -26.000000, 19.000000, 67.000000, 15.300000, 100.000000, 91.075000, 0
18.000000, 19.000000, 10.545000, -26.000000, 19.000000, 67.000000, 17.100000, 100.000000, 89.455000, 0
19.000000, 19.000000, 12.350000, -26.000000, 19.000000, 67.000000, 19.000000, 100.000000, 87.650000, 0
20.000000, 19.000000, 14.345000, -26.000000, 19.000000, 67.000000, 20.900000, 100.000000, 85.655000, 0
21.000000, 19.000000, 16.530000, -26.000000, 19.000000, 67.000000, 22.800000, 100.000000, 83.470000, 0
22.000000, 19.000000, 18.905000, -26.000000, 19.000000, 67.000000, 24.700000, 100.000000, 81.095000, 0
23.000000, 19.000000, 21.470000, -26.000000, 19.000000, 67.000000, 26.600000, 100.000000, 78.530000, 0
24.000000, 19.000000, 24.225000, -26.000000, 19.000000, 67.000000, 28.500000, 100.000000, 75.775000, 0
25.000000, 19.000000, 27.170000, -26.000000, 19.000000, 67.000000, 30.400000, 100.000000, 72.830000, 0
26.000000, 19.000000, 30.305000, -26.000000, 19.000000, 67.000000, 32.300000, 100.000000, 69.695000, 0
27.000000, 19.000000, 33.630000, -26.000000, 19.000000, 67.000000, 34.200000, 100.000000, 66.370000, 0
28.000000, 19.000000, 37.145000, -26.000000, 19.000000, 67.000000, 36.100000, 100.000000, 62.855000, 0
29.000000, 19.000000, 40.850000, -26.000000, 19.000000, 67.000000, 38.000000, 100.000000, 59.150000, 0
30.000000, 19.000000, 44.745000, -26.000000, 19.000000, 67.000000, 39.900000, 100.000000, 55.255000, 0
31.000000, 19.000000, 48.830000, -26.000000, 19.000000, 67.000000, 41.800000, 100.000000, 51.170000, 0
32.000000, 19.000000, 53.105000, -26.000000, 19.000000, 67.000000, 43.700000, 100.000000, 46.895000, 0
33.000000, 19.000000, 57.570000, -26.000000, 19.000000, 67.000000, 45.600000, 100.000000, 42.430000, 0
34.000000, 18.000000, 62.225000, -26.000000, 19.000000, 67.000000, 47.500000, 100.000000, 37.775000, 2
35.000000, 17.000000, 67.065000, -26.000000, 19.000000, 67.000000, 49.300000, 100.000000, 32.935000, 2
36.000000, 16.000000, 72.080000, -26.000000, 19.000000, 67.000000, 51.000000, 100.000000, 27.920000, 2
37.000000, 15.000000, 77.260000, -26.000000, 19.000000, 67.000000, 52.600000, 100.000000, 22.740000, 2
38.000000, 14.000000, 82.595000, -26.000000, 19.000000, 67.000000, 54.100000, 100.000000, 17.405000, 2
39.000000, 13.000000, 88.075000, -26.000000, 19.000000, 67.000000, 55.500000, 100.000000, 11.925000, 2
40.000000, 12.000000, 93.690000, -26.000000, 19.000000, 67.000000, 56.800000, 100.000000, 6.310000, 2
41.000000, 11.000000, 99.430000, -26.000000, 19.000000, 67.000000, 58.000000, 100.000000, 0.570000, 2
42.000000, 10.000000, 105.285000, -26.000000, 19.000000, 67.000000, 59.100000, 100.000000, -5.285000, 2
43.000000, 9.000000, 111.245000, -26.000000, 19.000000, 67.000000, 60.100000, 100.000000, -11.245000, 2
44.000000, 8.000000, 117.300000, -26.000000, 19.000000, 67.000000, 61.000000, 100.000000, -17.300000, 2
45.000000, 7.000000, 123.440000, -26.000000, 19.000000, 67.000000, 61.800000, 100.000000, -23.440000, 2
