time, LA.acc, pos, decMax, accMax, vMax, vel, target, dns, HA
0.000000, 1.000000, 0.000000, -4.000000, 4.000000, 5.000000, 0.000000, 100.000000, 100.000000, 0
1.000000, 2.000000, 0.005000, -4.000000, 4.000000, 5.000000, 0.100000, 100.000000, 99.995000, 0
2.000000, 3.000000, 0.025000, -4.000000, 4.000000, 5.000000, 0.300000, 100.000000, 99.975000, 0
3.000000, 4.000000, 0.070000, -4.000000, 4.000000, 5.000000, 0.600000, 100.000000, 99.930000, 0
4.000000, 4.000000, 0.150000, -4.000000, 4.000000, 5.000000, 1.000000, 100.000000, 99.850000, 0
5.000000, 4.000000, 0.270000, -4.000000, 4.000000, 5.000000, 1.400000, 100.000000, 99.730000, 0
6.000000, 4.000000, 0.430000, -4.000000, 4.000000, 5.000000, 1.800000, 100.000000, 99.570000, 0
7.000000, 4.000000, 0.630000, -4.000000, 4.000000, 5.000000, 2.200000, 100.000000, 99.370000, 0
8.000000, 4.000000, 0.870000, -4.000000, 4.000000, 5.000000, 2.600000, 100.000000, 99.130000, 0
9.000000, 4.000000, 1.150000, -4.000000, 4.000000, 5.000000, 3.000000, 100.000000, 98.850000, 0
10.000000, 4.000000, 1.470000, -4.000000, 4.000000, 5.000000, 3.400000, 100.000000, 98.530000, 0
11.000000, 4.000000, 1.830000, -4.000000, 4.000000, 5.000000, 3.800000, 100.000000, 98.170000, 0
12.000000, 4.000000, 2.230000, -4.000000, 4.000000, 5.000000, 4.200000, 100.000000, 97.770000, 0
13.000000, 4.000000, 2.670000, -4.000000, 4.000000, 5.000000, 4.600000, 100.000000, 97.330000, 0
14.000000, 3.000000, 3.150000, -4.000000, 4.000000, 5.000000, 5.000000, 100.000000, 96.850000, 1
15.000000, 2.000000, 3.665000, -4.000000, 4.000000, 5.000000, 5.300000, 100.000000, 96.335000, 1
16.000000, 1.000000, 4.205000, -4.000000, 4.000000, 5.000000, 5.500000, 100.000000, 95.795000, 1
17.000000, 0.000000, 4.760000, -4.000000, 4.000000, 5.000000, 5.600000, 100.000000, 95.240000, 1
18.000000, 0.000000, 5.320000, -4.000000, 4.000000, 5.000000, 5.600000, 100.000000, 94.680000, 1
