time, LA.acc, pos, decMax, accMax, vMax, vel, target, dns, HA
0.000000, 1.000000, 0.000000, -28.000000, 28.000000, 23.000000, 0.000000, 100.000000, 100.000000, 0
1.000000, 2.000000, 0.005000, -28.000000, 28.000000, 23.000000, 0.100000, 100.000000, 99.995000, 0
2.000000, 3.000000, 0.025000, -28.000000, 28.000000, 23.000000, 0.300000, 100.000000, 99.975000, 0
3.000000, 4.000000, 0.070000, -28.000000, 28.000000, 23.000000, 0.600000, 100.000000, 99.930000, 0
4.000000, 5.000000, 0.150000, -28.000000, 28.000000, 23.000000, 1.000000, 100.000000, 99.850000, 0
5.000000, 6.000000, 0.275000, -28.000000, 28.000000, 23.000000, 1.500000, 100.000000, 99.725000, 0
6.000000, 7.000000, 0.455000, -28.000000, 28.000000, 23.000000, 2.100000, 100.000000, 99.545000, 0
7.000000, 8.000000, 0.700000, -28.000000, 28.000000, 23.000000, 2.800000, 100.000000, 99.300000, 0
8.000000, 9.000000, 1.020000, -28.000000, 28.000000, 23.000000, 3.600000, 100.000000, 98.980000, 0
9.000000, 10.000000, 1.425000, -28.000000, 28.000000, 23.000000, 4.500000, 100.000000, 98.575000, 0
10.000000, 11.000000, 1.925000, -28.000000, 28.000000, 23.000000, 5.500000, 100.000000, 98.075000, 0
11.000000, 12.000000, 2.530000, -28.000000, 28.000000, 23.000000, 6.600000, 100.000000, 97.470000, 0
12.000000, 13.000000, 3.250000, -28.000000, 28.000000, 23.000000, 7.800000, 100.000000, 96.750000, 0
13.000000, 14.000000, 4.095000, -28.000000, 28.000000, 23.000000, 9.100000, 100.000000, 95.905000, 0
14.000000, 15.000000, 5.075000, -28.000000, 28.000000, 23.000000, 10.500000, 100.000000, 94.925000, 0
15.000000, 16.000000, 6.200000, -28.000000, 28.000000, 23.000000, 12.000000, 100.000000, 93.800000, 0
16.000000, 17.000000, 7.480000, -28.000000, 28.000000, 23.000000, 13.600000, 100.000000, 92.520000, 0
17.000000, 18.000000, 8.925000, -28.000000, 28.000000, 23.000000, 15.300000, 100.000000, 91.075000, 0
18.000000, 19.000000, 10.545000, -28.000000, 28.000000, 23.000000, 17.100000, 100.000000, 89.455000, 0
19.000000, 20.000000, 12.350000, -28.000000, 28.000000, 23.000000, 19.000000, 100.000000, 87.650000, 0
20.000000, 21.000000, 14.350000, -28.000000, 28.000000, 23.000000, 21.000000, 100.000000, 85.650000, 0
21.000000, 20.000000, 16.555000, -28.000000, 28.000000, 23.000000, 23.100000, 100.000000, 83.445000, 1
22.000000, 19.000000, 18.965000, -28.000000, 28.000000, 23.000000, 25.100000, 100.000000, 81.035000, 1
23.000000, 18.000000, 21.570000, -28.000000, 28.000000, 23.000000, 27.000000, 100.000000, 78.430000, 1
24.000000, 17.000000, 24.360000, -28.000000, 28.000000, 23.000000, 28.800000, 100.000000, 75.640000, 1
25.000000, 16.000000, 27.325000, -28.000000, 28.000000, 23.000000, 30.500000, 100.000000, 72.675000, 1
26.000000, 15.000000, 30.455000, -28.000000, 28.000000, 23.000000, 32.100000, 100.000000, 69.545000, 1
27.000000, 14.000000, 33.740000, -28.000000, 28.000000, 23.000000, 33.600000, 100.000000, 66.260000, 1
28.000000, 13.000000, 37.170000, -28.000000, 28.000000, 23.000000, 35.000000, 100.000000, 62.830000, 1
29.000000, 12.000000, 40.735000, -28.000000, 28.000000, 23.000000, 36.300000, 100.000000, 59.265000, 1
30.000000, 11.000000, 44.425000, -28.000000, 28.000000, 23.000000, 37.500000, 100.000000, 55.575000, 1
31.000000, 10.000000, 48.230000, -28.000000, 28.000000, 23.000000, 38.600000, 100.000000, 51.770000, 1
32.000000, 9.000000, 52.140000, -28.000000, 28.000000, 23.000000, 39.600000, 100.000000, 47.860000, 1
