time, LA.acc, pos, decMax, accMax, vMax, vel, target, dns, HA
0.000000, 1.000000, 0.000000, -24.000000, 30.000000, 11.000000, 0.000000, 100.000000, 100.000000, 0
1.000000, 2.000000, 0.005000, -24.000000, 30.000000, 11.000000, 0.100000, 100.000000, 99.995000, 0
2.000000, 3.000000, 0.025000, -24.000000, 30.000000, 11.000000, 0.300000, 100.000000, 99.975000, 0
3.000000, 4.000000, 0.070000, -24.000000, 30.000000, 11.000000, 0.600000, 100.000000, 99.930000, 0
4.000000, 5.000000, 0.150000, -24.000000, 30.000000, 11.000000, 1.000000, 100.000000, 99.850000, 0
5.000000, 6.000000, 0.275000, -24.000000, 30.000000, 11.000000, 1.500000, 100.000000, 99.725000, 0
6.000000, 7.000000, 0.455000, -24.000000, 30.000000, 11.000000, 2.100000, 100.000000, 99.545000, 0
7.000000, 8.000000, 0.700000, -24.000000, 30.000000, 11.000000, 2.800000, 100.000000, 99.300000, 0
8.000000, 9.000000, 1.020000, -24.000000, 30.000000, 11.000000, 3.600000, 100.000000, 98.980000, 0
9.000000, 10.000000, 1.425000, -24.000000, 30.000000, 11.000000, 4.500000, 100.000000, 98.575000, 0
10.000000, 11.000000, 1.925000, -24.000000, 30.000000, 11.000000, 5.500000, 100.000000, 98.075000, 0
11.000000, 12.000000, 2.530000, -24.000000, 30.000000, 11.000000, 6.600000, 100.000000, 97.470000, 0
12.000000, 13.000000, 3.250000, -24.000000, 30.000000, 11.000000, 7.800000, 100.000000, 96.750000, 0
13.000000, 14.000000, 4.095000, -24.000000, 30.000000, 11.000000, 9.100000, 100.000000, 95.905000, 0
14.000000, 15.000000, 5.075000, -24.000000, 30.000000, 11.000000, 10.500000, 100.000000, 94.925000, 0
15.000000, 14.000000, 6.200000, -24.000000, 30.000000, 11.000000, 12.000000, 100.000000, 93.800000, 1
16.000000, 13.000000, 7.470000, -24.000000, 30.000000, 11.000000, 13.400000, 100.000000, 92.530000, 1
17.000000, 12.000000, 8.875000, -24.000000, 30.000000, 11.000000, 14.700000, 100.000000, 91.125000, 1
18.000000, 11.000000, 10.405000, -24.000000, 30.000000, 11.000000, 15.900000, 100.000000, 89.595000, 1
19.000000, 10.000000, 12.050000, -24.000000, 30.000000, 11.000000, 17.000000, 100.000000, 87.950000, 1
20.000000, 9.000000, 13.800000, -24.000000, 30.000000, 11.000000, 18.000000, 100.000000, 86.200000, 1
21.000000, 8.000000, 15.645000, -24.000000, 30.000000, 11.000000, 18.900000, 100.000000, 84.355000, 1
22.000000, 7.000000, 17.575000, -24.000000, 30.000000, 11.000000, 19.700000, 100.000000, 82.425000, 1
23.000000, 6.000000, 19.580000, -24.000000, 30.000000, 11.000000, 20.400000, 100.000000, 80.420000, 1
24.000000, 5.000000, 21.650000, -24.000000, 30.000000, 11.000000, 21.000000, 100.000000, 78.350000, 1
25.000000, 4.000000, 23.775000, -24.000000, 30.000000, 11.000000, 21.500000, 100.000000, 76.225000, 1
