time, LA.acc, pos, decMax, accMax, vMax, vel, target, dns, HA
0.000000, 1.000000, 0.000000, -10.000000, 10.000000, 50.000000, 0.000000, 100.000000, 100.000000, 0
1.000000, 2.000000, 0.005000, -10.000000, 10.000000, 50.000000, 0.100000, 100.000000, 99.995000, 0
2.000000, 3.000000, 0.025000, -10.000000, 10.000000, 50.000000, 0.300000, 100.000000, 99.975000, 0
3.000000, 4.000000, 0.070000, -10.000000, 10.000000, 50.000000, 0.600000, 100.000000, 99.930000, 0
4.000000, 5.000000, 0.150000, -10.000000, 10.000000, 50.000000, 1.000000, 100.000000, 99.850000, 0
5.000000, 6.000000, 0.275000, -10.000000, 10.000000, 50.000000, 1.500000, 100.000000, 99.725000, 0
6.000000, 7.000000, 0.455000, -10.000000, 10.000000, 50.000000, 2.100000, 100.000000, 99.545000, 0
7.000000, 8.000000, 0.700000, -10.000000, 10.000000, 50.000000, 2.800000, 100.000000, 99.300000, 0
8.000000, 9.000000, 1.020000, -10.000000, 10.000000, 50.000000, 3.600000, 100.000000, 98.980000, 0
9.000000, 10.000000, 1.425000, -10.000000, 10.000000, 50.000000, 4.500000, 100.000000, 98.575000, 0
10.000000, 10.000000, 1.925000, -10.000000, 10.000000, 50.000000, 5.500000, 100.000000, 98.075000, 0
11.000000, 10.000000, 2.525000, -10.000000, 10.000000, 50.000000, 6.500000, 100.000000, 97.475000, 0
12.000000, 10.000000, 3.225000, -10.000000, 10.000000, 50.000000, 7.500000, 100.000000, 96.775000, 0
13.000000, 10.000000, 4.025000, -10.000000, 10.000000, 50.000000, 8.500000, 100.000000, 95.975000, 0
14.000000, 10.000000, 4.925000, -10.000000, 10.000000, 50.000000, 9.500000, 100.000000, 95.075000, 0
15.000000, 10.000000, 5.925000, -10.000000, 10.000000, 50.000000, 10.500000, 100.000000, 94.075000, 0
16.000000, 10.000000, 7.025000, -10.000000, 10.000000, 50.000000, 11.500000, 100.000000, 92.975000, 0
17.000000, 10.000000, 8.225000, -10.000000, 10.000000, 50.000000, 12.500000, 100.000000, 91.775000, 0
18.000000, 10.000000, 9.525000, -10.000000, 10.000000, 50.000000, 13.500000, 100.000000, 90.475000, 0
19.000000, 10.000000, 10.925000, -10.000000, 10.000000, 50.000000, 14.500000, 100.000000, 89.075000, 0
20.000000, 10.000000, 12.425000, -10.000000, 10.000000, 50.000000, 15.500000, 100.000000, 87.575000, 0
21.000000, 10.000000, 14.025000, -10.000000, 10.000000, 50.000000, 16.500000, 100.000000, 85.975000, 0
22.000000, 10.000000, 15.725000, -10.000000, 10.000000, 50.000000, 17.500000, 100.000000, 84.275000, 0
23.000000, 10.000000, 17.525000, -10.000000, 10.000000, 50.000000, 18.500000, 100.000000, 82.475000, 0
24.000000, 10.000000, 19.425000, -10.000000, 10.000000, 50.000000, 19.500000, 100.000000, 80.575000, 0
25.000000, 10.000000, 21.425000, -10.000000, 10.000000, 50.000000, 20.500000, 100.000000, 78.575000, 0
26.000000, 10.000000, 23.525000, -10.000000, 10.000000, 50.000000, 21.500000, 100.000000, 76.475000, 0
27.000000, 10.000000, 25.725000, -10.000000, 10.000000, 50.000000, 22.500000, 100.000000, 74.275000, 0
28.000000, 10.000000, 28.025000, -10.000000, 10.000000, 50.000000, 23.500000, 100.000000, 71.975000, 0
29.000000, 10.000000, 30.425000, -10.000000, 10.000000, 50.000000, 24.500000, 100.000000, 69.575000, 0
30.000000, 10.000000, 32.925000, -10.000000, 10.000000, 50.000000, 25.500000, 100.000000, 67.075000, 0
31.000000, 10.000000, 35.525000, -10.000000, 10.000000, 50.000000, 26.500000, 100.000000, 64.475000, 0
32.000000, 10.000000, 38.225000, -10.000000, 10.000000, 50.000000, 27.500000, 100.000000, 61.775000, 0
33.000000, 10.000000, 41.025000, -10.000000, 10.000000, 50.000000, 28.500000, 100.000000, 58.975000, 0
34.000000, 10.000000, 43.925000, -10.000000, 10.000000, 50.000000, 29.500000, 100.000000, 56.075000, 0
35.000000, 10.000000, 46.925000, -10.000000, 10.000000, 50.000000, 30.500000, 100.000000, 53.075000, 0
36.000000, 10.000000, 50.025000, -10.000000, 10.000000, 50.000000, 31.500000, 100.000000, 49.975000, 0
37.000000, 9.000000, 53.225000, -10.000000, 10.000000, 50.000000, 32.500000, 100.000000, 46.775000, 2
38.000000, 8.000000, 56.520000, -10.000000, 10.000000, 50.000000, 33.400000, 100.000000, 43.480000, 2
39.000000, 7.000000, 59.900000, -10.000000, 10.000000, 50.000000, 34.200000, 100.000000, 40.100000, 2
40.000000, 6.000000, 63.355000, -10.000000, 10.000000, 50.000000, 34.900000, 100.000000, 36.645000, 2
41.000000, 5.000000, 66.875000, -10.000000, 10.000000, 50.000000, 35.500000, 100.000000, 33.125000, 2
42.000000, 4.000000, 70.450000, -10.000000, 10.000000, 50.000000, 36.000000, 100.000000, 29.550000, 2
43.000000, 3.000000, 74.070000, -10.000000, 10.000000, 50.000000, 36.400000, 100.000000, 25.930000, 2
44.000000, 2.000000, 77.725000, -10.000000, 10.000000, 50.000000, 36.700000, 100.000000, 22.275000, 2
45.000000, 1.000000, 81.405000, -10.000000, 10.000000, 50.000000, 36.900000, 100.000000, 18.595000, 2
46.000000, 0.000000, 85.100000, -10.000000, 10.000000, 50.000000, 37.000000, 100.000000, 14.900000, 2
47.000000, -1.000000, 88.800000, -10.000000, 10.000000, 50.000000, 37.000000, 100.000000, 11.200000, 2
48.000000, -2.000000, 92.495000, -10.000000, 10.000000, 50.000000, 36.900000, 100.000000, 7.505000, 2
49.000000, -3.000000, 96.175000, -10.000000, 10.000000, 50.000000, 36.700000, 100.000000, 3.825000, 2
50.000000, -4.000000, 99.830000, -10.000000, 10.000000, 50.000000, 36.400000, 100.000000, 0.170000, 2
51.000000, -5.000000, 103.450000, -10.000000, 10.000000, 50.000000, 36.000000, 100.000000, -3.450000, 2
52.000000, -6.000000, 107.025000, -10.000000, 10.000000, 50.000000, 35.500000, 100.000000, -7.025000, 2
53.000000, -7.000000, 110.545000, -10.000000, 10.000000, 50.000000, 34.900000, 100.000000, -10.545000, 2
54.000000, -8.000000, 114.000000, -10.000000, 10.000000, 50.000000, 34.200000, 100.000000, -14.000000, 2
55.000000, -9.000000, 117.380000, -10.000000, 10.000000, 50.000000, 33.400000, 100.000000, -17.380000, 2
56.000000, -10.000000, 120.675000, -10.000000, 10.000000, 50.000000, 32.500000, 100.000000, -20.675000, 2
57.000000, -10.000000, 123.875000, -10.000000, 10.000000, 50.000000, 31.500000, 100.000000, -23.875000, 2
58.000000, -10.000000, 126.975000, -10.000000, 10.000000, 50.000000, 30.500000, 100.000000, -26.975000, 2
59.000000, -10.000000, 129.975000, -10.000000, 10.000000, 50.000000, 29.500000, 100.000000, -29.975000, 2
60.000000, -10.000000, 132.875000, -10.000000, 10.000000, 50.000000, 28.500000, 100.000000, -32.875000, 2
61.000000, -10.000000, 135.675000, -10.000000, 10.000000, 50.000000, 27.500000, 100.000000, -35.675000, 2
62.000000, -10.000000, 138.375000, -10.000000, 10.000000, 50.000000, 26.500000, 100.000000, -38.375000, 2
63.000000, -10.000000, 140.975000, -10.000000, 10.000000, 50.000000, 25.500000, 100.000000, -40.975000, 2
64.000000, -10.000000, 143.475000, -10.000000, 10.000000, 50.000000, 24.500000, 100.000000, -43.475000, 2
65.000000, -10.000000, 145.875000, -10.000000, 10.000000, 50.000000, 23.500000, 100.000000, -45.875000, 2
66.000000, -10.000000, 148.175000, -10.000000, 10.000000, 50.000000, 22.500000, 100.000000, -48.175000, 2
67.000000, -10.000000, 150.375000, -10.000000, 10.000000, 50.000000, 21.500000, 100.000000, -50.375000, 2
