x, y, vx, vy, heading, l_x, l_y, l_vx, l_vy, l_heading, f_x, f_y, f_vx, f_vy, f_heading, r_x, r_y, r_vx, r_vy, r_heading, LA.steer, LA.acc, HA
184.732, 0.0, 24.262, -0.002, -0.0, 0.0, -4.0, 24.262, -0.002, -0.0, 41.995, 0.652, -3.19, 3.639, 0.171, 100, 4, 0, 0, 0, -0.003, 3.589, 0
189.612, 0.017, 24.602, 0.089, 0.004, 0.0, -4.0, 24.602, 0.089, 0.004, 41.273, 1.563, -3.903, 4.349, 0.211, 100, 4, 0, 0, 0, -0.0, 2.767, 0
194.571, 0.034, 25.037, 0.093, 0.004, 0.0, -4.0, 25.037, 0.093, 0.004, 103.4, -0.034, -2.59, -0.093, 0.0, 40.464, 2.308, -4.335, 3.632, 0.178, 0.011, 2.768, 0
199.601, 0.045, 25.388, 0.026, 0.001, 0.0, -4.0, 25.388, 0.026, 0.001, 102.856, -0.045, -2.971, -0.026, 0.0, 39.601, 2.854, -4.572, 2.726, 0.131, -0.009, 1.666, 0
204.712, 0.021, 25.86, -0.113, -0.004, 0.0, -4.0, 25.86, -0.113, -0.004, 102.227, -0.021, -3.47, 0.113, 0.0, 38.668, 3.261, -5.007, 2.018, 0.091, 0.012, 1.721, 0
209.906, 0.015, 26.131, 0.004, 0.0, 0.0, -4.0, 26.131, 0.004, 0.0, 101.509, -0.015, -3.764, -0.004, 0.0, 37.65, 3.523, -5.276, 1.269, 0.061, 0.004, 1.529, 0
215.148, 0.002, 26.362, -0.086, -0.003, 0.0, -4.0, 26.362, -0.086, -0.003, 100.739, -0.002, -4.017, 0.086, 0.0, 36.58, 3.702, -5.522, 0.92, 0.04, 0.011, 0.279, 0
220.448, -0.01, 26.67, -0.061, -0.002, 0.0, -4.0, 26.67, -0.061, -0.002, 99.906, 0.01, -4.345, 0.061, 0.0, 35.448, 3.821, -5.851, 0.6, 0.026, -0.005, 1.466, 0
225.806, -0.026, 26.94, -0.034, -0.001, 0.0, -4.0, 26.94, -0.034, -0.001, 99.012, 0.026, -4.632, 0.034, 0.0, 34.253, 3.907, -6.143, 0.38, 0.017, -0.004, 1.275, 0
231.216, -0.021, 27.202, 0.06, 0.002, 0.0, -4.0, 27.202, 0.06, 0.002, 98.062, 0.021, -4.911, -0.06, 0.0, 33.0, 3.945, -6.426, 0.16, 0.011, -0.007, 1.506, 0
236.678, -0.012, 27.451, 0.05, 0.002, 0.0, -4.0, 27.451, 0.05, 0.002, 97.058, 0.012, -5.175, -0.05, 0.0, 31.693, 3.964, -6.693, 0.089, 0.007, 0.002, 0.879, 0
242.187, -0.009, 27.634, -0.008, -0.0, 0.0, -4.0, 27.634, -0.008, -0.0, 96.002, 0.009, -5.371, 0.008, 0.0, 30.334, 3.979, -6.892, 0.097, 0.004, -0.0, 0.27, 0
247.721, 0.002, 27.723, 0.031, 0.001, 0.0, -4.0, 27.723, 0.031, 0.001, 94.92, -0.002, -5.473, -0.031, 0.0, 28.947, 3.979, -6.995, 0.025, 0.003, 0.002, 0.672, 0
253.278, 0.013, 27.902, 0.044, 0.002, 0.0, -4.0, 27.902, 0.044, 0.002, 93.812, -0.013, -5.663, -0.044, 0.0, 27.535, 3.975, -7.186, -0.008, 0.002, -0.001, 0.339, 0
258.873, 0.032, 28.099, 0.101, 0.004, 0.0, -4.0, 28.099, 0.101, 0.004, 92.664, -0.032, -5.871, -0.101, 0.0, 26.082, 3.961, -7.394, -0.079, 0.001, -0.001, 0.539, 0
264.505, 0.015, 28.195, -0.138, -0.005, 0.0, -4.0, 28.195, -0.138, -0.005, 91.477, -0.015, -5.976, 0.138, 0.0, 24.59, 3.98, -7.499, 0.153, 0.001, -0.001, 0.542, 0
270.161, 0.005, 28.323, -0.045, -0.002, 0.0, -4.0, 28.323, -0.045, -0.002, 90.265, -0.005, -6.112, 0.045, 0.0, 23.074, 3.992, -7.635, 0.053, 0.0, -0.009, 0.963, 0
275.839, -0.012, 28.501, -0.056, -0.002, 0.0, -4.0, 28.501, -0.056, -0.002, 89.028, 0.012, -6.299, 0.056, 0.0, 21.532, 4.011, -7.82, 0.062, 0.0, 0.005, 0.725, 0
281.551, -0.002, 28.675, 0.088, 0.003, 0.0, -4.0, 28.675, 0.088, 0.003, 87.756, 0.002, -6.48, -0.088, 0.0, 19.956, 4.0, -7.999, -0.085, 0.0, -0.008, 0.162, 0
287.288, -0.015, 28.71, -0.065, -0.002, 0.0, -4.0, 28.71, -0.065, -0.002, 86.457, 0.015, -6.522, 0.065, 0.0, 18.354, 4.014, -8.039, 0.067, 0.0, 0.012, 0.894, 0
293.041, -0.012, 28.86, 0.014, 0.001, 0.0, -4.0, 28.86, 0.014, 0.001, 85.142, 0.012, -6.678, -0.014, 0.0, 16.735, 4.012, -8.194, -0.013, 0.0, 0.003, 1.096, 0
298.822, -0.031, 28.952, -0.072, -0.003, 0.0, -4.0, 28.952, -0.072, -0.003, 83.796, 0.031, -6.776, 0.072, 0.0, 15.086, 4.031, -8.29, 0.073, 0.0, -0.006, 0.058, 0
304.617, -0.035, 29.059, -0.001, -0.0, 0.0, -4.0, 29.059, -0.001, -0.0, 82.436, 0.035, -6.888, 0.001, 0.0, 13.424, 4.035, -8.399, 0.001, 0.0, -0.006, 0.429, 0
310.437, -0.039, 29.182, -0.007, -0.0, 0.0, -4.0, 29.182, -0.007, -0.0, 81.05, 0.039, -7.015, 0.007, 0.0, 11.736, 4.039, -8.524, 0.008, 0.0, -0.008, 0.162, 0
316.276, -0.045, 29.162, -0.03, -0.001, 0.0, -4.0, 29.162, -0.03, -0.001, 79.644, 0.045, -7.001, 0.03, 0.0, 10.028, 4.045, -8.507, 0.03, 0.0, -0.003, 0.495, 0
322.113, -0.04, 29.221, 0.011, 0.0, 0.0, -4.0, 29.221, 0.011, 0.0, 78.239, 0.04, -7.064, -0.011, 0.0, 8.322, 4.04, -8.568, -0.011, 0.0, 0.001, -0.163, 0
327.968, -0.042, 29.401, 0.02, 0.001, 0.0, -4.0, 29.401, 0.02, 0.001, 76.815, 0.042, -7.248, -0.02, 0.0, 6.597, 4.042, -8.749, -0.02, 0.0, -0.002, -0.353, 0
333.843, -0.044, 29.405, -0.044, -0.001, 0.0, -4.0, 29.405, -0.044, -0.001, 75.37, 0.044, -7.255, 0.044, 0.0, 4.852, 4.044, -8.754, 0.044, 0.0, -0.002, 0.512, 0
339.728, -0.041, 29.423, 0.012, 0.0, 0.0, -4.0, 29.423, 0.012, 0.0, 73.915, 0.041, -7.277, -0.012, 0.0, 3.098, 4.041, -8.774, -0.012, 0.0, -0.001, -0.039, 0
345.617, -0.041, 29.393, -0.008, -0.0, 0.0, -4.0, 29.393, -0.008, -0.0, 72.456, 0.041, -7.251, 0.008, 0.0, 1.339, 4.041, -8.745, 0.008, 0.0, -0.005, 0.684, 0
351.502, -0.018, 29.464, 0.179, 0.006, 0.0, -4.0, 29.464, 0.179, 0.006, 70.999, 0.018, -7.324, -0.179, 0.0, -0.417, 4.018, -8.817, -0.179, 0.0, -0.007, 0.479, 0
357.396, 0.004, 29.468, 0.119, 0.004, 0.0, -4.0, 29.468, 0.119, 0.004, 69.532, -0.004, -7.332, -0.119, 0.0, -2.182, 3.996, -8.821, -0.119, 0.0, -0.0, -0.1, 0
363.286, 0.01, 29.484, 0.053, 0.002, 0.0, -4.0, 29.484, 0.053, 0.002, 68.069, -0.01, -7.351, -0.053, 0.0, -3.943, 3.99, -8.838, -0.053, 0.0, -0.0, 0.109, 0
369.188, 0.03, 29.516, 0.07, 0.002, 0.0, -4.0, 29.516, 0.07, 0.002, 66.593, -0.03, -7.385, -0.07, 0.0, -5.715, 3.97, -8.87, -0.07, 0.0, -0.0, 0.177, 0
375.091, 0.05, 29.524, 0.1, 0.003, 0.0, -4.0, 29.524, 0.1, 0.003, 65.116, -0.05, -7.396, -0.1, 0.0, -7.489, 3.95, -8.879, -0.1, 0.0, 0.005, -0.803, 0
381.006, 0.054, 29.575, -0.006, -0.0, 0.0, -4.0, 29.575, -0.006, -0.0, 63.627, -0.054, -7.449, 0.006, 0.0, -9.275, 3.946, -8.93, 0.006, 0.0, -0.013, 0.204, 0
386.924, 0.069, 29.642, 0.07, 0.002, 0.0, -4.0, 29.642, 0.07, 0.002, 62.135, -0.069, -7.519, -0.07, 0.0, 98.594, 3.931, -9.665, -0.07, -0.0, -0.003, 0.383, 0
392.856, 0.101, 29.712, 0.156, 0.005, 0.0, -4.0, 29.712, 0.156, 0.005, 60.627, -0.101, -7.59, -0.156, 0.0, 96.659, 3.899, -9.714, -0.156, -0.0, 0.003, -0.634, 0
398.791, 0.142, 29.645, 0.179, 0.006, 0.0, -4.0, 29.645, 0.179, 0.006, 59.116, -0.142, -7.526, -0.179, 0.0, 94.725, 3.858, -9.628, -0.179, -0.0, -0.008, 0.763, 0
404.723, 0.149, 29.714, 0.033, 0.001, 0.0, -4.0, 29.714, 0.033, 0.001, 57.608, -0.149, -7.597, -0.033, 0.0, 92.798, 3.851, -9.678, -0.033, -0.0, -0.006, 0.752, 0
410.661, 0.144, 29.709, -0.052, -0.002, 0.0, -4.0, 29.709, -0.052, -0.002, 56.093, -0.144, -7.594, 0.052, 0.0, 90.868, 3.856, -9.656, 0.052, -0.0, 0.001, 0.955, 0
416.596, 0.114, 29.684, -0.112, -0.004, 0.0, -4.0, 29.684, -0.112, -0.004, 54.581, -0.114, -7.571, 0.112, 0.0, 88.945, 3.886, -9.614, 0.112, -0.0, -0.008, 0.964, 0
422.532, 0.095, 29.704, -0.084, -0.003, 0.0, -4.0, 29.704, -0.084, -0.003, 53.068, -0.095, -7.592, 0.084, 0.0, 87.025, 3.905, -9.617, 0.084, -0.0, -0.001, -0.038, 0
428.467, 0.076, 29.687, -0.081, -0.003, 0.0, -4.0, 29.687, -0.081, -0.003, 51.555, -0.076, -7.577, 0.081, 0.0, 85.108, 3.924, -9.584, 0.081, -0.0, -0.01, 1.081, 0
434.402, 0.071, 29.733, -0.004, -0.0, 0.0, -4.0, 29.733, -0.004, -0.0, 50.042, -0.071, -7.625, 0.004, 0.0, 83.195, 3.929, -9.615, 0.004, -0.0, 0.0, 0.004, 0
