x, y, vx, vy, heading, l_x, l_y, l_vx, l_vy, l_heading, f_x, f_y, f_vx, f_vy, f_heading, r_x, r_y, r_vx, r_vy, r_heading, LA.steer, LA.acc, HA
143.307, 0.016, 25.101, 0.133, 0.005, 143.307, -3.984, 25.101, 0.133, 0.005, 255.168, 0.0, 22.723, 0.0, 0.0, 158.25, 4.0, 22.138, 0.0, 0.0, -0.014, 5.388, 0
149.764, 0.004, 27.323, -0.165, -0.006, 149.764, -3.996, 27.323, -0.165, -0.006, 260.693, 0.0, 21.223, 0.0, 0.0, 163.784, 4.0, 22.128, 0.0, 0.0, 0.007, 12.492, 0
156.918, 0.027, 30.211, 0.168, 0.006, 156.918, -3.973, 30.211, 0.168, 0.006, 265.757, 0.753, 19.382, 3.654, 0.186, 169.313, 4.0, 22.103, 0.0, 0.0, -0.011, 7.209, 0
164.673, 0.005, 32.173, -0.106, -0.003, 164.673, -3.995, 32.173, -0.106, -0.003, 270.402, 1.856, 17.774, 4.023, 0.223, 174.828, 4.0, 21.947, 0.0, 0.0, 0.029, 7.744, 0
172.918, 0.013, 33.89, -0.165, -0.005, 172.918, -3.987, 33.89, -0.165, -0.005, 293.721, 0.0, 22.687, 0.0, 0.0, 180.293, 4.0, 21.741, 0.0, 0.0, 0.01, 6.427, 0
181.534, 0.052, 35.101, 0.091, 0.003, 181.534, -3.948, 35.101, 0.091, 0.003, 299.389, 0.0, 22.649, 0.0, 0.0, 185.709, 4.0, 21.569, 0.0, 0.0, 0.001, 5.008, 0
190.449, 0.079, 36.589, 0.264, 0.007, 190.449, -3.921, 36.589, 0.264, 0.007, 305.048, 0.0, 22.617, 0.0, 0.0, 191.086, 4.0, 21.427, 0.0, 0.0, -0.014, 2.554, 0
199.653, 0.059, 37.203, -0.129, -0.003, 199.653, -3.941, 37.203, -0.129, -0.003, 310.699, 0.0, 22.588, 0.0, 0.0, 196.43, 4.0, 21.307, 0.0, 0.0, -0.009, 2.874, 0
209.013, 0.017, 37.725, -0.128, -0.003, 209.013, -3.983, 37.725, -0.128, -0.003, 316.343, 0.0, 22.563, 0.0, 0.0, 201.746, 4.0, 21.206, 0.0, 0.0, -0.015, 3.574, 0
218.528, 0.035, 38.519, 0.51, 0.013, 218.528, -3.965, 38.519, 0.51, 0.013, 321.982, 0.0, 22.541, 0.0, 0.0, 297.6, 3.898, 18.497, 0.285, 0.015, -0.026, 0.353, 0
228.173, 0.003, 38.746, 0.17, 0.004, 228.173, -3.997, 38.746, 0.17, 0.004, 327.615, 0.0, 22.522, 0.0, 0.0, 302.234, 3.94, 18.583, 0.168, 0.009, -0.005, 1.873, 0
237.906, 0.002, 39.094, 0.059, 0.002, 237.906, -3.998, 39.094, 0.059, 0.002, 333.244, 0.0, 22.505, 0.0, 0.0, 306.888, 3.965, 18.661, 0.099, 0.005, 0.002, -0.169, 0
247.69, 0.019, 39.288, -0.12, -0.003, 247.69, -3.981, 39.288, -0.12, -0.003, 338.868, 0.0, 22.49, 0.0, 0.0, 311.561, 3.98, 18.731, 0.058, 0.003, 0.025, 0.137, 0
257.515, 0.074, 39.27, -0.071, -0.002, 257.515, -3.926, 39.27, -0.071, -0.002, 344.489, 0.0, 22.476, 0.0, 0.0, 316.251, 3.988, 18.795, 0.034, 0.002, 0.0, 2.386, 0
267.377, 0.071, 39.619, -0.002, -0.0, 267.377, -3.929, 39.619, -0.002, -0.0, 350.107, 0.0, 22.465, 0.0, 0.0, 320.956, 3.993, 18.854, 0.02, 0.001, -0.01, -0.984, 0
277.268, -0.023, 39.592, -0.452, -0.011, 277.268, -4.023, 39.592, -0.452, -0.011, 355.722, 0.0, 22.454, 0.0, 0.0, 325.675, 3.996, 18.907, 0.012, 0.001, 0.005, -1.366, 0
287.144, -0.094, 39.507, -0.289, -0.007, 287.144, -4.094, 39.507, -0.289, -0.007, 361.335, 0.0, 22.445, 0.0, 0.0, 330.407, 3.998, 18.955, 0.007, 0.0, 0.0, 0.253, 0
297.046, -0.044, 39.687, 0.458, 0.012, 297.046, -4.044, 39.687, 0.458, 0.012, 366.945, 0.0, 22.436, 0.0, 0.0, 335.15, 3.999, 19.0, 0.004, 0.0, -0.011, 1.577, 0
306.992, -0.0, 39.887, 0.092, 0.002, 306.992, -4.0, 39.887, 0.092, 0.002, 372.553, 0.0, 22.429, 0.0, 0.0, 339.904, 3.999, 19.04, 0.002, 0.0, -0.007, 1.84, 0
316.99, -0.044, 39.991, -0.142, -0.004, 316.99, -4.044, 39.991, -0.142, -0.004, 378.16, 0.0, 22.422, 0.0, 0.0, 344.668, 4.0, 19.077, 0.001, 0.0, -0.005, -1.055, 0
326.976, -0.076, 39.997, -0.071, -0.002, 326.976, -4.076, 39.997, -0.071, -0.002, 383.764, 0.0, 22.416, 0.0, 0.0, 349.441, 4.0, 19.111, 0.001, 0.0, 0.016, -0.061, 0
336.971, -0.039, 39.961, -0.179, -0.004, 336.971, -4.039, 39.961, -0.179, -0.004, 389.368, 0.0, 22.41, 0.0, 0.0, 354.223, 4.0, 19.143, 0.0, 0.0, -0.004, -0.023, 0
346.955, -0.066, 39.976, 0.064, 0.002, 346.955, -4.066, 39.976, 0.064, 0.002, 394.97, 0.0, 22.405, 0.0, 0.0, 359.011, 4.0, 19.172, 0.0, 0.0, 0.006, -0.892, 0
356.931, -0.043, 39.83, -0.236, -0.006, 356.931, -4.043, 39.83, -0.236, -0.006, 400.571, 0.0, 22.401, 0.0, 0.0, 363.807, 4.0, 19.198, 0.0, 0.0, -0.003, -6.715, 1
366.625, -0.058, 36.755, 0.241, 0.007, 366.625, -4.058, 36.755, 0.241, 0.007, 406.17, 0.0, 22.396, 0.0, 0.0, 368.609, 4.0, 19.223, 0.0, 0.0, -0.005, -12.637, 1
375.485, -0.051, 33.582, 0.008, 0.0, 375.485, -4.051, 33.582, 0.008, 0.0, 411.769, 0.0, 22.393, 0.0, 0.0, 373.417, 4.0, 19.245, 0.0, 0.0, 0.0, -9.758, 0
