x, y, z, end_width, bx1, by1, bz1, bx2, by2, bz2, tx1, ty1, tz1, tx2, ty2, tz2, LA.vx, LA.vy, LA.vz, LA.end, HA
0.03843862, 0.00074164744, 0.19739963, 3.4391274e-08, -0.021461533, -0.080450915, -0.1774127, -0.11055691, 0.07011512, -0.14563504, 0.00012262019, -0.086719245, 0.02, -0.038315997, -0.08746089, -0.13739963, -0.6715288791692943, -0.2224773145597123, -0.9728582382688684, 1, 0
0.037987724, -0.011844299, 0.1729345, 0.07027335, -0.021011563, -0.06786785, -0.15294538, -0.11010601, 0.082701065, -0.14506477, 0.00012262019, -0.086719245, 0.02, -0.037865102, -0.074874945, -0.1129345, 0.19537486264119758, -0.7666818094562744, -1, 1, 0
0.03177545, -0.023223963, 0.13597207, 0.07881709, -0.014800325, -0.056488637, -0.115983084, -0.103894815, 0.09408039, -0.1161351, 0.00012262019, -0.086719245, 0.02, -0.031652827, -0.06349528, -0.075972065, -0.18717402326785273, -0.21605731894078153, -0.487819182062843, 0.6417132774794101, 0
0.02823684, -0.03263458, 0.108923145, 0.07985592, -0.011262527, -0.047078162, -0.08893421, -0.10035662, 0.103491165, -0.08896192, 0.00012262019, -0.086719245, 0.02, -0.02811422, -0.054084666, -0.048923146, -0.08009458094728422, -0.0706261577329318, -0.4693200397261523, 0.8418658538374773, 0
0.0256901, -0.040519144, 0.08946665, 0.079982296, -0.008716619, -0.039193194, -0.0694775, -0.09781, 0.11137611, -0.06948198, 0.00012262019, -0.086719245, 0.02, -0.02556748, -0.0462001, -0.029466648, -0.18237223864943677, -0.037919692336963184, -0.24819826668662104, 0.6107612640271112, 0
0.024102386, -0.047124986, 0.07608459, 0.079997696, -0.0071289055, -0.03258666, -0.05609475, -0.096221924, 0.11798309, -0.056095798, 0.00012262019, -0.086719245, 0.02, -0.023979766, -0.03959426, -0.016084593, 0.24098779530339115, -0.11158143901427205, -0.03877121167493977, 0.9824061649293729, 0
0.022849625, -0.052633923, 0.066108726, 0.07999961, -0.0058761444, -0.02707759, -0.04611876, -0.094968855, 0.12349266, -0.04611941, 0.00012262019, -0.086719245, 0.02, -0.022727005, -0.034085322, -0.0061087273, 0.05747318160567143, 0.33530320661885454, -0.19538200761934318, 1, 0
0.021865614, -0.057230197, 0.058389954, 0.07999987, -0.004892133, -0.022481292, -0.03839996, -0.09398479, 0.12808937, -0.03840056, 0.00012262019, -0.086719245, 0.02, -0.021742994, -0.029489048, 0.0016100444, 0.1032686119010942, 0.04330619284835238, 0.32221949272776984, 1, 0
0.020957299, -0.06104799, 0.051961284, 0.079999916, -0.003983818, -0.018663492, -0.031971283, -0.09307649, 0.1319076, -0.031971876, 0.00012262019, -0.086719245, 0.02, -0.020834679, -0.025671255, 0.0080387145, -0.19878993926574462, -0.20669951573859782, -0.5278756469461593, 1, 0
0.020180872, -0.06422179, 0.04660014, 0.07999994, -0.0032073911, -0.01548969, -0.026610142, -0.09230009, 0.13508183, -0.026610728, 0.00012262019, -0.086719245, 0.02, -0.020058252, -0.022497453, 0.013399858, -0.010302364968353798, -0.2631875493050969, -0.2639455362224329, 0.8987068641210691, 0
0.019527972, -0.066861026, 0.04212408, 0.07999995, -0.0025544912, -0.012850456, -0.02213408, -0.09164665, 0.13772127, -0.022134269, 0.00012262019, -0.086719245, 0.02, -0.019405352, -0.019858219, 0.017875917, 0.10355176768885756, 0.13866094731127115, 0.10221621842223177, 1, 0
0.018987397, -0.069050826, 0.038392626, 0.07999996, -0.0020139161, -0.010660656, -0.018402625, -0.091105916, 0.13991107, -0.01840266, 0.00012262019, -0.086719245, 0.02, -0.018864777, -0.017668419, 0.021607373, -0.48625406994519405, 0.3980419418559665, 0.4692266148665686, 0.7931701415672129, 0
0.018541848, -0.07086853, 0.035280913, 0.07999996, -0.0015683677, -0.008842953, -0.015290912, -0.09066034, 0.14172877, -0.01529092, 0.00012262019, -0.086719245, 0.02, -0.018419228, -0.015850715, 0.024719086, -0.14972768997378036, 0.11391219449830284, 0.19545008174954764, 1, 0
0.01818005, -0.072378136, 0.03269285, 0.07999997, -0.0012065694, -0.0073333457, -0.012702849, -0.09029854, 0.14323838, -0.012702851, 0.00012262019, -0.086719245, 0.02, -0.01805743, -0.0143411085, 0.027307149, -0.12032072285492447, 0.1785078802405637, 0.137346138290909, 0.9826829918632041, 0
0.017887698, -0.073632024, 0.030540764, 0.079999976, -0.0009142179, -0.0060794577, -0.010550763, -0.09000619, 0.14449227, -0.010550765, 0.00012262019, -0.086719245, 0.02, -0.017765079, -0.0130872205, 0.029459234, -0.12727996376545914, -0.61558562420008, 0.5009178094015894, 1, 0
0.017652966, -0.07467081, 0.028750848, 0.07999997, -0.0006794855, -0.0050406754, -0.008760847, -0.08977146, 0.14553106, -0.008760847, 0.00012262019, -0.086719245, 0.02, -0.017530346, -0.012048438, 0.03124915, 0.46714106377801223, 0.40668697455856273, -0.23398720749473573, 1, 0
0.017465528, -0.075531736, 0.02726187, 0.07999996, -0.0004920475, -0.004179746, -0.007271869, -0.08958402, 0.14639199, -0.007271869, 0.00012262019, -0.086719245, 0.02, -0.017342908, -0.011187509, 0.032738127, -0.537611089593511, -0.22570573371322095, 0.2253243892187926, 1, 0
0.017310193, -0.076241046, 0.026034094, 0.07999997, -0.00033671223, -0.0034704357, -0.0060440935, -0.089428686, 0.14710128, -0.0060440935, 0.00012262019, -0.086719245, 0.02, -0.017187573, -0.0104781985, 0.033965904, -0.03994277633872414, -0.23669368641076224, 0.44835806471304473, 0.8049318415047025, 0
0.017185481, -0.07682732, 0.025019009, 0.079999976, -0.00021200068, -0.0028841645, -0.005029008, -0.08930397, 0.14768755, -0.005029008, 0.00012262019, -0.086719245, 0.02, -0.017062861, -0.009891927, 0.03498099, -0.16810303703187077, 0.3836977948255922, 0.038517330409951894, 0.8606628690340413, 0
0.01708581, -0.077311836, 0.024179855, 0.07999997, -0.00011232868, -0.0023996457, -0.0041898545, -0.0892043, 0.14817208, -0.0041898545, 0.00012262019, -0.086719245, 0.02, -0.01696319, -0.009407409, 0.03582014, -0.1110177936689738, -0.4164301972209247, 0.35969742177448427, -1, 1
