x, y, z, end_width, bx1, by1, bz1, bx2, by2, bz2, tx1, ty1, tz1, tx2, ty2, tz2, LA.vx, LA.vy, LA.vz, LA.end, HA
0.03843862, 0.00074164744, 0.19739963, 3.4391274e-08, -0.04070726, -0.017762026, -0.1774138, -0.16627775, 0.12051313, -0.14563504, -0.040042702, 0.13026915, 0.02, -0.07848132, 0.12952751, -0.13739963, 0.44871707978505704, 0.1934815432741207, -0.4905410756234194, 1, 0
0.035431925, -0.002308912, 0.17189887, 0.070273764, -0.037699506, -0.014713507, -0.1519098, -0.16327105, 0.12356369, -0.14402914, -0.040042702, 0.13026915, 0.02, -0.07547463, 0.13257806, -0.11189887, 0.1502236149746905, 0.05936610058110986, -0.27113652508507935, 1, 0
0.027326941, -0.004848393, 0.13553804, 0.07881743, -0.029595396, -0.012174284, -0.11554909, -0.15516716, 0.12610283, -0.11570107, -0.040042702, 0.13026915, 0.02, -0.06736964, 0.13511755, -0.07553804, -0.1755413219266099, -0.23801740357335455, -0.7788386302530639, 1, 0
0.022090845, -0.0069549102, 0.10909646, 0.079856165, -0.024360107, -0.010067886, -0.08910753, -0.14993149, 0.12820952, -0.08913524, -0.040042702, 0.13026915, 0.02, -0.062133547, 0.13722406, -0.04909646, 0.08320957862673642, -0.07515386946997824, -0.15503324722348458, 0.5690265028736948, 0
0.018177949, -0.008700703, 0.09052631, 0.07998247, -0.020448122, -0.008321851, -0.07053732, -0.14601871, 0.1299557, -0.07054164, -0.040042702, 0.13026915, 0.02, -0.05822065, 0.13896985, -0.030526314, -0.47313213317734554, 0.284799695860166, -0.20463343171457238, 1, 0
0.015051172, -0.010145918, 0.07705592, 0.079997845, -0.017321348, -0.006875813, -0.057066113, -0.14289157, 0.13140205, -0.05706713, -0.040042702, 0.13026915, 0.02, -0.055093873, 0.14041507, -0.017055925, -0.265587250088158, 0.09297013235054366, -0.14075787778210203, 0.8277984566600122, 0
0.012568387, -0.011341737, 0.06706689, 0.079999715, -0.014838563, -0.0056798393, -0.04707693, -0.14040847, 0.13259849, -0.047077578, -0.040042702, 0.13026915, 0.02, -0.05261109, 0.14161089, -0.0070668943, 0.46656178472737575, -0.4044775214342079, 0.11517835954120825, 1, 0
0.010445109, -0.012329778, 0.05915348, 0.079999946, -0.012715285, -0.0046917703, -0.039163485, -0.13828513, 0.13358696, -0.03916408, -0.040042702, 0.13026915, 0.02, -0.05048781, 0.14259893, 0.00084652007, 0.047029898540572004, 0.22060417694237902, 0.08889169176634698, 0.899859895318223, 0
0.008550503, -0.013145048, 0.0525446, 0.079999976, -0.010820679, -0.0038764942, -0.032554604, -0.13639055, 0.13440268, -0.032555193, -0.040042702, 0.13026915, 0.02, -0.048593204, 0.1434142, 0.0074553974, 0.074382095527577, -0.23712826224037545, -0.0902323145874842, 0.8458180203095841, 0
0.006912969, -0.013818713, 0.047032338, 0.079999976, -0.009183145, -0.0032028276, -0.027042339, -0.13475305, 0.13507678, -0.027042925, -0.040042702, 0.13026915, 0.02, -0.04695567, 0.14408787, 0.012967661, -0.770680007949306, 0.24921270283556818, -0.49968585686541095, 0.5919636302232714, 0
