x, y, z, end_width, bx1, by1, bz1, bx2, by2, bz2, tx1, ty1, tz1, tx2, ty2, tz2, LA.vx, LA.vy, LA.vz, LA.end, HA
0.03843862, 0.00074164744, 0.19739963, 3.4391274e-08, -0.16715148, -0.09449823, -0.1774101, -0.04461782, 0.0004377443, -0.14563504, -0.11753822, 0.108567566, 0.02, -0.15597683, 0.10782592, -0.13739963, -0.29577357096124884, -0.7178949463551704, -0.5203104732678252, 1, 0
0.02219736, -0.013979316, 0.17120674, 0.070273265, -0.15091035, -0.07977683, -0.15121731, -0.028376563, 0.015158707, -0.14333701, -0.11753822, 0.108567566, 0.02, -0.13973558, 0.12254688, -0.11120674, -0.7800904536918962, 0.12514642304273849, -0.4831387115330903, 1, 0
0.0006683667, -0.027686225, 0.14111167, 0.078817, -0.12938139, -0.066069484, -0.121122256, -0.006848653, 0.028865281, -0.1212747, -0.11753822, 0.108567566, 0.02, -0.11820659, 0.13625379, -0.08111167, -0.43627196961022224, -0.1834629297376551, -0.30552020772472566, 0.9080713143019427, 0
-0.016712606, -0.03899251, 0.11887915, 0.079855844, -0.11200045, -0.054762766, -0.09888973, 0.010531902, 0.040171728, -0.098917924, -0.11753822, 0.108567566, 0.02, -0.100825615, 0.14756007, -0.05887915, -0.7333714113463113, -0.10382625047270454, -0.3341710481721063, 0.7015327308960488, 0
-0.032324426, -0.048428893, 0.101099275, 0.079982206, -0.09638866, -0.045325942, -0.08110987, 0.02614361, 0.049608488, -0.081114605, -0.11753822, 0.108567566, 0.02, -0.085213795, 0.15699646, -0.041099276, -0.5606356263402708, -0.34586935593867596, -0.34046919317715113, 0.8428929352969304, 0
-0.045856766, -0.056267522, 0.08718577, 0.079997644, -0.08285635, -0.037486874, -0.067196354, 0.039676815, 0.05744799, -0.067196794, -0.11753822, 0.108567566, 0.02, -0.071681455, 0.1648351, -0.027185772, 0.1064508842051945, -0.352517721228138, -0.034496403962896105, 1, 0
-0.057703972, -0.062763885, 0.07594427, 0.07999955, -0.07100873, -0.030990183, -0.055954576, 0.05152457, 0.06394464, -0.05595446, -0.11753822, 0.108567566, 0.02, -0.05983425, 0.17133145, -0.015944269, -0.3116804798628909, -0.2318712597133526, -0.11838723432582274, 0.43271600092059115, 0
-0.06809451, -0.06812043, 0.066548124, 0.07999983, -0.060617954, -0.02563364, -0.046558183, 0.061915208, 0.06930123, -0.04655816, -0.11753822, 0.108567566, 0.02, -0.049443714, 0.17668799, -0.0065481253, 0.24953436450734823, -0.41861024657654244, 0.025939848014115557, 0.8158064141822172, 0
-0.07710615, -0.072545595, 0.058713272, 0.079999894, -0.051606253, -0.021208473, -0.038723283, 0.07092687, 0.07372641, -0.03872328, -0.11753822, 0.108567566, 0.02, -0.040432073, 0.18111315, 0.0012867264, -0.5656825818105891, 0.568017511349248, -0.11051928191207984, 0.9636539886918826, 0
-0.084867924, -0.07619396, 0.052188072, 0.07999993, -0.043844476, -0.01756011, -0.032198075, 0.078688115, 0.07737497, -0.03219844, -0.11753822, 0.108567566, 0.02, -0.032670297, 0.18476152, 0.0078119263, -0.6266873545913008, 0.41927942106841115, -0.12101564130896769, 0.41913066420408507, 0
-0.09153264, -0.0792056, 0.046752688, 0.079999946, -0.03717976, -0.014548466, -0.026762689, 0.08535263, 0.08038705, -0.026763232, -0.11753822, 0.108567566, 0.02, -0.026005581, 0.18777317, 0.013247311, 0.0042379245363350915, -0.23686019252424342, 0.10505333239642173, 0.6209143317777199, 0
-0.09722949, -0.081694014, 0.04223191, 0.07999997, -0.031482913, -0.012060054, -0.02224191, 0.091049984, 0.08287566, -0.02224209, -0.11753822, 0.108567566, 0.02, -0.020308733, 0.19026157, 0.017768089, 0.05021526015979824, -0.2282780079711154, -0.24038021964719797, 1, 0
-0.102084465, -0.08374836, 0.038473155, 0.07999997, -0.026627935, -0.010005705, -0.018483154, 0.09590488, 0.08492999, -0.018483266, -0.11753822, 0.108567566, 0.02, -0.015453756, 0.19231594, 0.021526843, -0.03845590010306217, 0.2970656898537319, -0.07566266862055616, 0.579242368308021, 0
-0.106217675, -0.08544665, 0.035345513, 0.079999976, -0.022494726, -0.00830742, -0.0153555125, 0.10003767, 0.08662871, -0.015356012, -0.11753822, 0.108567566, 0.02, -0.011320546, 0.19401422, 0.024654485, 0.33655666792030925, -0.40162277145697745, 0.21084455861125595, 1, 0
-0.109722175, -0.086854085, 0.032747038, 0.079999976, -0.018990226, -0.0068999827, -0.012757037, 0.103542075, 0.08803659, -0.012757609, -0.11753822, 0.108567566, 0.02, -0.0078160465, 0.19542165, 0.027252961, -0.008019489912698963, -0.1357291291399676, 0.2286008579877123, 0.8741658294379222, 0
-0.11269018, -0.088021465, 0.030588323, 0.07999998, -0.01602222, -0.0057326034, -0.010598322, 0.10651004, 0.0892044, -0.010598907, -0.11753822, 0.108567566, 0.02, -0.0048480406, 0.19658902, 0.029411675, 0.9270657313867787, -0.4130063691597935, 0.6018751734339128, 1, 0
-0.11520226, -0.08898794, 0.02879436, 0.07999998, -0.013510138, -0.004766129, -0.008804359, 0.109022096, 0.090171315, -0.008804945, -0.11753822, 0.108567566, 0.02, -0.0023359582, 0.19755551, 0.03120564, 0.10005287499076801, 0.24214029792673303, 0.4445621403662178, 0.7653513241600385, 0
-0.11732754, -0.089788936, 0.02730277, 0.07999998, -0.01138486, -0.003965132, -0.007312769, 0.111147344, 0.09097275, -0.0073133577, -0.11753822, 0.108567566, 0.02, -0.00021068007, 0.19835651, 0.03269723, -0.2131637874212536, -0.22066753307350553, 0.12513646401309494, 1, 0
-0.1191228, -0.0904538, 0.026063161, 0.079999976, -0.009589598, -0.0033002645, -0.00607316, 0.112942584, 0.09163806, -0.0060737487, -0.11753822, 0.108567566, 0.02, 0.001584582, 0.19902137, 0.033936836, -0.005990042387219771, -0.37312505781859945, -0.2744641777814004, 0.9521634342150838, 0
-0.1206355, -0.09100668, 0.025034335, 0.07999995, -0.008076899, -0.0027473867, -0.0050443336, 0.11445525, 0.092191376, -0.005044922, -0.11753822, 0.108567566, 0.02, 0.0030972809, 0.19957425, 0.034965664, 0.11478816734390512, 0.1550244834690727, 0.06296291538593567, 0.62267677262177, 0
-0.1219101, -0.09146645, 0.024180084, 0.079999976, -0.006802298, -0.0022876188, -0.0041900836, 0.11572982, 0.092651576, -0.004190672, -0.11753822, 0.108567566, 0.02, 0.0043718815, 0.20003402, 0.035819914, 0.18893737424224138, 0.06796786293673769, 0.19426621225414978, 0.8884230086285092, 0
-0.12298435, -0.091848925, 0.023470344, 0.07999997, -0.005728051, -0.0019051433, -0.0034803431, 0.11680405, 0.09303449, -0.0034809317, -0.11753822, 0.108567566, 0.02, 0.0054461285, 0.20041649, 0.036529653, 0.04514145572394504, -0.2273163433846993, -0.3159138537605868, 0.582289810614387, 0
-0.12388957, -0.09216717, 0.022880562, 0.07999996, -0.004822828, -0.0015868992, -0.0028905626, 0.11770924, 0.093353175, -0.0028911494, -0.11753822, 0.108567566, 0.02, 0.0063513517, 0.20073473, 0.037119437, -0.45760472663595675, 0.5160173567846271, -0.4416267739813115, 0.8227558324931221, 0
-0.124652214, -0.09243191, 0.022390405, 0.07999996, -0.0040601864, -0.0013221577, -0.0024004057, 0.11847186, 0.093618356, -0.0024009924, -0.11753822, 0.108567566, 0.02, 0.007113993, 0.20099947, 0.037609592, -0.10839048153708243, 0.3586704564243735, 0.3288648130462592, 1, 0
-0.12528749, -0.09265094, 0.021985367, 0.07999997, -0.0034249127, -0.0011031255, -0.001995368, 0.119107105, 0.09383783, -0.0019959547, -0.11753822, 0.108567566, 0.02, 0.007749267, 0.20121852, 0.03801463, 0.13097600959055528, 0.4316700840024689, 0.10694291880753315, -0.9740481188370457, 1
-0.12555426, -0.07073439, 0.028128356, 0.038524874, 0.00017508864, -0.008469433, -0.0029113572, 0.11937386, 0.071921706, -0.008138943, -0.11753822, 0.108567566, 0.02, 0.008016042, 0.17930195, 0.031871643, -0.4014569566485157, 0.7242793596264382, -0.3445503335740314, -1, 1
-0.12378404, -0.040804904, 0.03438165, 0.038150176, 0.00017820299, -0.006120991, -0.0030065477, 0.11760361, 0.04199266, -0.014392238, -0.11753822, 0.108567566, 0.02, 0.0062458217, 0.14937247, 0.025618348, 0.2603880512936243, 0.5773472727170897, 0.5004575100839244, -0.9977930700183276, 1
-0.1227468, -0.018184815, 0.039596748, 0.03788403, 0.00026575476, 0.0050742943, -0.0030078515, 0.116566345, 0.01937301, -0.019607335, -0.11753822, 0.108567566, 0.02, 0.0052085817, 0.12675238, 0.020403251, 0.0029118108961682203, 0.06599091393025508, -0.26086526081171924, -1, 1
-0.121840395, 0.0018100739, 0.044170517, 0.038033918, 0.0002661124, 0.01593946, -0.003019657, 0.11565991, -0.00062143954, -0.024181105, -0.11753822, 0.108567566, 0.02, 0.004302174, 0.10675749, 0.015829481, 0.3577062040279637, 0.35575444151191393, -0.13561457094629806, -1, 1
-0.12110054, 0.018619077, 0.04812319, 0.03794461, 0.00025191158, 0.016901633, -0.0030379742, 0.11492003, -0.017430006, -0.028133776, -0.11753822, 0.108567566, 0.02, 0.0035623163, 0.08994849, 0.01187681, 0.052920296124445, 0.833748902701384, 0.44741497266584906, -1, 1
-0.12050035, 0.032906912, 0.051529143, 0.03787976, 0.00023857504, 0.016665574, -0.0030552186, 0.11431981, -0.0317174, -0.03153973, -0.11753822, 0.108567566, 0.02, 0.0029621273, 0.07566065, 0.008470856, 0.050245382262092235, -0.21203167407202805, 0.16884477421883887, -0.8924896409073044, 1
-0.12001661, 0.044997465, 0.05444795, 0.037879713, 0.00023047626, 0.017165363, -0.0030695833, 0.11383604, -0.043807518, -0.034458537, -0.11753822, 0.108567566, 0.02, 0.002478391, 0.0635701, 0.0055520497, -0.006929027201461515, 0.22129132219392716, 0.8033926383646262, -0.785808861095116, 1
-0.11962499, 0.055206705, 0.056938928, 0.037873074, 0.00022498518, 0.01738273, -0.0030817725, 0.113444395, -0.05401632, -0.036949515, -0.11753822, 0.108567566, 0.02, 0.002086766, 0.05336086, 0.003061071, 0.1968922274103679, 0.042066729935727715, -0.08951817058034514, -0.694423982712807, 1
-0.11930799, 0.06381153, 0.059053414, 0.037873466, 0.00022135675, 0.017645419, -0.0030917637, 0.113127366, -0.06262071, -0.039064, -0.11753822, 0.108567566, 0.02, 0.0017697662, 0.044756033, 0.0009465851, -0.21590787405918002, 0.2264968239572162, -0.2992737935812449, -1, 1
-0.11904727, 0.07104426, 0.060843367, 0.03787362, 0.00021912903, 0.017870098, -0.0031001568, 0.112866625, -0.06985299, -0.040853955, -0.11753822, 0.108567566, 0.02, 0.001509048, 0.037523307, -0.00084336847, 0.38554939055615617, -0.012369823099696114, -0.47127397913535357, -1, 1
-0.118831545, 0.07711762, 0.062352207, 0.03787522, 0.00021769851, 0.01807788, -0.0031070188, 0.11265087, -0.075925924, -0.042362794, -0.11753822, 0.108567566, 0.02, 0.0012933239, 0.031449944, -0.002352208, -0.043310393613626326, 0.014807203436579527, -0.43447435244415433, -1, 1
-0.11864972, 0.082203366, 0.06362088, 0.037876844, 0.00021696836, 0.018260136, -0.0031126775, 0.112469025, -0.08101123, -0.043631468, -0.11753822, 0.108567566, 0.02, 0.0011115, 0.0263642, -0.0036208816, -0.23052728817911344, 0.04017763404613006, 0.13166569619970958, -0.6897108640826011, 1
-0.11849472, 0.08646079, 0.06468599, 0.037879594, 0.00021649897, 0.018425561, -0.0031174347, 0.11231399, -0.085268214, -0.04469658, -0.11753822, 0.108567566, 0.02, 0.0009564981, 0.022106774, -0.0046859942, 0.47156324265483346, 0.3554116237093434, -0.27359119112982344, -0.6354648794450852, 1
-0.11836119, 0.09001647, 0.06557665, 0.037882235, 0.00021634996, 0.018565223, -0.003121253, 0.11218044, -0.08882345, -0.045587238, -0.11753822, 0.108567566, 0.02, 0.0008229688, 0.018551096, -0.0055766515, 0.03247888970150668, 0.11362636249685885, -0.25776567695596614, -0.823477749982181, 1
-0.118244745, 0.092982255, 0.06632061, 0.037885692, 0.00021640211, 0.018694907, -0.0031244308, 0.11206397, -0.0917888, -0.0463312, -0.11753822, 0.108567566, 0.02, 0.00070652366, 0.015585311, -0.0063206144, 0.40015797142646276, 0.35762243893871243, -0.00660736720760546, -0.5449336007332592, 1
-0.11814248, 0.09545532, 0.066941515, 0.037888974, 0.00021648407, 0.018801376, -0.0031270832, 0.11196168, -0.09426143, -0.046952102, -0.11753822, 0.108567566, 0.02, 0.000604257, 0.013112247, -0.006941516, 0.3944167774116736, -0.22585904408475432, 0.2507474620650802, -1, 1
-0.11805205, 0.0975166, 0.06745932, 0.037892506, 0.00021658093, 0.01889243, -0.0031293184, 0.11187122, -0.09632227, -0.04746991, -0.11753822, 0.108567566, 0.02, 0.0005138293, 0.011050969, -0.007459324, 0.5346419458654044, 0.27542580264187666, -0.1177077924628516, -1, 1
-0.1179716, 0.09922884, 0.06788985, 0.03789622, 0.00021677464, 0.018974498, -0.0031311437, 0.11179075, -0.09803407, -0.047900435, -0.11753822, 0.108567566, 0.02, 0.00043337792, 0.009338729, -0.007889848, 0.12169672460244904, -0.08999315793748303, -0.22589706105504284, -1, 1
-0.11790268, 0.1006421, 0.06824543, 0.03790077, 0.00021699071, 0.019054033, -0.0031324998, 0.1117218, -0.09944689, -0.04825602, -0.11753822, 0.108567566, 0.02, 0.00036446005, 0.007925466, -0.008245435, -0.6436176325076567, -0.4354698630564869, 0.22163345527502779, -1, 1
-0.11784339, 0.101808935, 0.06853914, 0.037904225, 0.00021713972, 0.019111685, -0.00313361, 0.11166248, -0.10061329, -0.04854973, -0.11753822, 0.108567566, 0.02, 0.00030516833, 0.0067586303, -0.008539144, -0.3122774243451064, 0.02899546145182136, 0.8874157067292302, -0.9535153388190635, 1
-0.11779228, 0.10277141, 0.068781585, 0.037907958, 0.00021731853, 0.019164413, -0.0031345412, 0.111611344, -0.10157533, -0.048792172, -0.11753822, 0.108567566, 0.02, 0.00025405735, 0.005796157, -0.008781586, -0.3815413420501159, 0.08679537609342632, 0.03893164499920506, -0.9506891002177515, 1
-0.11775067, 0.10355671, 0.068979435, 0.037912067, 0.0002174601, 0.019214042, -0.0031352043, 0.1115697, -0.10236019, -0.048990022, -0.11753822, 0.108567566, 0.02, 0.00021244586, 0.005010858, -0.008979436, -0.16882972403225996, -0.3339529673291567, 0.22669280173687537, -1, 1
-0.1177146, 0.10420492, 0.06914274, 0.037914563, 0.0002175793, 0.019244187, -0.0031358153, 0.11153361, -0.103007965, -0.049153324, -0.11753822, 0.108567566, 0.02, 0.0001763776, 0.0043626428, -0.009142738, 0.012023455240444415, -0.027511042693868108, -0.5914372544433879, -0.7070451634539995, 1
-0.11768338, 0.10473862, 0.06927729, 0.037917785, 0.00021775812, 0.019277312, -0.0031363592, 0.111502364, -0.103541225, -0.049287874, -0.11753822, 0.108567566, 0.02, 0.00014515966, 0.0038289428, -0.009277288, -0.1326921019168219, -0.5342956631205498, -0.017493414507742205, -0.7865750032525483, 1
-0.11765886, 0.10516933, 0.06938556, 0.037921444, 0.00021789223, 0.019309923, -0.0031367168, 0.11147782, -0.103971496, -0.049396146, -0.11753822, 0.108567566, 0.02, 0.0001206398, 0.0033982322, -0.00938556, -0.23261670085604574, 0.1390744519267599, 0.32911663099910765, -1, 1
-0.1176376, 0.10552437, 0.06947479, 0.037923317, 0.00021798164, 0.019325845, -0.003137052, 0.11145653, -0.1043261, -0.049485374, -0.11753822, 0.108567566, 0.02, 9.9375844e-05, 0.003043197, -0.009474788, 0.17550281979737042, 0.6045960458001474, 0.13542884244304487, -0.6845514049180816, 1
-0.11761942, 0.105815135, 0.06954799, 0.037925962, 0.00021813065, 0.019346438, -0.0031373575, 0.11143833, -0.104616426, -0.049558576, -0.11753822, 0.108567566, 0.02, 8.119643e-05, 0.0027524307, -0.00954799, -0.16126024949204626, -0.3144000477565663, 0.36400685674379935, -0.4883642620384776, 1
-0.11760389, 0.106053405, 0.06960805, 0.03792821, 0.00021824986, 0.019362219, -0.0031376183, 0.11142277, -0.104854256, -0.049618635, -0.11753822, 0.108567566, 0.02, 6.566942e-05, 0.0025141612, -0.009608049, 0.39923745622372814, -0.8539642242400519, -0.3242454263042583, -0.9946907265885432, 1
-0.11759078, 0.10624756, 0.06965716, 0.03793034, 0.00021835417, 0.019376114, -0.0031378418, 0.111409634, -0.10504797, -0.04966775, -0.11753822, 0.108567566, 0.02, 5.2556396e-05, 0.0023200065, -0.009657163, 0.462926865468101, -0.10315817320370997, 0.11271131057064984, -0.5970483149095378, 1
-0.117579766, 0.10640424, 0.069697164, 0.03793239, 0.00021842122, 0.019388609, -0.003138043, 0.11139859, -0.10520421, -0.04970775, -0.11753822, 0.108567566, 0.02, 4.1544437e-05, 0.0021633282, -0.009697165, -0.20188344165714703, 0.15425756864917625, -0.04963803573066386, -0.856852259079998, 1
-0.11756868, 0.10654143, 0.06973243, 0.03793254, 0.00021862239, 0.01938913, -0.0031382665, 0.11138748, -0.10534097, -0.049743015, -0.11753822, 0.108567566, 0.02, 3.0457973e-05, 0.0020261332, -0.009732429, 0.10863116719475588, 0.16335018460024833, 0.20901901271529144, -0.8459868600438922, 1
-0.1175595, 0.106648125, 0.069760785, 0.03793544, 0.00021854043, 0.019406013, -0.0031384453, 0.111378275, -0.105447225, -0.049771372, -0.11753822, 0.108567566, 0.02, 2.1278858e-05, 0.0019194409, -0.009760786, -0.3934511049964952, -0.29360181997630397, -0.026113498420756498, 0.5190049289256776, 2
-0.120761395, 0.106061466, 0.08217856, 0.074887626, 0.0021665841, 0.017617203, -0.02395942, 0.11458014, -0.10486013, -0.06218915, -0.11753822, 0.108567566, 0.02, 0.0032231733, 0.0025060996, -0.022178564, 0.16240475059105616, 0.06304427590792058, 0.6265187708269486, 1, 2
-0.120008126, 0.10628267, 0.10204236, 0.079378456, 0.0001251027, 0.014948584, -0.06787443, 0.11382685, -0.10508089, -0.082052946, -0.11753822, 0.108567566, 0.02, 0.0024699047, 0.0022848994, -0.042042363, 0.1952552560846952, 0.3784406406401019, 0.612111210977703, 1, 2
-0.12080371, 0.10617735, 0.11911701, 0.07992444, 0.00039780885, 0.014409021, -0.099283874, 0.1146224, -0.104975134, -0.09912759, -0.11753822, 0.108567566, 0.02, 0.0032654852, 0.0023902133, -0.059117008, -0.4725008595112155, 0.08861870455742814, 0.6612136243887891, 0.6515444340267383, 2
-0.120873615, 0.106214486, 0.13773978, 0.07999083, 0.00042119622, 0.014452167, -0.11777905, 0.114692286, -0.105011836, -0.11775036, -0.11753822, 0.108567566, 0.02, 0.003335394, 0.0023530796, -0.077739775, 0.6612577585440141, -0.09966580124637098, 0.7804351347584957, 0.6822191109705618, 3
-0.10532169, 0.09009127, 0.15483283, 0.079998285, -0.015139632, 0.030590408, -0.13484806, 0.09914033, -0.08888818, -0.13484341, -0.11753822, 0.108567566, 0.02, -0.012216531, 0.018476292, -0.09483282, 0.8629845958638627, -0.1698812626246063, 0.6874172674331653, 1, 3
-0.090881996, 0.074808165, 0.17058231, 0.07999919, -0.029581308, 0.04587616, -0.15059319, 0.084700614, -0.073604636, -0.1505929, -0.11753822, 0.108567566, 0.02, -0.026656225, 0.0337594, -0.11058231, 0.2942858871779309, -0.5374821925594296, 0.7912742078694041, 1, 3
