x, y, z, end_width, bx1, by1, bz1, bx2, by2, bz2, tx1, ty1, tz1, tx2, ty2, tz2, LA.vx, LA.vy, LA.vz, LA.end, HA
0.03843862, 0.00074164744, 0.19739963, 3.4391274e-08, -0.13473924, -0.07052893, -0.1774127, -0.045823824, -0.108206324, -0.14563504, 0.09907471, -0.015067627, 0.02, 0.06063609, -0.015809273, -0.13739963, -0.5699796798004988, -0.7621519793277798, -0.3679851091558564, 0.942609090674339, 0
0.025493218, -0.010647755, 0.17013872, 0.07027339, -0.12179476, -0.059142414, -0.1501496, -0.03287842, -0.09681693, -0.14226899, 0.09907471, -0.015067627, 0.02, 0.07358149, -0.0044198716, -0.110138714, -0.6019155316723802, -0.1950346579434708, -0.24204384717402855, 0.8343511594422739, 0
0.0077252495, -0.02080469, 0.13888864, 0.078817144, -0.10402782, -0.04898593, -0.11889966, -0.015111539, -0.086660326, -0.11905167, 0.09907471, -0.015067627, 0.02, 0.09134946, 0.0057370635, -0.07888864, -0.3283198025781566, 0.05002584840005969, 0.4032471687833378, 1, 0
-0.006451727, -0.029233878, 0.115834, 0.07985595, -0.08985166, -0.040556878, -0.09584506, -0.0009349794, -0.07823097, -0.095872775, 0.09907471, -0.015067627, 0.02, 0.10552643, 0.014166252, -0.055834, -0.34393233935664513, -0.3690173253580721, -0.4528624609913361, 1, 0
-0.018905696, -0.03625391, 0.09817925, 0.079982296, -0.07739851, -0.033536952, -0.07819033, 0.011518878, -0.07121056, -0.07819458, 0.09907471, -0.015067627, 0.02, 0.117980406, 0.021186285, -0.038179252, -0.3793742527671095, -0.06377220964051089, -0.36576760026894367, 0.8554686458565074, 0
-0.02971244, -0.04207956, 0.084571145, 0.07999771, -0.06659227, -0.02771043, -0.06458159, 0.02232659, -0.06538412, -0.064582124, 0.09907471, -0.015067627, 0.02, 0.12878715, 0.027011935, -0.024571147, 0.24480587825746247, -0.4291001481393287, -0.12095832682490967, 0.9843134665493889, 0
-0.03915019, -0.046905123, 0.073681325, 0.07999961, -0.057154518, -0.022884518, -0.05369141, 0.031764805, -0.060558267, -0.05369151, 0.09907471, -0.015067627, 0.02, 0.1382249, 0.031837497, -0.013681326, -0.5709926025308487, -0.14792778731452713, -0.6864061745470658, 0.8342699447541091, 0
-0.047431942, -0.050888408, 0.064610295, 0.07999987, -0.048872765, -0.018901166, -0.044620313, 0.040046647, -0.056574922, -0.044620328, 0.09907471, -0.015067627, 0.02, 0.14650665, 0.035820782, -0.0046102963, -0.9220657874568918, 0.29488961954172305, -0.09652658802446092, 1, 0
-0.054621104, -0.054176897, 0.05704774, 0.07999992, -0.041683603, -0.015612662, -0.037057742, 0.047235824, -0.053286426, -0.037057746, 0.09907471, -0.015067627, 0.02, 0.1536958, 0.03910927, 0.002952259, -0.3549565634655677, -0.5709824040594722, 0.36222111170333604, 0.7668561847341075, 0
-0.0608274, -0.056894064, 0.050745778, 0.07999995, -0.035477307, -0.012895495, -0.030755779, 0.053442124, -0.05056925, -0.030755779, 0.09907471, -0.015067627, 0.02, 0.15990211, 0.04182644, 0.009254221, -0.22201875788261566, 0.019646865887852846, -0.19864365324279587, 1, 0
