x, y, vx, vy, heading, l_x, l_y, l_vx, l_vy, l_heading, f_x, f_y, f_vx, f_vy, f_heading, r_x, r_y, r_vx, r_vy, r_heading, LA.steer, LA.acc, HA
180.95, 4.01, 25.39, 0.047, 0.002, 61.963, -4.01, -3.369, -0.047, 0.0, 41.653, -0.01, -3.718, -0.047, 0.0, 166.703, 3.99, -2.948, -0.047, 0.0, 0.002, 1.835, 0
186.056, 4.017, 25.748, 0.038, 0.001, 61.243, -4.017, -3.958, -0.038, 0.0, 40.844, -0.017, -4.573, -0.038, 0.0, 166.08, 3.983, -3.384, -0.038, 0.0, -0.002, 1.703, 0
191.231, 4.011, 26.078, -0.02, -0.001, 60.411, -4.011, -4.489, 0.02, 0.0, 39.873, -0.011, -5.299, 0.02, 0.0, 101.283, 5.812, -6.711, -3.871, -0.198, 0.003, 1.563, 0
196.469, 3.996, 26.381, -0.081, -0.003, 59.477, -3.996, -4.967, 0.081, 0.0, 38.765, 0.004, -5.922, 0.081, 0.0, 99.948, 5.231, -6.882, -2.892, -0.151, -0.006, 1.435, 0
201.767, 3.983, 26.661, -0.081, -0.003, 58.45, -3.983, -5.398, 0.081, 0.0, 37.539, 0.017, -6.46, 0.081, 0.0, 98.571, 4.828, -7.069, -2.022, -0.107, -0.001, 1.332, 0
207.119, 3.985, 26.92, 0.021, 0.001, 57.341, -3.985, -5.79, -0.021, 0.0, 36.103, 0.936, -7.362, 4.076, 0.206, 97.149, 4.545, -7.282, -1.45, -0.073, 0.007, 1.222, 0
212.521, 3.988, 27.159, 0.046, 0.002, 56.156, -3.988, -6.144, -0.046, 0.0, 34.581, 1.826, -7.843, 4.243, 0.219, 95.679, 4.356, -7.501, -0.996, -0.048, -0.007, 1.131, 0
217.97, 4.006, 27.38, 0.113, 0.004, 54.902, -4.006, -6.465, -0.113, 0.0, 76.068, -0.006, -5.371, -0.113, 0.0, 33.02, 2.504, -7.959, 3.342, 0.176, 0.007, 1.071, 0
223.461, 4.006, 27.583, -0.017, -0.001, 53.587, -4.006, -6.757, 0.017, 0.0, 74.977, -0.006, -5.599, 0.017, 0.0, 31.44, 3.003, -8.034, 2.526, 0.128, 0.005, 0.96, 0
228.992, 4.011, 27.771, 0.009, 0.0, 52.215, -4.011, -7.021, -0.009, 0.0, 73.841, -0.011, -5.809, -0.009, 0.0, 29.836, 3.34, -8.145, 1.72, 0.088, -0.0, 0.899, 0
