x, y, vx, vy, heading, l_x, l_y, l_vx, l_vy, l_heading, f_x, f_y, f_vx, f_vy, f_heading, r_x, r_y, r_vx, r_vy, r_heading, LA.steer, LA.acc, HA
143.923, -0.016, 24.891, -0.115, -0.005, 143.923, -4.016, 24.891, -0.115, -0.005, 243.923, 0, 24.891, -0.115, -0.005, 159.19, 4.0, 22.498, 0.0, 0.0, 0.004, 3.217, 0
147.051, -0.022, 25.293, -0.052, -0.002, 147.051, -4.022, 25.293, -0.052, -0.002, 247.051, 0, 25.293, -0.052, -0.002, 161.973, 4.0, 21.818, 0.0, 0.0, -0.001, 6.759, 0
150.248, -0.031, 26.138, -0.076, -0.003, 150.248, -4.031, 26.138, -0.076, -0.003, 250.248, 0, 26.138, -0.076, -0.003, 164.675, 4.0, 21.235, 0.0, 0.0, 0.004, 11.65, 0
153.576, -0.031, 27.594, -0.003, -0.0, 153.576, -4.031, 27.594, -0.003, -0.0, 253.576, 0, 27.594, -0.003, -0.0, 167.251, 4.543, 20.48, 3.181, 0.154, 0.006, 15.771, 0
157.108, -0.015, 29.565, 0.129, 0.004, 157.108, -4.015, 29.565, 0.129, 0.004, 257.108, 0, 29.565, 0.129, 0.004, 169.753, 5.134, 19.818, 4.223, 0.21, -0.009, 14.655, 0
160.88, -0.025, 31.398, -0.087, -0.003, 160.88, -4.025, 31.398, -0.087, -0.003, 260.88, 0, 31.398, -0.087, -0.003, 172.207, 5.683, 19.391, 4.249, 0.216, -0.002, 13.259, 0
164.873, -0.044, 33.055, -0.153, -0.005, 164.873, -4.044, 33.055, -0.153, -0.005, 264.873, 0, 33.055, -0.153, -0.005, 206.622, 4.0, 20.793, 0.0, 0.0, 0.079, 5.967, 3
169.029, 0.193, 33.737, 2.07, 0.061, 169.029, -3.807, 33.737, 2.07, 0.061, 269.029, 0, 33.737, 2.07, 0.061, 209.214, 4.0, 20.634, 0.0, 0.0, 0.089, 0.004, 3
173.217, 0.744, 33.488, 4.591, 0.136, 173.217, -3.256, 33.488, 4.591, 0.136, 273.217, 0, 33.488, 4.591, 0.136, 211.787, 4.0, 20.49, 0.0, 0.0, 0.023, 0.476, 3
177.394, 1.393, 33.451, 5.252, 0.156, 177.394, -2.607, 33.451, 5.252, 0.156, 277.394, 0, 33.451, 5.252, 0.156, 214.343, 4.0, 20.36, 0.0, 0.0, -0.004, 0.446, 3
181.58, 2.037, 33.524, 5.148, 0.152, 281.58, 0, 33.524, 5.148, 0.152, 216.883, 4.0, 20.24, 0.0, 0.0, 184.509, 7.333, 20.113, 1.79, 0.089, -0.089, 4.575, 0
185.828, 2.389, 34.387, 2.641, 0.077, 285.828, 0, 34.387, 2.641, 0.077, 219.408, 4.0, 20.129, 0.0, 0.0, 187.033, 7.491, 20.261, 1.402, 0.069, -0.024, -0.597, 1
190.129, 2.637, 34.36, 1.916, 0.056, 290.129, 0, 34.36, 1.916, 0.056, 221.92, 4.0, 20.026, 0.0, 0.0, 189.574, 7.613, 20.394, 1.087, 0.053, -0.01, -5.565, 1
194.397, 2.842, 33.68, 1.599, 0.047, 294.397, 0, 33.68, 1.599, 0.047, 224.419, 4.0, 19.931, 0.0, 0.0, 192.13, 7.707, 20.515, 0.836, 0.041, -0.008, -12.134, 1
198.545, 3.014, 32.174, 1.322, 0.041, 298.545, 0, 32.174, 1.322, 0.041, 226.907, 4.0, 19.843, 0.0, 0.0, 194.7, 7.778, 20.644, 0.64, 0.031, -0.004, -12.361, 1
202.503, 3.166, 30.634, 1.169, 0.038, 302.503, 0, 30.634, 1.169, 0.038, 229.384, 4.0, 19.762, 0.0, 0.0, 197.286, 7.833, 20.764, 0.488, 0.023, -0.016, -10.785, 1
206.277, 3.264, 29.298, 0.757, 0.026, 306.277, 0, 29.298, 0.757, 0.026, 231.851, 4.0, 19.688, 0.0, 0.0, 199.887, 7.874, 20.877, 0.37, 0.018, 0.002, -9.662, 1
209.889, 3.363, 28.09, 0.768, 0.027, 309.889, 0, 28.09, 0.768, 0.027, 234.309, 4.0, 19.62, 0.0, 0.0, 202.501, 7.905, 20.983, 0.28, 0.013, -0.014, -8.088, 1
213.359, 3.423, 27.085, 0.483, 0.018, 313.359, 0, 27.085, 0.483, 0.018, 236.758, 4.0, 19.552, 0.0, 0.0, 205.128, 7.929, 21.084, 0.211, 0.01, -0.0, -7.995, 1
216.703, 3.482, 26.086, 0.463, 0.018, 316.703, 0, 26.086, 0.463, 0.018, 239.2, 4.0, 19.481, 0.0, 0.0, 207.768, 7.947, 21.146, 0.159, 0.008, -0.002, -6.596, 1
219.929, 3.536, 25.262, 0.423, 0.017, 319.929, 0, 25.262, 0.423, 0.017, 241.632, 4.0, 19.414, 0.0, 0.0, 210.411, 7.96, 21.136, 0.119, 0.006, -0.002, -6.31, 1
223.054, 3.583, 24.474, 0.373, 0.015, 323.054, 0, 24.474, 0.373, 0.015, 244.056, 4.0, 19.353, 0.0, 0.0, 293.301, 6.319, 19.859, 3.74, 0.186, 0.075, -2.313, 3
226.095, 3.79, 24.143, 1.476, 0.061, 326.095, 0, 24.143, 1.476, 0.061, 246.428, 3.622, 19.142, -2.463, -0.128, 295.802, 6.688, 20.01, 3.151, 0.156, 0.098, -0.435, 3
229.09, 4.181, 23.959, 2.894, 0.12, 329.09, 0, 23.959, 2.894, 0.12, 248.762, 3.021, 18.802, -4.074, -0.213, 298.319, 6.985, 20.139, 2.571, 0.127, 0.023, -0.196, 3
232.078, 4.591, 23.892, 3.225, 0.134, 332.078, 0, 23.892, 3.225, 0.134, 251.098, 2.452, 18.799, -4.386, -0.229, 300.847, 7.219, 20.241, 2.053, 0.101, 0.022, -1.116, 3
235.052, 5.039, 23.71, 3.519, 0.147, 253.464, 1.954, 18.99, -4.091, -0.212, 335.052, 4, 23.71, 3.519, 0.147, 303.385, 7.403, 20.287, 1.612, 0.079, 0.001, 0.021, 3
238.015, 5.481, 23.711, 3.531, 0.148, 255.863, 1.537, 19.25, -3.555, -0.183, 338.015, 4, 23.711, 3.531, 0.148, 305.923, 7.544, 20.252, 1.25, 0.062, 0.005, -1.107, 3
240.972, 5.931, 23.563, 3.58, 0.151, 258.292, 1.196, 19.495, -2.959, -0.151, 340.972, 4, 23.563, 3.58, 0.151, 308.454, 7.653, 20.211, 0.964, 0.048, -0.002, -0.85, 3
243.914, 6.374, 23.463, 3.534, 0.15, 343.914, 4, 23.463, 3.534, 0.15, 310.98, 7.736, 20.17, 0.739, 0.037, 305.129, 11.93, 22.559, 0.194, 0.009, 0.006, -0.443, 3
246.842, 6.828, 23.394, 3.616, 0.153, 346.842, 4, 23.394, 3.616, 0.153, 313.5, 7.8, 20.132, 0.566, 0.028, 307.948, 11.947, 22.539, 0.149, 0.007, -0.001, -0.878, 3
249.763, 7.277, 23.289, 3.579, 0.152, 349.763, 4, 23.289, 3.579, 0.152, 316.016, 7.848, 20.098, 0.432, 0.021, 310.765, 11.96, 22.519, 0.114, 0.005, 0.002, -0.055, 3
252.673, 7.728, 23.278, 3.607, 0.154, 352.673, 4, 23.278, 3.607, 0.154, 318.527, 7.885, 20.068, 0.329, 0.016, 313.579, 11.97, 22.501, 0.086, 0.004, -0.001, -0.547, 3
255.58, 8.177, 23.212, 3.584, 0.153, 355.58, 4, 23.212, 3.584, 0.153, 321.034, 7.912, 20.041, 0.25, 0.012, 316.391, 11.978, 22.484, 0.065, 0.003, -0.003, 0.43, 3
258.485, 8.618, 23.273, 3.545, 0.151, 358.485, 4, 23.273, 3.545, 0.151, 323.539, 7.934, 20.018, 0.19, 0.01, 319.2, 11.983, 22.467, 0.049, 0.002, 0.0, -0.818, 3
261.39, 9.061, 23.171, 3.53, 0.151, 361.39, 4, 23.171, 3.53, 0.151, 326.002, 7.583, 19.864, -2.319, -0.116, 322.008, 11.988, 22.451, 0.037, 0.002, -0.005, -0.037, 3
264.287, 9.493, 23.177, 3.465, 0.148, 364.287, 4, 23.177, 3.465, 0.148, 328.431, 6.999, 19.578, -3.983, -0.201, 324.814, 11.991, 22.436, 0.028, 0.001, -0.005, -0.069, 3
267.185, 9.916, 23.177, 3.4, 0.146, 367.185, 4, 23.177, 3.4, 0.146, 330.864, 6.438, 19.49, -4.307, -0.217, 327.618, 11.993, 22.422, 0.021, 0.001, 0.006, -0.974, 3
270.076, 10.353, 23.045, 3.464, 0.149, 370.076, 8, 23.045, 3.464, 0.149, 330.42, 11.995, 22.408, 0.015, 0.001, 307.837, 16.0, 21.429, 0.0, 0.0, -0.001, -0.506, 3
272.954, 10.782, 22.985, 3.435, 0.148, 372.954, 8, 22.985, 3.435, 0.148, 333.22, 11.996, 22.394, 0.011, 0.001, 310.515, 16.0, 21.43, 0.0, 0.0, 0.008, -1.049, 3
