x, y, vx, vy, heading, l_x, l_y, l_vx, l_vy, l_heading, f_x, f_y, f_vx, f_vy, f_heading, r_x, r_y, r_vx, r_vy, r_heading, LA.steer, LA.acc, HA
233.022, 0.098, 25.576, 0.708, 0.028, 233.022, -3.902, 25.576, 0.708, 0.028, 317.05, 0.0, 20.804, 0.0, 0.0, 260.299, 4.0, 22.871, 0.0, 0.0, 0.127, -0.496, 3
236.195, 0.476, 25.372, 2.776, 0.109, 236.195, -3.524, 25.372, 2.776, 0.109, 319.619, 0.0, 20.054, 0.0, 0.0, 263.127, 4.0, 22.154, 0.0, 0.0, 0.036, 1.797, 3
239.366, 0.904, 25.525, 3.383, 0.132, 239.366, -3.096, 25.525, 3.383, 0.132, 322.095, 0.0, 19.319, 0.0, 0.0, 265.871, 4.0, 21.567, 0.0, 0.0, 0.007, -3.458, 3
242.536, 1.34, 25.082, 3.436, 0.136, 242.536, -2.66, 25.082, 3.436, 0.136, 324.482, 0.0, 18.676, 0.0, 0.0, 268.546, 4.0, 21.088, 0.0, 0.0, 0.002, -0.724, 3
245.667, 1.775, 24.987, 3.461, 0.138, 245.667, -2.225, 24.987, 3.461, 0.138, 326.792, 0.0, 18.119, 0.0, 0.0, 271.165, 4.0, 20.691, 0.0, 0.0, -0.006, 3.018, 3
248.808, 2.196, 25.373, 3.42, 0.134, 329.036, 0.0, 17.632, 0.0, 0.0, 273.737, 4.0, 20.36, 0.0, 0.0, 248.808, 6.196, 25.373, 3.42, 0.134, -0.087, 7.248, 0
252.037, 2.427, 26.43, 2.047, 0.077, 331.222, 0.0, 17.206, 0.0, 0.0, 276.269, 4.0, 20.082, 0.0, 0.0, 252.037, 6.427, 26.43, 2.047, 0.077, -0.003, 0.934, 1
255.347, 2.676, 26.55, 2.0, 0.075, 333.357, 0.0, 16.831, 0.0, 0.0, 278.77, 4.0, 19.848, 0.0, 0.0, 255.347, 6.676, 26.55, 2.0, 0.075, -0.025, -3.632, 1
258.65, 2.864, 26.127, 1.531, 0.059, 335.447, 0.0, 16.499, 0.0, 0.0, 281.242, 4.0, 19.651, 0.0, 0.0, 258.65, 6.864, 26.127, 1.531, 0.059, 0.027, -4.683, 1
261.888, 3.117, 25.512, 1.943, 0.076, 337.496, 0.0, 16.206, 0.0, 0.0, 283.691, 4.0, 19.485, 0.0, 0.0, 261.888, 7.117, 25.512, 1.943, 0.076, -0.029, -7.277, 1
265.043, 3.293, 24.635, 1.429, 0.058, 339.511, 0.0, 15.945, 0.0, 0.0, 286.121, 4.0, 19.345, 0.0, 0.0, 265.043, 7.293, 24.635, 1.429, 0.058, -0.008, -5.295, 1
268.096, 3.452, 23.981, 1.272, 0.053, 341.494, 0.0, 15.713, 0.0, 0.0, 288.534, 4.0, 19.228, 0.0, 0.0, 268.096, 7.452, 23.981, 1.272, 0.053, -0.01, -4.032, 1
271.074, 3.589, 23.485, 1.1, 0.047, 343.45, 0.0, 15.507, 0.0, 0.0, 290.933, 4.0, 19.13, 0.0, 0.0, 271.074, 7.589, 23.485, 1.1, 0.047, -0.055, -5.2, 1
273.985, 3.613, 22.858, 0.334, 0.015, 345.38, 0.0, 15.324, 0.0, 0.0, 293.321, 4.0, 19.048, 0.0, 0.0, 273.985, 7.613, 22.858, 0.334, 0.015, -0.019, -3.331, 1
276.825, 3.618, 22.444, 0.088, 0.004, 347.289, 0.0, 15.161, 0.0, 0.0, 295.699, 4.0, 18.982, 0.0, 0.0, 276.825, 7.618, 22.444, 0.088, 0.004, 0.031, -3.504, 1
279.612, 3.689, 22.001, 0.473, 0.021, 349.177, 0.0, 15.016, 0.0, 0.0, 298.069, 4.0, 18.928, 0.0, 0.0, 279.612, 7.689, 22.001, 0.473, 0.021, -0.0, -5.815, 1
282.331, 3.747, 21.274, 0.456, 0.021, 351.049, 0.0, 14.887, 0.0, 0.0, 300.434, 4.0, 18.885, 0.0, 0.0, 282.331, 7.747, 21.274, 0.456, 0.021, -0.041, -1.589, 1
284.983, 3.731, 21.081, -0.002, -0.0, 352.905, 0.0, 14.772, 0.0, 0.0, 302.793, 4.0, 18.853, 0.0, 0.0, 284.983, 7.731, 21.081, -0.002, -0.0, 0.008, 0.377, 1
287.62, 3.746, 21.128, 0.09, 0.004, 354.747, 0.0, 14.671, 0.0, 0.0, 305.148, 4.0, 18.828, 0.0, 0.0, 287.62, 7.746, 21.128, 0.09, 0.004, -0.029, -5.631, 1
290.231, 3.706, 20.423, -0.224, -0.011, 356.577, 0.0, 14.582, 0.0, 0.0, 307.501, 4.0, 18.812, 0.0, 0.0, 290.231, 7.706, 20.423, -0.224, -0.011, 0.002, -5.909, 1
292.753, 3.681, 19.684, -0.199, -0.01, 358.397, 0.0, 14.504, 0.0, 0.0, 309.852, 4.0, 18.802, 0.0, 0.0, 292.753, 7.681, 19.684, -0.199, -0.01, 0.028, -1.564, 1
295.206, 3.701, 19.49, 0.069, 0.004, 360.207, 0.0, 14.435, 0.0, 0.0, 312.202, 4.0, 18.799, 0.0, 0.0, 295.206, 7.701, 19.49, 0.069, 0.004, -0.022, -0.734, 1
297.638, 3.674, 19.398, -0.142, -0.007, 362.008, 0.0, 14.376, 0.0, 0.0, 314.552, 4.0, 18.8, 0.0, 0.0, 297.638, 7.674, 19.398, -0.142, -0.007, 0.028, 1.024, 1
300.068, 3.7, 19.526, 0.118, 0.006, 363.803, 0.0, 14.324, 0.0, 0.0, 316.902, 4.0, 18.806, 0.0, 0.0, 300.068, 7.7, 19.526, 0.118, 0.006, 0.004, -3.116, 1
302.492, 3.722, 19.136, 0.156, 0.008, 365.592, 0.0, 14.28, 0.0, 0.0, 319.253, 4.0, 18.817, 0.0, 0.0, 302.492, 7.722, 19.136, 0.156, 0.008, -0.014, -1.312, 1
304.878, 3.719, 18.973, 0.024, 0.001, 367.375, 0.0, 14.243, 0.0, 0.0, 321.606, 4.0, 18.831, 0.0, 0.0, 304.878, 7.719, 18.973, 0.024, 0.001, 0.023, 2.163, 1
307.26, 3.758, 19.242, 0.234, 0.012, 369.154, 0.0, 14.211, 0.0, 0.0, 323.961, 4.0, 18.848, 0.0, 0.0, 307.26, 7.758, 19.242, 0.234, 0.012, 0.008, -0.575, 1
309.662, 3.8, 19.169, 0.307, 0.016, 370.929, 0.0, 14.186, 0.0, 0.0, 326.317, 4.0, 18.868, 0.0, 0.0, 309.662, 7.8, 19.169, 0.307, 0.016, -0.036, -3.644, 1
312.04, 3.782, 18.716, -0.017, -0.001, 372.702, 0.0, 14.165, 0.0, 0.0, 328.677, 4.0, 18.891, 0.0, 0.0, 312.04, 7.782, 18.716, -0.017, -0.001, 0.016, 0.884, 1
314.383, 3.805, 18.826, 0.127, 0.007, 374.472, 0.0, 14.148, 0.0, 0.0, 331.039, 4.0, 18.913, 0.0, 0.0, 314.383, 7.805, 18.826, 0.127, 0.007, 0.02, 0.099, 1
316.737, 3.852, 18.836, 0.305, 0.016, 376.24, 0.0, 14.135, 0.0, 0.0, 333.404, 4.0, 18.931, 0.0, 0.0, 316.737, 7.852, 18.836, 0.305, 0.016, 0.037, 4.572, 1
319.113, 3.948, 19.399, 0.653, 0.034, 378.006, 0.0, 14.125, 0.0, 0.0, 335.771, 4.0, 18.945, 0.0, 0.0, 319.113, 7.948, 19.399, 0.653, 0.034, -0.032, -1.575, 1
321.531, 3.978, 19.21, 0.348, 0.018, 379.771, 0.0, 14.118, 0.0, 0.0, 338.14, 4.0, 18.956, 0.0, 0.0, 321.531, 7.978, 19.21, 0.348, 0.018, -0.021, 0.251, 1
323.934, 3.988, 19.244, 0.154, 0.008, 381.536, 0.0, 14.114, 0.0, 0.0, 340.509, 4.0, 18.964, 0.0, 0.0, 323.934, 7.988, 19.244, 0.154, 0.008, -0.004, 0.822, 1
326.344, 4.001, 19.347, 0.118, 0.006, 383.3, 0.0, 14.116, 0.0, 0.0, 342.88, 4.0, 18.97, 0.0, 0.0, 326.344, 8.001, 19.347, 0.118, 0.006, 0.022, -3.74, 1
328.742, 4.05, 18.877, 0.311, 0.016, 385.065, 0.0, 14.129, 0.0, 0.0, 345.252, 4.0, 18.975, 0.0, 0.0, 328.742, 8.05, 18.877, 0.311, 0.016, -0.005, 0.232, 1
331.103, 4.08, 18.907, 0.264, 0.014, 386.832, 0.0, 14.15, 0.0, 0.0, 347.624, 4.0, 18.978, 0.0, 0.0, 331.103, 8.08, 18.907, 0.264, 0.014, -0.014, -1.12, 1
