time, x, v, LA, HA
93.000000, 182.183372, 23.018470, -0.057402, CON
94.000000, 184.484932, 23.012730, -0.116238, CON
95.000000, 186.785623, 23.001106, -0.038300, CON
96.000000, 189.085542, 22.997276, -0.118200, CON
97.000000, 191.384679, 22.985456, 0.015669, CON
98.000000, 193.683303, 22.987023, 0.020489, CON
99.000000, 195.982108, 22.989072, -0.193022, CON
100.000000, 198.280050, 22.969770, -0.130085, CON
101.000000, 200.576376, 22.956761, 0.152333, CON
102.000000, 202.872814, 22.971994, 0.071426, CON
103.000000, 205.170371, 22.979137, -0.032415, CON
104.000000, 207.468122, 22.975896, -0.248241, CON
105.000000, 209.764471, 22.951071, -0.096778, CON
106.000000, 212.059094, 22.941394, 0.205968, CON
107.000000, 214.354263, 22.961990, 0.133543, CON
108.000000, 216.651130, 22.975345, -0.059948, CON
109.000000, 218.948365, 22.969350, 0.172659, CON
110.000000, 221.246163, 22.986616, -0.042327, CON
111.000000, 223.544613, 22.982383, 0.084242, CON
112.000000, 225.843272, 22.990807, 0.089458, CON
113.000000, 228.142800, 22.999753, 0.081110, CON
114.000000, 230.443181, 23.007864, 0.203265, CON
115.000000, 232.744984, 23.028191, 0.118352, CON
116.000000, 235.048395, 23.040026, -0.062320, CON
117.000000, 237.352086, 23.033794, -0.215280, CON
118.000000, 239.654389, 23.012266, 0.058155, CON
119.000000, 241.955906, 23.018081, 0.128553, CON
120.000000, 244.258357, 23.030937, -0.065923, CON
121.000000, 246.561121, 23.024344, 0.030269, CON
122.000000, 248.863707, 23.027371, 0.003764, CON
123.000000, 251.166463, 23.027748, -0.008080, CON
124.000000, 253.469197, 23.026940, 0.056827, CON
125.000000, 255.772175, 23.032622, -0.112704, CON
126.000000, 258.074874, 23.021352, 0.027511, CON
127.000000, 260.377147, 23.024103, 0.096919, CON
128.000000, 262.680042, 23.033795, 0.114507, CON
129.000000, 264.983994, 23.045246, -0.039630, CON
130.000000, 267.288320, 23.041283, -0.050220, CON
131.000000, 269.592197, 23.036261, -0.022135, CON
132.000000, 271.895712, 23.034047, -0.059079, CON
133.000000, 274.198822, 23.028139, 0.033976, CON
134.000000, 276.501806, 23.031537, 0.019132, CON
135.000000, 278.805055, 23.033450, 0.056279, CON
136.000000, 281.108681, 23.039078, -0.100243, CON
137.000000, 283.412088, 23.029054, -0.126889, CON
138.000000, 285.714359, 23.016365, 0.019722, CON
139.000000, 288.016094, 23.018337, -0.137806, CON
140.000000, 290.317239, 23.004556, -0.103439, CON
141.000000, 292.617177, 22.994212, -0.038226, CON
142.000000, 294.916407, 22.990390, 0.002265, CON
143.000000, 297.215457, 22.990616, 0.127935, CON
144.000000, 299.515159, 23.003410, -0.056832, CON
145.000000, 301.815216, 22.997727, 0.036958, CON
146.000000, 304.115173, 23.001422, -0.092474, CON
147.000000, 306.414853, 22.992175, -0.139063, CON
148.000000, 308.713375, 22.978269, 0.041444, CON
149.000000, 311.011409, 22.982413, 0.012162, CON
150.000000, 313.309711, 22.983629, -0.087950, CON
